event_id,event_cause,corridor,junction,T,survival_risk_score
FKID007607,vehicle_breakdown,Mysore Road,TownhallJunction,147168.09145696665,1077.3294567525943
FKID007608,vehicle_breakdown,Bellary Road 2,YelhankaBypass,147153.4562403,950.3630428842253
FKID007609,vehicle_breakdown,Non-corridor,K R Circle,147132.07890696666,1021.3931002282088
FKID007610,vehicle_breakdown,Old Madras Road,BigBazaarJunction(OldMadrasRd),147097.12310696667,853.6480739853802
FKID007611,vehicle_breakdown,Non-corridor,Ring road-Near Kengunte Junction,77.15126758333334,1010.4754741001708
FKID007612,vehicle_breakdown,Non-corridor,ShantalaJunction,44.57315223333333,1057.6944341528692
FKID007613,vehicle_breakdown,Mysore Road,BloodBankCircle,146980.49345696668,994.4872166741108
FKID007614,vehicle_breakdown,Non-corridor,BigBazaar(Whitefield)Junc,146935.63265696669,954.195533242554
FKID007615,vehicle_breakdown,Non-corridor,KhodaysCircle(DV UrsCircle),143148.1987903,899.3640762784604
FKID007616,vehicle_breakdown,Bannerghata Road,JayadevaHospitalJunc,71.91043833333333,885.8288874765901
FKID007617,accident,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,65.42554686666666,939.0708105932152
FKID007618,vehicle_breakdown,Non-corridor,TC Palya-OM RoadJunc,15.258431183333332,1130.2597344146254
FKID007619,others,Non-corridor,WilsonGarden12thCrossJunc,19.3046751,1035.272457109565
FKID007620,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,18.503100483333338,994.162502864931
FKID007621,vehicle_breakdown,Old Madras Road,Shivajinagar(BRV)Junction,30.67291765,988.1011573387894
FKID007622,vehicle_breakdown,Bannerghata Road,MeenakshiMallJunc,146643.4064403,804.2241982413544
FKID007623,vehicle_breakdown,Non-corridor,ElectronicCityGate-2Junc,45.34402125,937.0762194733828
FKID007624,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,146120.16332363334,1272.6838078469943
FKID007625,vehicle_breakdown,ORR North 1,Kammanahalli-RingRoadJunction,146106.18147363333,903.6155192279182
FKID007626,others,Mysore Road,RajeshwariJunc,172.3003701833333,1056.433144414391
FKID007627,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,17.292980683333333,1001.8292068690748
FKID007628,vehicle_breakdown,ORR East 1,5thMainHSR,146019.7481403,951.0612445207774
FKID007629,vehicle_breakdown,Hosur Road,CMP GateJunc,146000.39860696666,921.1752107186624
FKID007630,vehicle_breakdown,Hosur Road,CMP GateJunc,145999.67100696667,811.4505760058449
FKID007631,vehicle_breakdown,ORR West 1,KadirenahalliJunction,113.1355069,953.6361234723348
FKID007632,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",1260.0396,1424.279174821147
FKID007634,vehicle_breakdown,Bannerghata Road,ArakereGateJunc,145874.83620696666,726.096245592528
FKID007637,vehicle_breakdown,West of Chord Road,ShivanahalliJunctionWOC,145805.55925696666,998.7977997121216
FKID007638,vehicle_breakdown,Bellary Road 2,YelhankaCircle,145761.2917903,1256.6878754514655
FKID007639,vehicle_breakdown,Non-corridor,HosmatJunction,145750.41174029998,1011.0367363577578
FKID007640,others,Tumkur Road,SRS Peenya Junc,16059.014111816668,1148.443095319503
FKID007641,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,31.054842,1683.335496601619
FKID007642,vehicle_breakdown,Tumkur Road,PeenyaPoliceStation,145592.0023403,1091.4669364394645
FKID007643,vehicle_breakdown,Bellary Road 2,BagalurCrossJunc,42.82857215,947.361012268838
FKID007644,vehicle_breakdown,Bellary Road 1,MekhriCircle,145559.14009029997,1029.0689181391183
FKID007645,vehicle_breakdown,Bellary Road 2,YelhankaCircle,44.67258238333333,1199.691682062591
FKID007647,vehicle_breakdown,Non-corridor,BanashankariBusStandJunc,145417.27737363335,948.2692797379692
FKID007648,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,12.342886116666667,994.162502864931
FKID007649,vehicle_breakdown,Hosur Road,AyyappaTempleJunc,46.56802951666667,818.8755240706137
FKID007650,construction,Mysore Road,K R MarketJunction,428.7790138333333,1443.0444260226525
FKID007651,vehicle_breakdown,Non-corridor,HopefarmJunction,144974.1215903,858.0860668491903
FKID007652,vehicle_breakdown,Non-corridor,SindhiColonyJunction,48.712875966666665,956.1148921899468
FKID007653,vehicle_breakdown,West of Chord Road,MC Circle,25.0307267,978.5091525777772
FKID007654,vehicle_breakdown,Old Madras Road,BigBazaarJunction(OldMadrasRd),144617.5119903,776.0016430463807
FKID007655,vehicle_breakdown,Mysore Road,toll gate mysore road,144607.23954029998,870.9015823388103
FKID007656,vehicle_breakdown,Mysore Road,toll gate mysore road,144597.24127363332,870.9015823388103
FKID007657,vehicle_breakdown,Old Madras Road,BigBazaarJunction(OldMadrasRd),144590.12197363333,776.0016430463807
FKID007658,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",9.013016666666664,1196.7480687562213
FKID007659,vehicle_breakdown,Mysore Road,RajeshwariJunc,144551.36885696667,1082.240658811809
FKID007660,construction,Non-corridor,UpparpetJunction,20159.940733333333,1493.5363824387907
FKID007661,vehicle_breakdown,Tumkur Road,TumkurRdMarappanapalyaJunc,144511.2715403,1095.9629361044638
FKID007662,vehicle_breakdown,Old Madras Road,RamaiahCircle-UlsoorPoliceStation,144503.25842363335,969.7932716939416
FKID007664,others,Bellary Road 2,BagalurCrossJunc,2680.5984291,1145.1150545766832
FKID007665,congestion,Non-corridor,ESI(k r puram),144275.76360696665,691.2498634910967
FKID007666,vehicle_breakdown,Magadi Road,KHB Junction,144253.7169903,1132.2919651522511
FKID007667,vehicle_breakdown,Mysore Road,PoliceCornerJunc,144166.30259029998,1073.5410573637157
FKID007668,vehicle_breakdown,Bannerghata Road,MeenakshiMallJunc,144054.84440696667,858.715448368572
FKID007669,vehicle_breakdown,ORR North 1,"VeerannapalyaJunction(BEL,HO)",144052.33252363332,1056.7596964833233
FKID007670,vehicle_breakdown,Tumkur Road,HesaraghattaJunction,144043.69139030002,1046.3031510585135
FKID007671,vehicle_breakdown,Non-corridor,MICO Bande,59.11293991666666,990.9489042461048
FKID007672,water_logging,Non-corridor,ShantalaJunction,37.07593646666667,1044.6513326714044
FKID007673,vehicle_breakdown,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),17.198798399999998,1027.4317626176144
FKID007674,others,Mysore Road,HudsonCircle,143214.79287363336,986.6576201076216
FKID007675,vehicle_breakdown,Old Madras Road,QueensStatueCircle,75.95687948333332,917.804694583387
FKID007676,road_conditions,IRR(Thanisandra road),KoramangalaWaterTankJunc,17509.139569233335,726.6414236365067
FKID007677,vehicle_breakdown,Non-corridor,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),143124.5496403,925.8947474374112
FKID007678,vehicle_breakdown,Tumkur Road,MS RamaiahJunc(TollGate),143083.16020696666,1039.3793761085644
FKID007679,vehicle_breakdown,Mysore Road,toll gate mysore road,143006.49270696667,956.556596655723
FKID007680,vehicle_breakdown,Bellary Road 2,YelhankaBypass,142999.95167363333,892.9053875660709
FKID007682,vehicle_breakdown,Bellary Road 1,MekhriCircle,142974.72192363333,1056.2149493364068
FKID007683,vehicle_breakdown,Mysore Road,Ashoknagar Junction(ShoolayCircle),53.17549951666667,1074.997749452544
FKID007684,pot_holes,Bellary Road 1,HebbalFlyoverJunc,1293.5411369,743.0825003953171
FKID007685,vehicle_breakdown,Mysore Road,UlsoorGateJunc,50.004631583333335,1075.7811062429937
FKID007687,construction,Bellary Road 2,JakkurCrossJunction,133.9957,1204.163787710519
FKID007688,vehicle_breakdown,Varthur Road,KundanahalliGateJunc,142719.77907363334,1042.17747698908
FKID007689,vehicle_breakdown,Non-corridor,PurnimaTheaterJunc,142660.2765403,1014.8605894995444
FKID007690,vehicle_breakdown,ORR North 1,Kammanahalli-RingRoadJunction,20.11784905,1026.5258932315842
FKID007691,vehicle_breakdown,Mysore Road,OldPoliceStation-Ashoknagar,52.991312916666665,1045.4229367645114
FKID007692,vehicle_breakdown,Non-corridor,MintoJunction,76.29404848333334,987.8885049057064
FKID007693,pot_holes,Non-corridor,BagalakunteCrossJunction,142633.3613903,887.9108821695168
FKID007694,vehicle_breakdown,Non-corridor,MSRamaiahHospitalJunc,142629.6584403,1034.752753669993
FKID007695,vehicle_breakdown,Old Madras Road,TrinityCircle,142620.3311903,1005.7046324545904
FKID007696,vehicle_breakdown,ORR North 1,RamamurthyNagarJunction,142620.18457363333,987.1695673368072
FKID007697,vehicle_breakdown,Non-corridor,MargosaRd-18thCrossJunc,44.92868061666666,975.9214512221024
FKID007698,accident,ORR North 1,"VeerannapalyaJunction(BEL,HO)",142610.4289403,802.3670764019448
FKID007699,tree_fall,Non-corridor,BasavamantapaJunc-Dr RajkumarRd,11608.08514865,1031.059782849223
FKID007700,vehicle_breakdown,Non-corridor,CIL CrossJunction-JayamahalRd,142570.8142403,970.640552474463
FKID007701,accident,ORR North 1,"VeerannapalyaJunction(BEL,HO)",142566.0425736333,804.3521738570447
FKID007702,accident,ORR North 1,"VeerannapalyaJunction(BEL,HO)",142562.81792363332,804.3521738570447
FKID007703,accident,ORR North 1,"VeerannapalyaJunction(BEL,HO)",142536.94215696666,792.2837035332291
FKID007704,accident,Mysore Road,KIMCO Junction,142689.16200686665,871.3111044545299
FKID007705,vehicle_breakdown,Non-corridor,Nagarbhavi,142436.9866903,954.5668329863414
FKID007706,road_conditions,Non-corridor,SindhiColonyJunction,110773.72710675,988.1708677200052
FKID007707,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,141765.39119030003,963.5507046339987
FKID007708,vehicle_breakdown,Bellary Road 1,HebbalFlyoverJunc,141763.9862403,794.844380411696
FKID007709,construction,IRR(Thanisandra road),KoramangalaWaterTankJunc,16042.378708466666,990.4872476695926
FKID007710,road_conditions,Mysore Road,HudsonCircle,270.9179471333333,926.681686208104
FKID007711,accident,Bellary Road 2,YelhankaCircle,32.31531945,1271.897367864346
FKID007712,vehicle_breakdown,Magadi Road,Srigandakaval,141703.3716403,972.4695147426884
FKID007713,vehicle_breakdown,Bellary Road 2,SantheCircle,141689.09187363333,846.4547176417973
FKID007714,others,Bellary Road 2,HunsemarammanahalliJunction,173.80799983333333,1076.1138523944608
FKID007715,vehicle_breakdown,Non-corridor,Nagarbhavi,141665.04280696667,916.7313927447204
FKID007716,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,18.4725225,1019.2144851907358
FKID007718,vehicle_breakdown,Old Madras Road,Arts&CraftsCircle,9.1956618,959.648262616554
FKID007719,vehicle_breakdown,Magadi Road,Srigandakaval,141588.67610696665,992.8579904400534
FKID007720,vehicle_breakdown,Tumkur Road,SRS Peenya Junc,141574.7308403,1071.6740216998464
FKID007721,others,Hosur Road,Marigowda-TavarkereRdJunc,1723.0274039166666,1110.886263534912
FKID007722,vehicle_breakdown,Bellary Road 1,MekhriCircle,141453.25004030002,991.6447260213408
FKID007723,test_demo,CBD 2,IndianExpressJunction,141396.80985696666,868.0066964406955
FKID007724,accident,CBD 2,IndianExpressJunction,141396.0160403,889.4983987772938
FKID007725,others,Mysore Road,MysoreRd--MadhuPetrolBunkJunction,21.920086183333336,1337.4153344168208
FKID007726,vehicle_breakdown,Mysore Road,MotherTeressaCircle,141370.29605696668,1050.9828403862634
FKID007727,vehicle_breakdown,ORR West 1,KadirenahalliJunction,6.4347744166666665,988.7067752702771
FKID007728,vehicle_breakdown,ORR East 1,Kadubeesanahalli-ORR Junc,20.836302666666665,1033.6045007347968
FKID007729,construction,ORR North 2,BEL Circle,14218.88361585,1405.1200333431516
FKID007730,vehicle_breakdown,Bellary Road 1,LRDE Junction,141332.47624030002,835.3562815677628
FKID007731,construction,ORR West 1,Delmia-Jayanagar,1604.2725,1409.5499815329715
FKID007732,vehicle_breakdown,Mysore Road,Ashoknagar Junction(ShoolayCircle),36.41693461666667,1021.001486499746
FKID007733,vehicle_breakdown,Non-corridor,KonanakunteJunction(KanakapurarRd),141191.44275696666,971.1096254739332
FKID007734,vehicle_breakdown,Hosur Road,Bommanahalli,141190.05237363334,817.4318781175882
FKID007735,vehicle_breakdown,Old Madras Road,BigBazaarJunction(OldMadrasRd),141169.94792363333,857.7987583115399
FKID007736,road_conditions,Bellary Road 1,HebbalFlyoverJunc,15985.975974983334,884.5283386103714
FKID007737,others,Magadi Road,Sumanhalli,140.94401789999998,1134.585649288958
FKID007738,vehicle_breakdown,Non-corridor,WilsonGarden12thCrossJunc,141159.84877363333,989.8396142485282
FKID007739,vehicle_breakdown,Non-corridor,Krupanidhi College,88.08686613333333,1000.278752868558
FKID007740,vehicle_breakdown,Non-corridor,WilsonGarden12thCrossJunc,6.682272983333333,989.8396142485282
FKID007741,others,Old Madras Road,Shivajinagar(BRV)Junction,75.93873236666667,1064.6651605281932
FKID007742,vehicle_breakdown,Non-corridor,UttarahalliJunction,140963.31645696666,1005.429086561706
FKID007743,vehicle_breakdown,Tumkur Road,TataInstituteCircle,15.850226350000002,1171.4612256867224
FKID007744,construction,Varthur Road,MaratahalliBridgeJunc,332.65231666666665,1328.1292368605928
FKID007745,others,Tumkur Road,JalahalliCross(SM Circle),140380.65550696666,979.0468408840122
FKID007746,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,140307.46467363334,963.5507046339987
FKID007747,accident,Tumkur Road,GokuldasImagesJunc,140305.7486569667,1051.2626638597742
FKID007749,others,ORR West 1,KatriguppeJunction,14911.776065566666,1027.3532816718248
FKID007750,vehicle_breakdown,Old Madras Road,OldMadrasRd-NGEF Junc,140216.9587403,927.1376262725944
FKID007751,vehicle_breakdown,Old Madras Road,OldMadrasRd-NGEF Junc,140211.89610696668,927.1376262725944
FKID007752,vehicle_breakdown,West of Chord Road,KIMCO Junction,140182.76102363333,1018.0171127645046
FKID007753,vehicle_breakdown,Non-corridor,RajajinagarEntranceJunction,140138.50184029998,934.3251588495684
FKID007754,vehicle_breakdown,Tumkur Road,TumkurRdMarappanapalyaJunc,66.32662498333333,1102.4398800494882
FKID007755,pot_holes,Mysore Road,OperaHouseJunc,4696.576874033333,861.3387155070307
FKID007756,construction,Hosur Road,AnepalyaJunc,16234.6996476,1271.5968016631464
FKID007757,vehicle_breakdown,Non-corridor,BhashyamCircle,140070.02832363333,924.9086921403206
FKID007758,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,28.672119833333333,1032.8884056080622
FKID007759,pot_holes,West of Chord Road,Fire Force Junction,27.686432716666665,875.678872619258
FKID007760,vehicle_breakdown,Bannerghata Road,HulimaveRd-BanneraghattaRdJunc,140030.9756903,751.9149089524625
FKID007761,others,Old Airport Road,ISRO Junction-Airport rd,121299.32357363332,1065.2949968137784
FKID007762,vehicle_breakdown,ORR East 1,IbblurJunction',139961.31040696666,1011.0857856091524
FKID007763,vehicle_breakdown,Bellary Road 1,KodigehalliCross,139949.4635903,836.6755262713468
FKID007764,vehicle_breakdown,Bellary Road 1,KodigehalliCross,139946.64160696664,836.6755262713468
FKID007765,vehicle_breakdown,Bellary Road 2,BagalurCrossJunc,74.82453056666667,912.5153636067944
FKID007766,vehicle_breakdown,Bellary Road 2,BagalurCrossJunc,139813.06069030002,912.5153636067944
FKID007767,vehicle_breakdown,ORR East 1,Kadubeesanahalli-ORR Junc,139809.97205696665,1057.4420868302934
FKID007768,vehicle_breakdown,Bellary Road 2,Batrayanapura(Amrutahalli)Junction,139785.47494030002,808.4934809829372
FKID007769,vehicle_breakdown,ORR North 1,RamamurthyNagarJunction,71.77608031666666,986.9187333013416
FKID007770,others,Old Madras Road,Shivajinagar(BRV)Junction,139755.05675696666,1090.260080626475
FKID007771,others,Old Madras Road,Shivajinagar(BRV)Junction,66.8745492,1090.260080626475
FKID007772,construction,Magadi Road,JaiMuniRaoCircle,139716.21555696666,1141.4408682933408
FKID007773,vehicle_breakdown,Non-corridor,MintoJunction,30.275829366666667,981.1806154508412
FKID007774,vehicle_breakdown,Old Madras Road,RamaiahCircle-UlsoorPoliceStation,139673.36077363332,987.6591407459956
FKID007775,vehicle_breakdown,Non-corridor,ShivandaCircle,101.95200981666667,1050.4530290794792
FKID007776,vehicle_breakdown,Non-corridor,Ring road-Near Kengunte Junction,125.21858565,1023.4182893079134
FKID007777,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,9.43075655,1545.4997772959002
FKID007778,vehicle_breakdown,West of Chord Road,BhashyamCircle,139575.00865696667,925.485119572056
FKID007779,others,Non-corridor,K R Circle,139239.74517363333,1156.36250203355
FKID007780,accident,Tumkur Road,SRS Peenya Junc,49.68956086666667,1091.3319767798264
FKID007781,vehicle_breakdown,Bellary Road 1,MekhriCircle,138935.4263403,982.8755586921292
FKID007782,vehicle_breakdown,Non-corridor,NIMHANS Junction,138898.1511903,941.7713881643914
FKID007783,vehicle_breakdown,Tumkur Road,TataInstituteCircle,49.72454593333334,1023.2775211666752
FKID007784,vehicle_breakdown,Old Madras Road,TrinityCircle,25.269977633333333,978.4146556469686
FKID007785,vehicle_breakdown,Hosur Road,Bommanahalli,138844.91750696665,761.097974816232
FKID007786,vehicle_breakdown,Non-corridor,RajeshwariJunc,138845.83892363333,910.4597618759988
FKID007788,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,138666.47412363332,905.6341526263318
FKID007789,vehicle_breakdown,Bellary Road 2,YelhankaCircle,138649.8242403,1235.410135362151
FKID007790,vehicle_breakdown,Non-corridor,Ring road-Near Kengunte Junction,138550.60692363334,1028.208562528018
FKID007791,accident,Non-corridor,WilsonGarden10thCrossJunc,138685.63743675,643.0007540196292
FKID007792,vehicle_breakdown,Tumkur Road,SRS Peenya Junc,34.959811916666666,1120.1436249344763
FKID007793,vehicle_breakdown,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),138346.3189403,1048.4604526133396
FKID007794,vehicle_breakdown,Tumkur Road,SRS Peenya Junc,138345.66000696665,1111.589393441323
FKID007795,others,Mysore Road,K R MarketJunction,33.46089618333333,1170.1706745247182
FKID007796,vehicle_breakdown,Tumkur Road,JalahalliCross(SM Circle),29.595028833333338,1071.4296519349534
FKID007797,vehicle_breakdown,West of Chord Road,5thMainRPC Layout-Vijayanagar,138298.92860696666,1064.6830196658536
FKID007798,vehicle_breakdown,Hosur Road,AyyappaTempleJunc,18.803711733333333,835.1744902982923
FKID007799,accident,ORR East 1,IbblurJunction',137944.14670696665,798.0230090350492
FKID007800,vehicle_breakdown,Old Madras Road,OldMadrasRd-SuddaguntepalyaRdJunc,137941.6063403,920.6699766341684
FKID007801,vehicle_breakdown,Bellary Road 2,YelhankaBypass,137677.36382363332,830.7939402151512
FKID007802,vehicle_breakdown,ORR East 1,Kadubeesanahalli-ORR Junc,43.65070458333333,935.014528321858
FKID007803,vehicle_breakdown,IRR(Thanisandra road),Jaipuria-Adugodi,137459.1937903,763.4313541684738
FKID007804,vehicle_breakdown,Tumkur Road,TumkurRdMarappanapalyaJunc,55.3120185,1035.7311200305803
FKID007805,vehicle_breakdown,IRR(Thanisandra road),BM ShriJunc(CMH-100FtRd)Junc,51.23013096666667,890.5688251524052
FKID007806,others,Hosur Road,Marigowda-TavarkereRdJunc,97.11398355,1061.5747282075847
FKID007807,vehicle_breakdown,Bannerghata Road,BilekahalliJunc,137384.69925696668,720.4142138544123
FKID007808,vehicle_breakdown,Mysore Road,ShivajiTalkiesJunc,137370.39812363332,1000.0230907115388
FKID007809,vehicle_breakdown,Tumkur Road,SRS Peenya Junc,137350.54600696667,1048.786754741528
FKID007810,pot_holes,Non-corridor,SubedarChatramRd near SheshadripuramPS,8962.6901829,839.9797137344658
FKID007811,vehicle_breakdown,ORR East 1,AgaraJunction,137332.4224903,941.4749836716932
FKID007812,vehicle_breakdown,Mysore Road,PoliceCornerJunc,35.43387466666666,1016.5237319109434
FKID007813,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,29.915713316666665,981.5234123179785
FKID007814,vehicle_breakdown,ORR East 1,Deverabeesanahalli-ORR Junc,137297.48792363334,953.6610721609164
FKID007815,vehicle_breakdown,Non-corridor,D'SouzaCircle,137246.20197363332,937.7813633161444
FKID007816,vehicle_breakdown,Non-corridor,ThomasCafe-New,137226.93235696666,980.8660012033564
FKID007817,vehicle_breakdown,Non-corridor,MotherTeressaCircle,137213.0318403,969.5585230444478
FKID007818,vehicle_breakdown,ORR North 1,KalyanNagar-ORR Junc,137166.26572363332,942.711917309668
FKID007819,vehicle_breakdown,ORR West 1,ItmaduJunction,43.33326306666667,1045.6989295323435
FKID007820,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,47.4729165,1468.8319459172476
FKID007821,vehicle_breakdown,Airport New South Road,HennurRoad-ORR Junc,137087.99782363334,922.5405623282932
FKID007822,others,Non-corridor,BinnyMillJunction,11782.064179016666,1066.304915363758
FKID007823,construction,ORR North 2,BEL Circle,0.5494666666666668,1216.9165923730409
FKID007824,vehicle_breakdown,Bellary Road 1,MekhriCircle,36.54220323333333,1029.0689181391183
FKID007825,vehicle_breakdown,Mysore Road,N R SquareJunc,49.315911283333335,1087.040522022647
FKID007826,vehicle_breakdown,Mysore Road,UlsoorGateJunc,2.606119833333333,1106.34525559824
FKID007827,vehicle_breakdown,Hosur Road,NaganathapuraJunction,136903.84560696667,1056.3316617869095
FKID007828,vehicle_breakdown,Bannerghata Road,J D MaraJunc,20.97513005,881.0592418350064
FKID007829,vehicle_breakdown,West of Chord Road,VijayanagarBusStandJunction,30.68868525,1016.6229759233088
FKID007830,construction,Bellary Road 2,YelhankaCircle,20.7520857,1363.5429109887662
FKID007831,vehicle_breakdown,Hosur Road,Kudlu Gate Junc,111.8691282,903.773763774688
FKID007832,vehicle_breakdown,Mysore Road,OldPoliceStation-Ashoknagar,8.1381474,1045.4229367645114
FKID007833,vehicle_breakdown,Tumkur Road,Chokasandra (Tumkur road),136858.1026403,1028.219964115876
FKID007834,vehicle_breakdown,Tumkur Road,MS RamaiahJunc(TollGate),27.4665295,1085.6782277560797
FKID007835,vehicle_breakdown,Non-corridor,MargosaRd-18thCrossJunc,136746.24747363332,964.2879456191909
FKID007836,vehicle_breakdown,Non-corridor,K R Circle,136112.54647363332,881.334310685125
FKID007837,construction,Non-corridor,DoddaballapuraCrossJunc,8568.673097116667,1147.656122326763
FKID007838,vehicle_breakdown,Mysore Road,TownhallJunction,136061.8286403,899.060621627612
FKID007839,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,10.638263616666668,868.2680563837755
FKID007840,vehicle_breakdown,Old Madras Road,BigBazaarJunction(OldMadrasRd),136018.29390696666,755.0031279509551
FKID007841,others,West of Chord Road,KIMCO Junction,1682.0687555833333,965.1278786817944
FKID007842,construction,ORR West 1,JP Nagar 15th cross junction,18.658855366666668,1069.4861732256322
FKID007843,vehicle_breakdown,Old Madras Road,BigBazaarJunction(OldMadrasRd),136010.25577363334,755.0031279509551
FKID007844,vehicle_breakdown,CBD 2,PoliceTimmaiahCircle(GPO),72.16349068333334,881.3771871065267
FKID007845,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,6.507784116666667,962.5851848165872
FKID007846,construction,ORR West 1,KatriguppeJunction,135910.9872403,1162.9770585629722
FKID007847,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,38.233425366666665,901.9565488664524
FKID007848,vehicle_breakdown,Mysore Road,BangaloreBodyBuildersJunc,135903.1278069667,982.4659261826308
FKID007849,vehicle_breakdown,Non-corridor,AnandRaoJunction,135892.89392363332,909.5356522143084
FKID007850,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,29.770767616666667,902.578723416064
FKID007851,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,119.1245419,1715.1127411235764
FKID007852,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,116.76965865,1715.1127411235764
FKID007853,vehicle_breakdown,Old Madras Road,BigBazaarJunction(OldMadrasRd),135854.11430696666,825.5762288358894
FKID007854,vehicle_breakdown,Non-corridor,MarenahalliRd-18thMainRdJunc,20.32718785,996.1577138788176
FKID007855,vehicle_breakdown,Mysore Road,BloodBankCircle,135747.80925696666,939.0638961855065
FKID007856,vehicle_breakdown,Mysore Road,BloodBankCircle,27.996742333333337,939.0638961855065
FKID007857,vehicle_breakdown,Mysore Road,Richmond circle jn,3.2735072166666668,1044.892022330369
FKID007858,vehicle_breakdown,Mysore Road,Richmond circle jn,16.146346233333333,1044.892022330369
FKID007859,vehicle_breakdown,Non-corridor,KhodaysCircle(DV UrsCircle),5.7625422166666675,1032.7992319929904
FKID007860,vehicle_breakdown,Mysore Road,HudsonCircle,135619.71392363333,1049.5485040740966
FKID007861,vehicle_breakdown,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),100.30296911666666,1048.4604526133396
FKID007862,vehicle_breakdown,Mysore Road,Richmond circle jn,135416.31715696666,1200.022355099949
FKID007863,vehicle_breakdown,Mysore Road,OperaHouseJunc,57.07676813333333,1048.038358879701
FKID007864,vehicle_breakdown,Mysore Road,Richmond circle jn,62.4407437,1200.022355099949
FKID007865,vehicle_breakdown,Mysore Road,BiryandCircle,135353.3386403,954.5530971628953
FKID007866,vehicle_breakdown,Mysore Road,RajeshwariJunc,135312.98977363334,1066.3001884604198
FKID007867,accident,Non-corridor,KarnatakaBhavanJunction,135309.30662363334,732.9222688005625
FKID007868,vehicle_breakdown,Old Madras Road,RamaiahCircle-UlsoorPoliceStation,135305.87309029998,980.3477882942944
FKID007869,vehicle_breakdown,Varthur Road,MaratahalliBridgeJunc,135208.92657363333,1057.8060286206376
FKID007870,vehicle_breakdown,Non-corridor,KrishnaFlourMill,134638.3178403,945.7131947544676
FKID007871,vehicle_breakdown,ORR North 1,KalyanNagar-ORR Junc,134554.74940696667,898.2236362762912
FKID007872,vehicle_breakdown,Tumkur Road,HesaraghattaJunction,134540.70460696667,945.256217828132
FKID007873,vehicle_breakdown,Mysore Road,MysoreRd-RingRdJunc(Nayandanahallii),134493.19342363335,993.9759236875926
FKID007874,vehicle_breakdown,Magadi Road,Srigandakaval,134493.26385696666,977.0465152055534
FKID007875,vehicle_breakdown,Mysore Road,HudsonCircle,134461.44080696665,979.2804869967242
FKID007876,pot_holes,Non-corridor,Arbindo Circle,1241.1601620166666,785.4796414704683
FKID007877,pot_holes,Non-corridor,28thMainJayanagarJunc,134451.10065696665,805.2573148438782
FKID007878,vehicle_breakdown,Hosur Road,Bommanahalli,134439.90075696667,770.941004493512
FKID007879,vehicle_breakdown,Mysore Road,UniversityJunc(Janabharti),18.39184095,1017.9117415304196
FKID007880,congestion,Non-corridor,CID-CarltonHouseJunc,134428.1038903,727.5436965272071
FKID007881,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,29.780961883333337,1737.8690985263402
FKID007882,vehicle_breakdown,Tumkur Road,TumkurRdMarappanapalyaJunc,134390.6545403,1095.9629361044638
FKID007883,vehicle_breakdown,West of Chord Road,5thMainRPC Layout-Vijayanagar,7.5970218833333325,1019.6240681092928
FKID007884,tree_fall,Non-corridor,BegumMahalJunc,1569.8819773833334,931.3329633885572
FKID007885,vehicle_breakdown,Mysore Road,SiddalingaiahCircle,134322.79480696667,1041.601888786708
FKID007886,vehicle_breakdown,Old Madras Road,OldMadrasRd-DoubleRdJunc,20.259159333333333,984.3175215599232
FKID007887,others,Bellary Road 1,MekhriCircle,406.3289395,1190.8841214063252
FKID007888,vehicle_breakdown,Mysore Road,BiryandCircle,134129.8671403,949.567697188258
FKID007889,vehicle_breakdown,ORR West 1,KatriguppeJunction,9.589169683333331,1020.6310802205368
FKID007890,vehicle_breakdown,Non-corridor,Arbindo Circle,25.71718945,975.3957412686598
FKID007891,pot_holes,Non-corridor,K G Junction,134019.0930903,800.0481995941516
