event_id,duration_sanity_flag,excluded_from_posterior,quality_weight,data_quality_flag,duration_guard_reason,generated_at
FKID001267,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001272,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001274,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001324,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001329,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001331,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001356,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001355,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001375,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001373,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001371,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001374,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001380,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001388,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001387,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001400,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001405,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001404,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001415,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001414,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001426,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001425,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001424,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001434,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001432,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001437,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001466,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001468,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001469,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001470,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001489,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID001496,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001503,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001504,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001512,0,1,0.6000000000000001,flagged,raw_quantile_crossing|tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID001507,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001525,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001520,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001523,0,0,0.8,flagged,raw_quantile_crossing,2026-06-20T01:47:22.930010+00:00
FKID001530,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001540,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001543,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001548,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001547,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001560,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001559,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001564,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001567,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001566,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001571,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001583,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID001604,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001606,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001630,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001695,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001704,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID001705,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001713,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001716,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001723,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001730,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001726,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001733,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001750,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001770,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001774,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001778,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001788,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001796,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001809,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001821,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID001826,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001839,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001840,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001844,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001865,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID001870,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002022,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002025,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002038,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002041,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002052,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002053,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002071,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002070,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002105,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002106,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002108,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002107,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002127,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002137,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID002134,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002136,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002145,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002156,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002175,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002192,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002190,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002191,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002207,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002205,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002223,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002225,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002226,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002236,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002235,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002244,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002245,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002249,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002254,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002261,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002263,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID002264,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002270,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002278,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002276,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002286,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002304,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002311,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002330,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002334,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002348,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002349,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002353,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002367,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002368,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002380,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002401,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002414,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002418,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID002420,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002434,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002437,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002442,0,1,0.6000000000000001,flagged,raw_quantile_crossing|tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID002447,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002444,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002446,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002453,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002466,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002455,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002467,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002476,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002477,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002495,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002505,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002581,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002506,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002521,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002528,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002532,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002533,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002544,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002535,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002534,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002545,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002542,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002556,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002550,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002560,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002569,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002573,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002585,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002598,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002592,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002599,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002614,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002619,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002693,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002626,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002627,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002630,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002634,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002643,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002651,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002656,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002660,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002665,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002699,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002703,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002709,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002712,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002711,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002710,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002713,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002736,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002758,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002767,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002765,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002768,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002786,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID002805,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002795,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002797,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002814,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002823,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002846,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002849,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002848,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002851,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002857,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002877,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002861,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002883,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID002890,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002893,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002897,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002904,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002910,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002920,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002918,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002922,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002935,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002937,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002938,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002947,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002950,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002962,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002963,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002972,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002977,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002986,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002982,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002987,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002990,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002988,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002994,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002993,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002995,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002991,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID002997,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003004,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003000,0,0,0.8,flagged,raw_quantile_crossing,2026-06-20T01:47:22.930010+00:00
FKID003003,0,0,0.8,flagged,raw_quantile_crossing,2026-06-20T01:47:22.930010+00:00
FKID003006,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003008,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003011,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002999,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003012,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003015,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003014,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003013,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003017,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003022,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003029,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003031,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003021,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003023,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003027,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003028,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003026,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003024,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003025,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003030,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003038,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003035,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003042,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003036,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003041,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID003040,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003037,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003039,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003043,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003051,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003048,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003047,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003050,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003057,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003061,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003062,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003063,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003066,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003070,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003064,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003067,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003068,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003071,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003072,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003073,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID003079,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003083,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003080,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003076,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003078,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003087,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003092,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003095,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003096,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003108,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003107,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003109,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003112,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003119,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003114,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003117,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003118,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003127,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID003131,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003132,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003134,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003133,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003138,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003141,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003146,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003153,0,1,0.6000000000000001,flagged,p95_clamped|tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID003148,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
