event_id,snapshot_date,quantile_fallback,retrieval_fallback,quantile_support,planned_support,event_cause,corridor,coverage_flag
FKID002863,2024-03-24,cause_corridor,exact,47,122,others,Mysore Road,True
FKID002874,2024-03-24,cause_corridor,exact,5,122,congestion,Non-corridor,True
FKID002883,2024-03-24,cause_only,exact,36,122,public_event,Hennur Main Road,True
FKID002891,2024-03-24,cause_corridor,exact,40,122,vehicle_breakdown,ORR North 1,True
FKID002890,2024-03-24,cause_corridor,exact,47,122,others,Mysore Road,True
FKID002893,2024-03-24,cause_corridor,exact,34,122,vehicle_breakdown,Old Madras Road,True
FKID002903,2024-03-24,cause_corridor,exact,126,122,vehicle_breakdown,Bellary Road 1,True
FKID002897,2024-03-24,cause_corridor,exact,79,122,tree_fall,Non-corridor,True
FKID002912,2024-03-24,cause_corridor,exact,158,122,vehicle_breakdown,Tumkur Road,True
FKID002917,2024-03-24,cause_corridor,exact,545,122,vehicle_breakdown,Non-corridor,True
FKID002904,2024-03-24,cause_corridor,exact,545,122,vehicle_breakdown,Non-corridor,True
FKID002910,2024-03-24,cause_corridor,exact,218,122,vehicle_breakdown,Mysore Road,True
FKID002906,2024-03-24,cause_corridor,exact,126,122,vehicle_breakdown,Bellary Road 1,True
FKID002913,2024-03-24,cause_corridor,exact,158,122,vehicle_breakdown,Tumkur Road,True
FKID002915,2024-03-24,cause_corridor,exact,545,122,vehicle_breakdown,Non-corridor,True
FKID002920,2024-03-24,cause_corridor,exact,64,122,vehicle_breakdown,Hosur Road,True
FKID002918,2024-03-24,cause_corridor,exact,545,122,vehicle_breakdown,Non-corridor,True
FKID002919,2024-03-24,cause_corridor,exact,34,122,vehicle_breakdown,Old Madras Road,True
FKID002923,2024-03-24,cause_corridor,exact,218,122,vehicle_breakdown,Mysore Road,True
FKID002922,2024-03-24,cause_corridor,exact,545,122,vehicle_breakdown,Non-corridor,True
FKID002921,2024-03-24,cause_only,exact,145,122,pot_holes,Magadi Road,True
FKID002931,2024-03-24,cause_corridor,exact,46,122,vehicle_breakdown,ORR North 2,True
FKID002935,2024-03-24,cause_corridor,exact,126,122,vehicle_breakdown,Bellary Road 1,True
FKID002936,2024-03-24,cause_corridor,exact,545,122,vehicle_breakdown,Non-corridor,True
FKID002933,2024-03-24,cause_corridor,exact,545,122,vehicle_breakdown,Non-corridor,True
FKID002937,2024-03-24,cause_corridor,exact,545,122,vehicle_breakdown,Non-corridor,True
FKID002949,2024-03-25,cause_corridor,exact,34,122,vehicle_breakdown,Old Madras Road,True
FKID002951,2024-03-25,cause_corridor,exact,34,122,vehicle_breakdown,Old Madras Road,True
FKID002938,2024-03-25,cause_corridor,exact,20,122,vehicle_breakdown,Varthur Road,True
FKID002941,2024-03-25,cause_corridor,exact,20,122,vehicle_breakdown,Varthur Road,True
FKID002971,2024-03-25,cause_corridor,exact,547,122,vehicle_breakdown,Non-corridor,True
FKID002947,2024-03-25,cause_corridor,exact,64,122,vehicle_breakdown,Hosur Road,True
FKID002948,2024-03-25,cause_only,exact,146,122,pot_holes,CBD 2,True
FKID002976,2024-03-25,cause_corridor,exact,126,122,vehicle_breakdown,Bellary Road 1,True
FKID002975,2024-03-25,cause_corridor,exact,26,122,vehicle_breakdown,Bannerghata Road,True
FKID002946,2024-03-25,cause_corridor,exact,20,122,vehicle_breakdown,Varthur Road,True
FKID002950,2024-03-25,cause_corridor,exact,161,122,vehicle_breakdown,Tumkur Road,True
FKID002956,2024-03-25,cause_corridor,exact,34,122,vehicle_breakdown,Old Madras Road,True
FKID002962,2024-03-25,cause_corridor,exact,547,122,vehicle_breakdown,Non-corridor,True
FKID002963,2024-03-25,cause_corridor,exact,547,122,vehicle_breakdown,Non-corridor,True
FKID002980,2024-03-25,cause_corridor,exact,126,122,vehicle_breakdown,Bellary Road 1,True
FKID002967,2024-03-25,cause_corridor,exact,34,122,vehicle_breakdown,Old Madras Road,True
FKID002970,2024-03-25,cause_corridor,exact,5,122,others,ORR East 2,True
FKID002972,2024-03-25,cause_corridor,exact,5,122,others,ORR East 2,True
FKID002973,2024-03-25,cause_corridor,exact,221,122,vehicle_breakdown,Mysore Road,True
FKID002974,2024-03-25,cause_corridor,exact,45,122,road_conditions,Non-corridor,True
FKID002979,2024-03-25,cause_corridor,exact,547,122,vehicle_breakdown,Non-corridor,True
FKID002977,2024-03-25,cause_corridor,exact,28,122,vehicle_breakdown,West of Chord Road,True
FKID002986,2024-03-25,cause_corridor,exact,71,122,pot_holes,Non-corridor,True
FKID002978,2024-03-25,cause_corridor,exact,144,122,others,Non-corridor,True
FKID002996,2024-03-25,cause_corridor,exact,161,122,vehicle_breakdown,Tumkur Road,True
FKID002981,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID002989,2024-03-25,cause_corridor,exact,68,122,vehicle_breakdown,Magadi Road,True
FKID002983,2024-03-25,cause_corridor,exact,46,122,vehicle_breakdown,ORR North 2,True
FKID002982,2024-03-25,cause_corridor,exact,18,122,vehicle_breakdown,ORR East 2,True
FKID002985,2024-03-25,cause_corridor,exact,547,122,vehicle_breakdown,Non-corridor,True
FKID002984,2024-03-25,cause_corridor,exact,5,122,accident,ORR North 1,True
FKID002987,2024-03-25,cause_corridor,exact,111,122,construction,Non-corridor,True
FKID002990,2024-03-25,cause_corridor,exact,547,122,vehicle_breakdown,Non-corridor,True
FKID002988,2024-03-25,cause_corridor,exact,52,122,vehicle_breakdown,ORR East 1,True
FKID002994,2024-03-25,cause_corridor,exact,6,122,vehicle_breakdown,IRR(Thanisandra road),True
FKID003056,2024-03-25,cause_only,exact,20,122,congestion,ORR North 2,True
FKID003054,2024-03-25,cause_corridor,exact,52,122,vehicle_breakdown,ORR East 1,True
FKID002993,2024-03-25,cause_corridor,exact,6,122,water_logging,Old Madras Road,True
FKID002992,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID002995,2024-03-25,cause_corridor,exact,6,122,water_logging,Old Madras Road,True
FKID002991,2024-03-25,cause_corridor,exact,111,122,construction,Non-corridor,True
FKID002997,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003004,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003000,2024-03-25,cause_corridor,exact,11,122,water_logging,Mysore Road,True
FKID003003,2024-03-25,cause_corridor,exact,11,122,water_logging,Mysore Road,True
FKID003001,2024-03-25,cause_corridor,exact,11,122,water_logging,Mysore Road,True
FKID003006,2024-03-25,cause_corridor,exact,11,122,water_logging,Mysore Road,True
FKID003002,2024-03-25,cause_only,exact,111,122,tree_fall,West of Chord Road,True
FKID002998,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003008,2024-03-25,cause_corridor,exact,5,122,water_logging,Bellary Road 1,True
FKID003011,2024-03-25,cause_corridor,exact,5,122,water_logging,Bellary Road 1,True
FKID003005,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID002999,2024-03-25,cause_only,exact,130,122,water_logging,West of Chord Road,True
FKID003009,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003012,2024-03-25,cause_only,exact,130,122,water_logging,CBD 1,True
FKID003015,2024-03-25,cause_only,exact,130,122,water_logging,CBD 1,True
FKID003014,2024-03-25,cause_corridor,exact,5,122,water_logging,Bellary Road 1,True
FKID003010,2024-03-25,cause_corridor,exact,5,122,water_logging,Bellary Road 1,True
FKID003013,2024-03-25,cause_only,exact,111,122,tree_fall,West of Chord Road,True
FKID003017,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003018,2024-03-25,cause_only,exact,130,122,water_logging,Airport New South Road,True
FKID003022,2024-03-25,cause_corridor,exact,33,122,accident,Non-corridor,True
FKID003016,2024-03-25,cause_only,exact,130,122,water_logging,Airport New South Road,True
FKID003029,2024-03-25,cause_only,exact,146,122,pot_holes,Hennur Main Road,True
FKID003031,2024-03-25,cause_only,exact,130,122,water_logging,Hennur Main Road,True
FKID003021,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003020,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003023,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003027,2024-03-25,cause_corridor,exact,11,122,water_logging,Mysore Road,True
FKID003028,2024-03-25,cause_only,exact,130,122,water_logging,Magadi Road,True
FKID003026,2024-03-25,cause_only,exact,130,122,water_logging,ORR North 1,True
FKID003019,2024-03-25,cause_corridor,exact,11,122,water_logging,Mysore Road,True
FKID003024,2024-03-25,cause_corridor,exact,11,122,water_logging,Mysore Road,True
FKID003025,2024-03-25,cause_only,exact,130,122,water_logging,ORR North 1,True
FKID003030,2024-03-25,cause_only,exact,111,122,tree_fall,ORR North 1,True
FKID003038,2024-03-25,cause_only,exact,130,122,water_logging,Tumkur Road,True
FKID003035,2024-03-25,cause_only,exact,111,122,tree_fall,Magadi Road,True
FKID003034,2024-03-25,cause_only,exact,111,122,tree_fall,ORR North 1,True
FKID003042,2024-03-25,cause_only,exact,87,122,road_conditions,Bellary Road 2,True
FKID003036,2024-03-25,cause_only,exact,111,122,tree_fall,Airport New South Road,True
FKID003041,2024-03-25,cause_corridor,exact,79,122,tree_fall,Non-corridor,True
FKID003032,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003040,2024-03-25,cause_corridor,exact,7,122,water_logging,Bellary Road 2,True
FKID003033,2024-03-25,cause_only,exact,130,122,water_logging,ORR North 2,True
FKID003037,2024-03-25,cause_corridor,exact,79,122,tree_fall,Non-corridor,True
FKID003039,2024-03-25,cause_corridor,exact,79,122,tree_fall,Non-corridor,True
FKID003043,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003051,2024-03-25,cause_corridor,exact,7,122,water_logging,Bellary Road 2,True
FKID003048,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003044,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003045,2024-03-25,cause_corridor,exact,9,122,water_logging,ORR East 1,True
FKID003047,2024-03-25,cause_only,exact,146,122,pot_holes,ORR North 1,True
FKID003050,2024-03-25,cause_only,exact,130,122,water_logging,Hennur Main Road,True
FKID003046,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003049,2024-03-25,cause_only,exact,130,122,water_logging,ORR East 2,True
FKID003052,2024-03-25,cause_only,exact,130,122,water_logging,ORR North 2,True
FKID003053,2024-03-25,cause_corridor,exact,9,122,water_logging,ORR East 1,True
FKID003057,2024-03-25,cause_corridor,exact,547,122,vehicle_breakdown,Non-corridor,True
FKID003055,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003058,2024-03-25,cause_only,exact,146,122,pot_holes,CBD 1,True
FKID003061,2024-03-25,cause_corridor,exact,41,122,vehicle_breakdown,ORR North 1,True
FKID003059,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003060,2024-03-25,cause_only,exact,87,122,road_conditions,Hennur Main Road,True
FKID003062,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003063,2024-03-25,cause_corridor,exact,68,122,vehicle_breakdown,Magadi Road,True
FKID003066,2024-03-25,cause_corridor,exact,6,122,others,ORR West 1,True
FKID003070,2024-03-25,cause_only,exact,130,122,water_logging,ORR North 2,True
FKID003064,2024-03-25,cause_only,exact,87,122,road_conditions,West of Chord Road,True
FKID003065,2024-03-25,cause_corridor,exact,57,122,water_logging,Non-corridor,True
FKID003067,2024-03-25,cause_corridor,exact,64,122,vehicle_breakdown,Hosur Road,True
FKID003068,2024-03-25,cause_corridor,exact,547,122,vehicle_breakdown,Non-corridor,True
FKID003069,2024-03-25,cause_corridor,exact,126,122,vehicle_breakdown,Bellary Road 1,True
FKID003071,2024-03-25,cause_corridor,exact,18,122,vehicle_breakdown,ORR East 2,True
FKID003072,2024-03-25,cause_corridor,exact,41,122,vehicle_breakdown,ORR North 1,True
FKID003074,2024-03-26,cause_corridor,exact,162,123,vehicle_breakdown,Tumkur Road,True
FKID003081,2024-03-26,cause_corridor,exact,35,123,vehicle_breakdown,Old Madras Road,True
FKID003084,2024-03-26,cause_corridor,exact,52,123,vehicle_breakdown,ORR East 1,True
FKID003088,2024-03-26,cause_corridor,exact,41,123,vehicle_breakdown,ORR North 1,True
FKID003089,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003086,2024-03-26,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003073,2024-03-26,cause_corridor,exact,27,123,others,Bellary Road 1,True
FKID003075,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003079,2024-03-26,cause_corridor,exact,11,123,tree_fall,Bellary Road 1,True
FKID003083,2024-03-26,cause_corridor,exact,45,123,vehicle_breakdown,ORR West 1,True
FKID003094,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003080,2024-03-26,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003099,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003077,2024-03-26,cause_corridor,exact,11,123,water_logging,Mysore Road,True
FKID003091,2024-03-26,cause_corridor,exact,33,123,accident,Non-corridor,True
FKID003076,2024-03-26,cause_corridor,exact,162,123,vehicle_breakdown,Tumkur Road,True
FKID003098,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003093,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003078,2024-03-26,cause_corridor,exact,57,123,water_logging,Non-corridor,True
FKID003082,2024-03-26,cause_only,exact,146,123,pot_holes,IRR(Thanisandra road),True
FKID003085,2024-03-26,cause_only,exact,130,123,water_logging,CBD 2,True
FKID003087,2024-03-26,cause_corridor,exact,80,123,tree_fall,Non-corridor,True
FKID003102,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003101,2024-03-26,cause_corridor,exact,35,123,vehicle_breakdown,Old Madras Road,True
FKID003090,2024-03-26,cause_corridor,exact,71,123,pot_holes,Non-corridor,True
FKID003092,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003104,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003097,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003095,2024-03-26,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003096,2024-03-26,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003100,2024-03-26,cause_corridor,exact,68,123,vehicle_breakdown,Magadi Road,True
FKID003105,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003106,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003113,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003108,2024-03-26,cause_corridor,exact,144,123,others,Non-corridor,True
FKID003115,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003111,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003107,2024-03-26,cause_corridor,exact,18,123,vehicle_breakdown,ORR East 2,True
FKID003129,2024-03-26,cause_corridor,exact,18,123,vehicle_breakdown,ORR East 2,True
FKID003109,2024-03-26,cause_corridor,exact,52,123,vehicle_breakdown,ORR East 1,True
FKID003128,2024-03-26,cause_corridor,exact,162,123,vehicle_breakdown,Tumkur Road,True
FKID003123,2024-03-26,cause_corridor,exact,162,123,vehicle_breakdown,Tumkur Road,True
FKID003110,2024-03-26,cause_corridor,exact,52,123,vehicle_breakdown,ORR East 1,True
FKID003124,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003112,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003116,2024-03-26,cause_corridor,exact,71,123,pot_holes,Non-corridor,True
FKID003119,2024-03-26,cause_corridor,exact,83,123,construction,ORR East 2,True
FKID003114,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003117,2024-03-26,cause_corridor,exact,144,123,others,Non-corridor,True
FKID003126,2024-03-26,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003118,2024-03-26,cause_corridor,exact,77,123,vehicle_breakdown,Bellary Road 2,True
FKID003120,2024-03-26,cause_only,exact,20,123,congestion,ORR North 2,True
FKID003125,2024-03-26,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003122,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003121,2024-03-26,cause_corridor,exact,551,123,vehicle_breakdown,Non-corridor,True
FKID003127,2024-03-26,cause_corridor,exact,20,123,public_event,Non-corridor,True
FKID003131,2024-03-27,cause_corridor,exact,43,123,vehicle_breakdown,ORR North 1,True
FKID003136,2024-03-27,cause_corridor,exact,21,123,vehicle_breakdown,Varthur Road,True
FKID003137,2024-03-27,cause_corridor,exact,46,123,vehicle_breakdown,ORR North 2,True
FKID003132,2024-03-27,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003134,2024-03-27,cause_only,exact,149,123,pot_holes,Varthur Road,True
FKID003133,2024-03-27,cause_corridor,exact,83,123,construction,ORR East 2,True
FKID003143,2024-03-27,cause_corridor,exact,556,123,vehicle_breakdown,Non-corridor,True
FKID003144,2024-03-27,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003149,2024-03-27,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003135,2024-03-27,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003138,2024-03-27,cause_corridor,exact,35,123,vehicle_breakdown,Old Madras Road,True
FKID003139,2024-03-27,cause_corridor,exact,556,123,vehicle_breakdown,Non-corridor,True
FKID003141,2024-03-27,cause_corridor,exact,556,123,vehicle_breakdown,Non-corridor,True
FKID003142,2024-03-27,cause_corridor,exact,9,123,others,West of Chord Road,True
FKID003140,2024-03-27,cause_corridor,exact,9,123,others,West of Chord Road,True
FKID003146,2024-03-27,cause_corridor,exact,9,123,others,West of Chord Road,True
FKID003145,2024-03-27,cause_corridor,exact,72,123,pot_holes,Non-corridor,True
FKID003147,2024-03-27,cause_corridor,exact,69,123,vehicle_breakdown,Magadi Road,True
FKID003153,2024-03-27,cause_corridor,exact,23,123,procession,Non-corridor,True
FKID003155,2024-03-27,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003148,2024-03-27,cause_corridor,exact,7,123,vehicle_breakdown,IRR(Thanisandra road),True
FKID003150,2024-03-27,cause_only,exact,1666,123,vehicle_breakdown,CBD 1,True
FKID003159,2024-03-27,cause_corridor,exact,46,123,vehicle_breakdown,ORR North 2,True
FKID003154,2024-03-27,cause_corridor,exact,14,123,accident,Bellary Road 2,True
FKID003152,2024-03-27,cause_corridor,exact,53,123,vehicle_breakdown,ORR East 1,True
FKID003158,2024-03-27,cause_corridor,exact,5,123,accident,ORR North 1,True
FKID003151,2024-03-27,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003157,2024-03-27,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003167,2024-03-27,cause_corridor,exact,43,123,vehicle_breakdown,ORR North 1,True
FKID003165,2024-03-27,cause_only,exact,20,123,congestion,ORR North 2,True
FKID003168,2024-03-27,cause_corridor,exact,556,123,vehicle_breakdown,Non-corridor,True
FKID003156,2024-03-27,cause_corridor,exact,556,123,vehicle_breakdown,Non-corridor,True
FKID003169,2024-03-27,cause_corridor,exact,556,123,vehicle_breakdown,Non-corridor,True
FKID003160,2024-03-27,cause_corridor,exact,72,123,pot_holes,Non-corridor,True
FKID003161,2024-03-27,cause_corridor,exact,144,123,others,Non-corridor,True
FKID003162,2024-03-27,cause_corridor,exact,556,123,vehicle_breakdown,Non-corridor,True
FKID003177,2024-03-27,cause_corridor,exact,45,123,vehicle_breakdown,ORR West 1,True
FKID003163,2024-03-27,cause_corridor,exact,45,123,road_conditions,Non-corridor,True
FKID003171,2024-03-27,cause_corridor,exact,77,123,vehicle_breakdown,Bellary Road 2,True
FKID003173,2024-03-27,cause_corridor,exact,127,123,vehicle_breakdown,Bellary Road 1,True
FKID003164,2024-03-27,cause_corridor,exact,46,123,vehicle_breakdown,ORR North 2,True
FKID003174,2024-03-27,cause_corridor,exact,223,123,vehicle_breakdown,Mysore Road,True
FKID003175,2024-03-27,cause_corridor,exact,45,123,vehicle_breakdown,ORR West 1,True
FKID003166,2024-03-27,cause_corridor,exact,67,123,vehicle_breakdown,Hosur Road,True
FKID003176,2024-03-27,cause_corridor,exact,69,123,vehicle_breakdown,Magadi Road,True
FKID003170,2024-03-27,cause_corridor,exact,556,123,vehicle_breakdown,Non-corridor,True
FKID003172,2024-03-27,cause_corridor,exact,144,123,others,Non-corridor,True
FKID003179,2024-03-27,cause_corridor,exact,14,123,accident,Bellary Road 2,True
FKID003185,2024-03-27,cause_corridor,exact,34,123,accident,Non-corridor,True
FKID003182,2024-03-27,cause_corridor,exact,34,123,accident,Non-corridor,True
FKID003183,2024-03-27,cause_corridor,exact,34,123,accident,Non-corridor,True
FKID003184,2024-03-27,cause_corridor,exact,34,123,accident,Non-corridor,True
FKID003180,2024-03-27,cause_corridor,exact,23,123,procession,Non-corridor,True
FKID003178,2024-03-27,cause_corridor,exact,34,123,accident,Non-corridor,True
FKID003181,2024-03-27,cause_corridor,exact,34,123,accident,Non-corridor,True
FKID003186,2024-03-28,cause_corridor,exact,35,124,vehicle_breakdown,Old Madras Road,True
FKID003187,2024-03-28,cause_corridor,exact,84,124,tree_fall,Non-corridor,True
FKID003189,2024-03-28,cause_only,exact,89,124,road_conditions,Bellary Road 2,True
FKID003188,2024-03-28,cause_corridor,exact,84,124,tree_fall,Non-corridor,True
FKID003214,2024-03-28,cause_corridor,exact,164,124,vehicle_breakdown,Tumkur Road,True
FKID003220,2024-03-28,cause_corridor,exact,21,124,vehicle_breakdown,ORR East 2,True
FKID003213,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003191,2024-03-28,cause_corridor,exact,35,124,vehicle_breakdown,Old Madras Road,True
FKID003190,2024-03-28,cause_corridor,exact,54,124,vehicle_breakdown,ORR East 1,True
FKID003192,2024-03-28,cause_corridor,exact,129,124,vehicle_breakdown,Bellary Road 1,True
FKID003193,2024-03-28,cause_corridor,exact,69,124,vehicle_breakdown,Magadi Road,True
FKID003194,2024-03-28,cause_corridor,exact,84,124,construction,ORR East 2,True
FKID003218,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003216,2024-03-28,cause_corridor,exact,69,124,vehicle_breakdown,Magadi Road,True
FKID003208,2024-03-28,cause_only,exact,20,124,congestion,ORR West 1,True
FKID003200,2024-03-28,cause_corridor,exact,67,124,vehicle_breakdown,Hosur Road,True
FKID003195,2024-03-28,cause_corridor,exact,164,124,vehicle_breakdown,Tumkur Road,True
FKID003199,2024-03-28,cause_corridor,exact,84,124,tree_fall,Non-corridor,True
FKID003196,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003197,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003198,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003206,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003201,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003205,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003204,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003203,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003202,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003207,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003210,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003209,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003215,2024-03-28,cause_corridor,exact,164,124,vehicle_breakdown,Tumkur Road,True
FKID003212,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003211,2024-03-28,cause_corridor,exact,72,124,pot_holes,Non-corridor,True
FKID003225,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003224,2024-03-28,cause_corridor,exact,129,124,vehicle_breakdown,Bellary Road 1,True
FKID003217,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003219,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003221,2024-03-28,cause_corridor,exact,78,124,vehicle_breakdown,Bellary Road 2,True
FKID003222,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003223,2024-03-28,cause_corridor,exact,164,124,vehicle_breakdown,Tumkur Road,True
FKID003227,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003226,2024-03-28,cause_corridor,exact,5,124,pot_holes,Mysore Road,True
FKID003229,2024-03-28,cause_corridor,exact,46,124,vehicle_breakdown,ORR West 1,True
FKID003232,2024-03-28,cause_corridor,exact,164,124,vehicle_breakdown,Tumkur Road,True
FKID003231,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003230,2024-03-28,cause_corridor,exact,146,124,others,Non-corridor,True
FKID003228,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003282,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003233,2024-03-28,cause_corridor,exact,16,124,construction,Bellary Road 2,True
FKID003283,2024-03-28,cause_corridor,exact,46,124,vehicle_breakdown,ORR North 2,True
FKID003287,2024-03-28,cause_only,exact,20,124,congestion,ORR North 2,True
FKID003286,2024-03-28,cause_corridor,exact,226,124,vehicle_breakdown,Mysore Road,True
FKID003234,2024-03-28,cause_corridor,exact,16,124,water_logging,Mysore Road,True
FKID003235,2024-03-28,cause_corridor,exact,84,124,tree_fall,Non-corridor,True
FKID003236,2024-03-28,cause_corridor,exact,54,124,vehicle_breakdown,ORR East 1,True
FKID003289,2024-03-28,cause_corridor,exact,54,124,vehicle_breakdown,ORR East 1,True
FKID003237,2024-03-28,cause_corridor,exact,84,124,tree_fall,Non-corridor,True
FKID003238,2024-03-28,cause_only,exact,121,124,tree_fall,ORR North 1,True
FKID003242,2024-03-28,cause_corridor,exact,54,124,vehicle_breakdown,ORR East 1,True
FKID003240,2024-03-28,cause_corridor,exact,557,124,vehicle_breakdown,Non-corridor,True
FKID003241,2024-03-28,cause_only,exact,121,124,tree_fall,Airport New South Road,True
FKID003239,2024-03-28,cause_corridor,exact,84,124,tree_fall,Non-corridor,True
FKID003293,2024-03-28,cause_corridor,exact,78,124,vehicle_breakdown,Bellary Road 2,True
FKID003243,2024-03-28,cause_corridor,exact,16,124,water_logging,Mysore Road,True
FKID003245,2024-03-28,cause_corridor,exact,8,124,water_logging,Bellary Road 1,True
FKID003248,2024-03-28,cause_corridor,exact,20,124,vehicle_breakdown,Old Airport Road,True
FKID003247,2024-03-28,cause_only,exact,161,124,water_logging,ORR North 1,True
FKID003249,2024-03-28,cause_corridor,exact,66,124,water_logging,Non-corridor,True
