event_id,archetype,probability,cluster_id
FKID005344,moderate,0.9419825612638373,24
FKID005345,outlier,0.0,-1
FKID005347,severe,1.0,0
FKID005348,outlier,0.0,-1
FKID005349,chronic,0.7410124688796377,17
FKID005354,rapid_clear,0.6641210566350519,37
FKID005356,rapid_clear,1.0,5
FKID005377,severe,0.5840942047527058,48
FKID005378,severe,1.0,48
FKID005379,severe,0.975941277746168,48
FKID005380,severe,0.6614669653135344,34
FKID005382,severe,1.0,14
FKID005384,chronic,1.0,39
FKID005389,outlier,0.0,-1
FKID005394,chronic,1.0,4
FKID005395,chronic,0.7590947218928296,17
FKID005396,chronic,0.7590947218928296,17
FKID005399,mega_disruption,1.0,46
FKID005400,severe,0.9722915288373969,48
FKID005402,mega_disruption,1.0,47
FKID005403,moderate,1.0,16
FKID005404,mega_disruption,1.0,47
FKID005405,moderate,1.0,16
FKID005408,chronic,0.8729319618017972,39
FKID005409,moderate,1.0,36
FKID005412,chronic,1.0,4
FKID005415,chronic,0.9968016846593216,17
FKID005416,moderate,0.9920042728790232,11
FKID005417,severe,1.0,9
FKID005419,severe,1.0,9
FKID005420,severe,1.0,48
FKID005421,severe,1.0,9
FKID005422,severe,1.0,33
FKID005426,severe,1.0,19
FKID005428,rapid_clear,1.0,35
FKID005429,severe,1.0,22
FKID005430,moderate,1.0,36
FKID005432,mega_disruption,0.521245015535375,7
FKID005433,moderate,1.0,12
FKID005434,outlier,0.0,-1
FKID005435,mega_disruption,1.0,47
FKID005442,mega_disruption,0.8553667433914572,42
FKID005444,mega_disruption,1.0,21
FKID005445,rapid_clear,1.0,45
FKID005446,moderate,1.0,16
FKID005447,chronic,1.0,43
FKID005449,moderate,1.0,36
FKID005451,rapid_clear,1.0,2
FKID005454,chronic,1.0,25
FKID005456,rapid_clear,1.0,5
FKID005457,chronic,1.0,4
FKID005459,moderate,1.0,11
FKID005460,severe,0.6614669653135344,34
FKID005463,rapid_clear,1.0,35
FKID005464,rapid_clear,1.0,35
FKID005465,chronic,1.0,39
FKID005467,rapid_clear,1.0,2
FKID005470,chronic,1.0,25
FKID005480,severe,1.0,33
FKID005482,rapid_clear,1.0,45
FKID005483,severe,1.0,19
FKID005487,severe,0.8420396024299694,22
FKID005491,chronic,0.6249690559117924,27
FKID005495,outlier,0.0,-1
FKID005496,chronic,1.0,25
FKID005498,moderate,1.0,16
FKID005499,mega_disruption,1.0,28
FKID005502,rapid_clear,1.0,2
FKID005505,severe,1.0,0
FKID005509,rapid_clear,1.0,5
FKID005512,moderate,1.0,11
FKID005514,severe,1.0,48
FKID005517,severe,1.0,34
FKID005522,rapid_clear,1.0,2
FKID005527,chronic,1.0,30
FKID005531,mega_disruption,1.0,47
FKID005532,chronic,1.0,4
FKID005534,mega_disruption,1.0,47
FKID005536,chronic,0.8236297428021401,17
FKID005538,severe,0.9722915288373969,48
FKID005539,severe,1.0,22
FKID005540,severe,1.0,22
FKID005544,moderate,0.12503024012211622,12
FKID005549,rapid_clear,1.0,5
FKID005552,moderate,1.0,11
FKID005555,mega_disruption,0.6285621665090892,28
FKID005556,rapid_clear,1.0,2
FKID005557,mega_disruption,1.0,1
FKID005558,moderate,0.0677679610293307,24
FKID005560,mega_disruption,0.6744040886472502,7
FKID005561,chronic,1.0,25
FKID005562,chronic,1.0,25
FKID005563,chronic,1.0,25
FKID005564,chronic,1.0,25
FKID005565,chronic,1.0,25
FKID005566,moderate,0.9573809033886831,41
FKID005568,chronic,1.0,4
FKID005570,rapid_clear,1.0,10
FKID005572,chronic,0.8636729543097604,50
FKID005574,rapid_clear,1.0,37
FKID005575,chronic,1.0,39
FKID005576,chronic,1.0,39
FKID005577,chronic,1.0,38
FKID005581,chronic,0.6247305586270866,3
FKID005584,moderate,1.0,12
FKID005585,mega_disruption,0.7936885566386658,46
FKID005587,rapid_clear,1.0,5
FKID005589,chronic,1.0,4
FKID005591,moderate,0.9985607438618551,16
FKID005592,severe,1.0,48
FKID005593,mega_disruption,1.0,46
FKID005594,mega_disruption,1.0,47
FKID005596,rapid_clear,1.0,49
FKID005597,moderate,1.0,51
FKID005598,moderate,1.0,51
FKID005600,mega_disruption,1.0,47
FKID005605,severe,1.0,32
FKID005608,chronic,1.0,25
FKID005609,rapid_clear,1.0,23
FKID005610,moderate,1.0,40
FKID005611,outlier,0.0,-1
FKID005612,severe,0.9753209924301063,48
FKID005614,mega_disruption,0.4484164534379405,28
FKID005615,moderate,1.0,6
FKID005616,chronic,1.0,39
FKID005621,moderate,0.9573809033886831,41
FKID005623,severe,0.9009894073479887,32
FKID005626,chronic,1.0,4
FKID005629,mega_disruption,0.8553667433914572,42
FKID005632,chronic,1.0,17
FKID005633,severe,1.0,48
FKID005635,rapid_clear,0.9326095890713901,37
FKID005637,chronic,1.0,4
FKID005638,severe,1.0,33
FKID005642,rapid_clear,0.8751626775993792,2
FKID005645,moderate,0.8976514461543667,40
FKID005646,chronic,1.0,4
FKID005648,severe,1.0,48
FKID005649,rapid_clear,1.0,49
FKID005652,mega_disruption,1.0,8
FKID005656,chronic,0.8729319618017972,39
FKID005658,mega_disruption,1.0,47
FKID005659,chronic,1.0,39
FKID005660,outlier,0.0,-1
FKID005661,severe,1.0,19
FKID005666,chronic,1.0,43
FKID005668,severe,0.8584343024710327,32
FKID005669,moderate,1.0,36
FKID005674,mega_disruption,0.7531456583934114,47
FKID005733,severe,0.12193217847956768,18
FKID005734,moderate,0.3502309776138644,16
FKID005735,chronic,1.0,25
FKID005737,severe,1.0,0
FKID005738,rapid_clear,1.0,23
FKID005741,chronic,1.0,4
FKID005743,chronic,0.8952809409603921,17
FKID005745,mega_disruption,1.0,42
FKID005747,moderate,0.5227386476687612,36
FKID005749,severe,1.0,14
FKID005750,moderate,0.9573809033886831,41
FKID005752,mega_disruption,1.0,8
FKID005760,severe,1.0,0
FKID005765,mega_disruption,0.5788931681812096,28
FKID005767,severe,0.5560909601661581,9
FKID005770,rapid_clear,1.0,49
FKID005771,mega_disruption,1.0,28
FKID005772,mega_disruption,1.0,28
FKID005773,mega_disruption,1.0,28
FKID005775,rapid_clear,0.39749497414135815,44
FKID005778,rapid_clear,1.0,44
FKID005779,severe,0.8420396024299694,22
FKID005781,severe,1.0,32
FKID005782,mega_disruption,0.6107651015090589,46
FKID005786,moderate,0.0677679610293307,24
FKID005787,mega_disruption,0.6107651015090589,46
FKID005788,chronic,1.0,25
FKID005791,rapid_clear,1.0,31
FKID005792,moderate,0.9573809033886831,41
FKID005795,chronic,1.0,4
FKID005807,severe,0.6614669653135344,34
FKID005809,severe,0.8420396024299694,22
FKID005811,rapid_clear,1.0,37
FKID005812,chronic,1.0,39
FKID005813,rapid_clear,1.0,37
FKID005814,moderate,0.7555007920025674,36
FKID005823,chronic,1.0,25
FKID005825,mega_disruption,1.0,47
FKID005827,moderate,0.7532047069416377,40
FKID005828,outlier,0.0,-1
FKID005831,chronic,1.0,17
FKID005836,chronic,1.0,50
FKID005837,moderate,1.0,51
FKID005838,rapid_clear,1.0,49
FKID005839,severe,1.0,14
FKID005842,moderate,1.0,15
FKID005844,chronic,1.0,39
FKID005845,chronic,1.0,39
FKID005852,severe,1.0,13
FKID005855,moderate,1.0,15
FKID005856,moderate,0.5227386476687612,36
FKID005857,moderate,0.5227386476687612,36
FKID005860,outlier,0.0,-1
FKID005862,rapid_clear,1.0,5
FKID005865,outlier,0.0,-1
FKID005867,chronic,0.8066876633350113,17
FKID005868,moderate,0.8475563352218658,11
FKID005870,mega_disruption,0.5788931681812096,28
FKID005872,moderate,1.0,11
FKID005873,outlier,0.0,-1
FKID005874,chronic,0.8236297428021401,17
FKID005875,outlier,0.0,-1
FKID005876,mega_disruption,0.9013234531381945,28
FKID005877,moderate,1.0,16
FKID005880,severe,1.0,14
FKID005881,severe,1.0,13
FKID005883,severe,1.0,13
FKID005884,rapid_clear,0.39749497414135815,44
FKID005886,severe,0.4431428029257948,19
FKID005887,rapid_clear,1.0,35
FKID005888,chronic,1.0,39
FKID005892,moderate,1.0,36
FKID005893,rapid_clear,0.8751626775993792,2
FKID005894,chronic,1.0,3
FKID005895,chronic,0.9522522726200889,3
FKID005899,severe,0.9352819113604366,0
FKID005900,mega_disruption,1.0,20
FKID005902,outlier,0.0,-1
FKID005904,rapid_clear,1.0,23
FKID005905,chronic,1.0,4
FKID005913,mega_disruption,1.0,28
FKID005915,severe,1.0,33
FKID005916,moderate,1.0,51
FKID005918,severe,1.0,14
FKID005924,moderate,1.0,36
FKID005925,mega_disruption,1.0,47
FKID005928,severe,0.09069101322158096,14
FKID005929,moderate,0.12503024012211622,12
FKID005931,moderate,1.0,12
FKID005939,rapid_clear,1.0,23
FKID005942,chronic,1.0,4
FKID005943,chronic,0.7590947218928296,17
FKID005946,mega_disruption,1.0,47
FKID005947,mega_disruption,1.0,28
FKID005948,moderate,1.0,6
FKID005950,chronic,1.0,50
FKID005953,severe,1.0,13
FKID005961,rapid_clear,1.0,37
FKID005963,mega_disruption,1.0,29
FKID005964,rapid_clear,1.0,2
FKID005965,chronic,0.6055116228380525,27
FKID005967,mega_disruption,1.0,1
FKID005968,mega_disruption,1.0,1
FKID005969,mega_disruption,1.0,1
FKID005970,chronic,1.0,3
FKID005975,moderate,1.0,41
FKID005976,moderate,1.0,41
FKID005977,rapid_clear,1.0,31
FKID005979,rapid_clear,1.0,23
FKID005981,chronic,1.0,4
FKID005986,chronic,0.8162837142662637,17
FKID005987,severe,1.0,48
FKID005990,severe,0.5560909601661581,9
FKID005991,outlier,0.0,-1
FKID005993,severe,1.0,34
FKID005994,rapid_clear,1.0,49
FKID005995,rapid_clear,1.0,49
FKID005996,mega_disruption,1.0,8
FKID005997,severe,1.0,13
FKID005998,rapid_clear,0.9647772595366222,35
FKID006001,moderate,0.8789159546607674,15
FKID006002,severe,0.4431428029257948,19
FKID006003,chronic,1.0,38
FKID006007,severe,0.12193217847956768,18
FKID006010,moderate,1.0,40
FKID006011,rapid_clear,1.0,23
FKID006012,chronic,1.0,17
FKID006015,mega_disruption,1.0,46
FKID006016,severe,0.9722915288373969,48
FKID006023,moderate,0.9123063479368146,51
FKID006024,severe,1.0,13
FKID006026,severe,1.0,19
FKID006028,chronic,1.0,39
FKID006031,rapid_clear,0.9275221555906614,26
FKID006034,chronic,1.0,3
FKID006036,severe,0.09070542562548782,14
FKID006038,moderate,1.0,12
FKID006040,chronic,1.0,30
FKID006046,outlier,0.0,-1
FKID006047,severe,1.0,33
FKID006048,mega_disruption,0.8869487547739595,28
FKID006049,rapid_clear,1.0,45
FKID006050,severe,1.0,33
FKID006051,severe,1.0,33
FKID006054,moderate,1.0,51
FKID006058,severe,1.0,13
FKID006060,chronic,1.0,39
FKID006061,chronic,0.8729319618017972,39
FKID006062,moderate,1.0,36
FKID006067,severe,1.0,0
FKID006068,chronic,1.0,25
FKID006069,moderate,1.0,41
FKID006072,rapid_clear,1.0,23
FKID006073,severe,0.5840942047527058,48
FKID006075,moderate,1.0,6
FKID006076,rapid_clear,1.0,45
FKID006077,moderate,0.9573809033886831,41
FKID006078,moderate,1.0,51
FKID006080,severe,1.0,19
FKID006083,moderate,0.0677679610293307,24
FKID006085,severe,0.12193217847956768,18
FKID006087,severe,1.0,0
FKID006091,chronic,1.0,30
FKID006095,chronic,1.0,4
FKID006097,chronic,0.7590947218928296,17
FKID006102,severe,0.909749694127885,48
FKID006103,outlier,0.0,-1
FKID006104,mega_disruption,1.0,28
FKID006107,chronic,1.0,50
FKID006109,chronic,0.6344586633361857,43
FKID006110,severe,1.0,19
FKID006111,moderate,0.06826360894187143,24
FKID006113,chronic,1.0,39
FKID006114,moderate,1.0,36
FKID006115,moderate,1.0,36
FKID006116,rapid_clear,1.0,2
FKID006117,mega_disruption,1.0,29
FKID006118,mega_disruption,1.0,7
FKID006119,mega_disruption,0.6107651015090589,46
FKID006124,rapid_clear,1.0,5
FKID006126,rapid_clear,1.0,31
FKID006127,rapid_clear,1.0,5
FKID006128,mega_disruption,0.4484164534379405,28
FKID006129,rapid_clear,1.0,23
FKID006130,rapid_clear,1.0,23
FKID006133,chronic,0.8236297428021401,17
FKID006134,chronic,0.8497165419555518,17
FKID006135,moderate,1.0,11
FKID006136,severe,0.5840942047527058,48
FKID006140,severe,0.6614669653135344,34
FKID006141,severe,1.0,13
FKID006142,moderate,0.06826360894187143,24
FKID006143,rapid_clear,1.0,35
FKID006146,chronic,1.0,39
FKID006147,moderate,0.5227386476687612,36
FKID006149,moderate,1.0,36
FKID006150,chronic,0.513071993392994,27
FKID006151,rapid_clear,1.0,2
FKID006153,moderate,1.0,24
FKID006160,chronic,1.0,25
FKID006161,moderate,1.0,12
FKID006166,mega_disruption,1.0,47
FKID006167,chronic,1.0,17
FKID006169,outlier,0.0,-1
FKID006174,rapid_clear,1.0,49
FKID006176,severe,1.0,13
FKID006178,severe,1.0,13
FKID006180,rapid_clear,1.0,35
FKID006181,rapid_clear,1.0,35
FKID006182,moderate,1.0,36
FKID006185,severe,0.09534251931787387,18
FKID006186,mega_disruption,1.0,20
FKID006188,chronic,1.0,17
FKID006190,moderate,1.0,51
FKID006191,chronic,1.0,39
FKID006193,chronic,0.8675875900180187,39
FKID006194,chronic,0.6247305586270866,3
FKID006195,moderate,1.0,24
FKID006197,rapid_clear,1.0,23
FKID006198,mega_disruption,0.4484164534379405,28
FKID006199,outlier,0.0,-1
FKID006201,chronic,0.8162837142662637,17
FKID006205,rapid_clear,1.0,45
FKID006206,rapid_clear,1.0,49
FKID006208,severe,0.8420396024299694,22
FKID006212,chronic,1.0,39
FKID006214,rapid_clear,0.7690150796726398,26
FKID006215,chronic,1.0,25
FKID006217,chronic,0.7590947218928296,17
FKID006224,moderate,0.06826360894187143,24
FKID006225,severe,1.0,22
FKID006226,severe,0.8420396024299694,22
FKID006229,rapid_clear,0.9341900874702482,37
FKID006233,outlier,0.0,-1
FKID006237,severe,0.5840942047527058,48
FKID006238,severe,0.5560909601661581,9
FKID006240,chronic,1.0,50
FKID006242,severe,1.0,13
FKID006243,rapid_clear,1.0,35
FKID006244,moderate,1.0,16
FKID006245,moderate,0.7555007920025674,36
FKID006246,mega_disruption,0.8751948049012778,29
FKID006248,moderate,1.0,36
FKID006251,chronic,1.0,3
FKID006252,outlier,0.0,-1
FKID006255,chronic,1.0,30
FKID006257,rapid_clear,1.0,23
FKID006263,chronic,1.0,17
FKID006264,chronic,0.7108330134454305,17
FKID006269,rapid_clear,1.0,45
FKID006271,moderate,1.0,6
FKID006273,moderate,1.0,51
FKID006274,rapid_clear,0.39749497414135815,44
FKID006275,severe,1.0,19
FKID006278,moderate,1.0,15
FKID006281,severe,1.0,22
FKID006284,chronic,0.8675875900180187,39
FKID006285,moderate,0.5227386476687612,36
FKID006288,chronic,0.726632834763708,27
FKID006292,chronic,1.0,3
FKID006294,severe,1.0,18
FKID006296,rapid_clear,1.0,23
FKID006297,outlier,0.0,-1
FKID006298,rapid_clear,1.0,23
FKID006299,outlier,0.0,-1
FKID006300,outlier,0.0,-1
FKID006301,mega_disruption,0.9947522505358581,42
FKID006304,chronic,0.8162837142662637,17
FKID006307,chronic,0.9187551446333901,50
FKID006308,rapid_clear,1.0,45
FKID006309,moderate,1.0,6
FKID006310,severe,1.0,19
FKID006312,chronic,1.0,39
FKID006313,moderate,1.0,36
FKID006316,moderate,1.0,36
FKID006317,rapid_clear,0.7851696698645753,26
FKID006325,moderate,0.9573809033886831,41
FKID006327,mega_disruption,1.0,42
FKID006329,outlier,0.0,-1
FKID006330,mega_disruption,1.0,42
FKID006331,rapid_clear,1.0,23
FKID006332,rapid_clear,1.0,23
FKID006333,moderate,1.0,11
FKID006339,rapid_clear,1.0,45
FKID006340,mega_disruption,1.0,47
FKID006344,severe,1.0,14
FKID006346,severe,1.0,13
FKID006348,severe,0.7345599938032877,22
FKID006361,mega_disruption,0.5507734465217676,46
FKID006362,severe,0.5362299601241802,0
FKID006365,chronic,1.0,25
FKID006368,rapid_clear,1.0,31
FKID006371,rapid_clear,1.0,23
FKID006372,moderate,1.0,40
FKID006374,mega_disruption,1.0,47
FKID006375,severe,0.8734790792480581,48
FKID006379,severe,1.0,34
FKID006380,rapid_clear,1.0,35
FKID006381,moderate,1.0,15
FKID006386,severe,1.0,32
FKID006387,moderate,0.7555007920025674,36
FKID006388,moderate,1.0,36
FKID006391,moderate,0.5227386476687612,36
FKID006393,chronic,0.6247305586270866,3
FKID006400,chronic,1.0,30
FKID006403,chronic,0.8162837142662637,17
FKID006405,severe,1.0,48
FKID006406,severe,1.0,33
FKID006412,rapid_clear,1.0,35
FKID006414,chronic,1.0,38
FKID006415,moderate,1.0,36
FKID006416,moderate,0.5227386476687612,36
FKID006418,chronic,0.6247305586270866,3
FKID006419,outlier,0.0,-1
FKID006420,outlier,0.0,-1
FKID006421,moderate,1.0,12
FKID006422,moderate,1.0,12
FKID006423,rapid_clear,1.0,31
FKID006424,rapid_clear,1.0,23
FKID006426,rapid_clear,1.0,23
FKID006427,rapid_clear,1.0,23
FKID006433,chronic,1.0,17
FKID006434,severe,0.5840942047527058,48
FKID006435,severe,1.0,9
FKID006439,chronic,1.0,50
FKID006440,severe,0.6614669653135344,34
FKID006442,rapid_clear,1.0,49
FKID006448,mega_disruption,1.0,47
FKID006450,moderate,0.5227386476687612,36
FKID006452,rapid_clear,1.0,26
FKID006454,chronic,1.0,3
FKID006455,chronic,0.9954595312234883,3
FKID006456,chronic,1.0,3
FKID006458,mega_disruption,0.6744040886472502,7
FKID006462,chronic,0.3537255291590501,30
FKID006463,rapid_clear,1.0,23
FKID006464,moderate,1.0,40
FKID006465,rapid_clear,1.0,23
FKID006469,rapid_clear,0.6619809978598185,44
FKID006470,moderate,0.06826360894187143,24
FKID006472,severe,1.0,22
FKID006473,moderate,1.0,6
FKID006475,chronic,1.0,38
FKID006478,severe,1.0,32
FKID006479,mega_disruption,1.0,7
FKID006486,mega_disruption,1.0,28
FKID006488,rapid_clear,1.0,49
FKID006489,rapid_clear,1.0,49
FKID006492,severe,0.8420396024299694,22
FKID006493,moderate,1.0,15
FKID006494,rapid_clear,1.0,37
FKID006495,chronic,1.0,39
FKID006496,moderate,1.0,36
FKID006499,moderate,0.0677679610293307,24
FKID006503,rapid_clear,1.0,5
FKID006504,rapid_clear,1.0,31
FKID006505,moderate,1.0,40
FKID006508,moderate,1.0,40
FKID006510,chronic,0.7590947218928296,17
FKID006514,mega_disruption,1.0,8
FKID006515,chronic,0.7590947218928296,17
FKID006522,chronic,1.0,50
FKID006524,severe,1.0,14
FKID006525,chronic,1.0,43
FKID006526,moderate,1.0,16
FKID006527,rapid_clear,1.0,44
FKID006528,chronic,1.0,43
FKID006529,severe,0.8420396024299694,22
FKID006531,chronic,1.0,38
FKID006532,chronic,1.0,39
FKID006534,chronic,1.0,39
FKID006535,chronic,1.0,39
FKID006539,mega_disruption,1.0,8
FKID006541,chronic,1.0,25
FKID006543,chronic,1.0,25
FKID006545,rapid_clear,1.0,23
FKID006547,moderate,1.0,11
FKID006551,severe,0.5840942047527058,48
FKID006553,mega_disruption,1.0,21
FKID006555,moderate,1.0,51
FKID006557,severe,1.0,13
FKID006565,rapid_clear,1.0,35
FKID006566,moderate,1.0,15
FKID006569,severe,1.0,22
FKID006570,severe,1.0,22
FKID006572,rapid_clear,1.0,35
FKID006573,severe,1.0,22
FKID006575,chronic,1.0,39
FKID006578,severe,1.0,18
FKID006581,moderate,1.0,40
FKID006587,mega_disruption,0.5788931681812096,28
FKID006588,severe,0.8936530505351978,48
FKID006590,outlier,0.0,-1
FKID006593,chronic,1.0,50
FKID006594,chronic,1.0,50
FKID006596,severe,1.0,34
FKID006597,mega_disruption,1.0,7
FKID006599,severe,1.0,14
FKID006600,mega_disruption,0.655269348644382,28
FKID006602,chronic,1.0,43
FKID006604,rapid_clear,1.0,44
FKID006605,severe,1.0,22
FKID006608,chronic,1.0,39
FKID006609,moderate,1.0,36
FKID006611,moderate,1.0,6
FKID006613,moderate,1.0,24
FKID006620,mega_disruption,0.6744040886472502,7
FKID006624,rapid_clear,1.0,31
FKID006625,rapid_clear,1.0,31
FKID006626,rapid_clear,1.0,23
FKID006627,rapid_clear,1.0,23
FKID006628,mega_disruption,0.4484164534379405,28
FKID006632,moderate,1.0,16
FKID006635,severe,0.5840942047527058,48
FKID006636,severe,1.0,9
FKID006639,mega_disruption,1.0,28
FKID006642,chronic,1.0,50
FKID006643,chronic,1.0,50
FKID006650,severe,1.0,19
FKID006651,severe,0.4431428029257948,19
FKID006652,chronic,1.0,38
FKID006662,mega_disruption,0.8553667433914572,42
FKID006664,severe,0.5840942047527058,48
FKID006665,severe,0.5840942047527058,48
FKID006666,outlier,0.0,-1
FKID006668,severe,1.0,33
FKID006674,severe,1.0,34
FKID006675,rapid_clear,1.0,49
FKID006676,severe,1.0,13
FKID006677,rapid_clear,1.0,44
FKID006680,rapid_clear,0.9341900874702482,37
FKID006681,moderate,1.0,36
FKID006682,moderate,0.7555007920025674,36
FKID006684,moderate,1.0,24
FKID006685,mega_disruption,1.0,21
FKID006691,moderate,1.0,41
FKID006694,severe,0.5840942047527058,48
FKID006696,moderate,1.0,51
FKID006697,rapid_clear,1.0,49
FKID006698,rapid_clear,1.0,49
FKID006699,rapid_clear,1.0,49
FKID006702,severe,0.4431428029257948,19
FKID006704,severe,0.9276618741751972,32
FKID006705,severe,1.0,18
FKID006710,rapid_clear,1.0,23
FKID006711,severe,0.5560909601661581,9
FKID006713,rapid_clear,1.0,45
FKID006715,moderate,1.0,6
FKID006716,severe,0.6614669653135344,34
FKID006717,rapid_clear,1.0,49
FKID006719,severe,1.0,13
FKID006721,chronic,1.0,43
FKID006726,moderate,0.7555007920025674,36
FKID006729,rapid_clear,1.0,2
FKID006730,chronic,1.0,3
FKID006731,severe,0.09534251931787387,18
FKID006734,moderate,0.9573809033886831,41
FKID006739,rapid_clear,1.0,23
FKID006741,chronic,0.8162837142662637,17
FKID006742,severe,1.0,48
FKID006743,severe,1.0,9
FKID006744,moderate,0.9853817592600705,51
FKID006745,severe,1.0,13
FKID006746,rapid_clear,1.0,37
FKID006748,moderate,1.0,24
FKID006749,chronic,0.9895284535172694,3
FKID006750,severe,1.0,18
FKID006757,moderate,0.9573809033886831,41
FKID006762,moderate,1.0,15
FKID006764,chronic,0.8236297428021401,17
FKID006765,chronic,0.8162837142662637,17
FKID006767,chronic,1.0,17
FKID006768,severe,1.0,9
FKID006769,mega_disruption,1.0,47
FKID006770,rapid_clear,1.0,49
FKID006773,severe,1.0,19
FKID006774,rapid_clear,1.0,44
FKID006775,moderate,1.0,16
FKID006776,moderate,0.06826360894187143,24
FKID006778,severe,1.0,22
FKID006784,moderate,1.0,6
FKID006785,moderate,1.0,16
FKID006789,severe,1.0,0
FKID006791,chronic,1.0,25
FKID006792,severe,1.0,0
FKID006793,chronic,1.0,25
FKID006799,chronic,1.0,30
FKID006800,moderate,0.9573809033886831,41
FKID006801,chronic,1.0,30
FKID006802,moderate,1.0,40
FKID006803,moderate,1.0,11
FKID006805,chronic,0.8636729543097604,50
FKID006807,mega_disruption,1.0,28
FKID006810,mega_disruption,1.0,28
FKID006811,mega_disruption,1.0,8
FKID006813,mega_disruption,1.0,8
FKID006815,moderate,1.0,6
FKID006816,rapid_clear,1.0,37
FKID006817,chronic,1.0,39
FKID006818,chronic,1.0,38
FKID006819,chronic,1.0,39
FKID006822,moderate,1.0,36
FKID006823,outlier,0.0,-1
FKID006826,severe,0.08897710341936525,14
FKID006827,mega_disruption,1.0,42
FKID006829,chronic,1.0,25
FKID006831,rapid_clear,1.0,31
FKID006832,moderate,1.0,41
FKID006834,rapid_clear,1.0,23
FKID006838,outlier,0.0,-1
FKID006840,mega_disruption,1.0,21
FKID006841,mega_disruption,1.0,42
FKID006844,chronic,0.8236297428021401,17
FKID006845,chronic,0.8236297428021401,17
FKID006851,mega_disruption,1.0,42
FKID006852,mega_disruption,1.0,42
FKID006853,mega_disruption,1.0,42
FKID006854,mega_disruption,1.0,42
FKID006855,mega_disruption,1.0,21
FKID006856,mega_disruption,1.0,42
FKID006857,severe,0.9722915288373969,48
FKID006867,mega_disruption,1.0,28
FKID006868,mega_disruption,0.657870027016683,28
FKID006869,mega_disruption,0.6574066338282618,28
FKID006870,mega_disruption,0.5854848442306965,28
FKID006871,rapid_clear,1.0,49
FKID006892,mega_disruption,1.0,21
FKID006893,mega_disruption,1.0,7
FKID006894,outlier,0.0,-1
FKID006895,mega_disruption,0.5463996038422773,28
FKID006896,chronic,1.0,39
FKID006918,chronic,0.8729319618017972,39
FKID006922,chronic,1.0,38
FKID006930,severe,0.9221746023320838,32
FKID006934,moderate,0.12503024012211622,12
FKID006935,mega_disruption,1.0,29
FKID006936,chronic,1.0,25
FKID006942,outlier,0.0,-1
FKID006946,moderate,1.0,51
FKID006948,severe,0.6614669653135344,34
FKID006949,severe,1.0,34
FKID006950,mega_disruption,1.0,28
FKID006951,moderate,0.5227386476687612,36
FKID006952,moderate,0.5227386476687612,36
FKID006955,mega_disruption,1.0,47
FKID006956,rapid_clear,0.39749497414135815,44
FKID006959,rapid_clear,1.0,35
FKID006960,severe,1.0,22
FKID006961,moderate,0.06826360894187143,24
FKID006962,severe,0.8420396024299694,22
FKID006963,chronic,1.0,39
FKID006966,severe,1.0,32
FKID006969,moderate,1.0,6
FKID006970,chronic,0.6247305586270866,3
FKID006971,chronic,1.0,3
FKID006972,severe,0.8911141790960414,18
FKID006978,severe,1.0,48
FKID006979,severe,1.0,14
FKID006982,moderate,1.0,36
FKID006985,chronic,0.4524875410634561,27
FKID006990,chronic,1.0,25
FKID006995,outlier,0.0,-1
FKID006997,rapid_clear,1.0,23
FKID007011,severe,1.0,19
FKID007012,rapid_clear,1.0,44
FKID007013,rapid_clear,1.0,44
FKID007015,rapid_clear,1.0,35
FKID007016,moderate,1.0,15
FKID007020,mega_disruption,0.6285621665090892,28
FKID007021,rapid_clear,1.0,37
FKID007022,rapid_clear,0.8862784651163576,37
FKID007025,moderate,1.0,36
FKID007026,severe,0.9276618741751972,32
FKID007027,outlier,0.0,-1
FKID007029,mega_disruption,1.0,29
FKID007030,severe,0.9221746023320838,32
FKID007031,chronic,1.0,27
FKID007046,chronic,0.7590947218928296,17
FKID007050,moderate,1.0,51
FKID007052,moderate,1.0,15
FKID007053,severe,0.9276618741751972,32
FKID007056,severe,1.0,18
FKID007068,chronic,0.8236297428021401,17
FKID007075,mega_disruption,1.0,28
FKID007076,severe,1.0,13
FKID007077,rapid_clear,0.917079838833401,44
FKID007078,moderate,1.0,15
FKID007079,rapid_clear,1.0,37
FKID007084,moderate,1.0,36
FKID007085,moderate,1.0,6
FKID007087,severe,1.0,18
FKID007094,rapid_clear,1.0,31
FKID007095,mega_disruption,0.9021985345055421,20
FKID007096,mega_disruption,0.4484164534379405,28
FKID007099,rapid_clear,1.0,23
FKID007100,outlier,0.0,-1
FKID007101,rapid_clear,1.0,23
FKID007103,chronic,0.8162837142662637,17
FKID007105,severe,1.0,9
FKID007108,rapid_clear,1.0,45
FKID007110,rapid_clear,0.8703302952512812,45
FKID007111,severe,1.0,33
FKID007112,severe,0.6614669653135344,34
FKID007116,chronic,0.8729319618017972,39
FKID007117,chronic,1.0,38
FKID007118,chronic,1.0,38
FKID007127,mega_disruption,0.8861671349139074,20
FKID007128,outlier,0.0,-1
FKID007129,rapid_clear,1.0,23
FKID007133,chronic,1.0,17
FKID007136,severe,0.5840942047527058,48
FKID007137,mega_disruption,1.0,8
FKID007140,severe,1.0,13
FKID007159,rapid_clear,1.0,23
FKID007160,moderate,1.0,40
FKID007161,chronic,0.9244805441120935,17
FKID007162,chronic,0.7590947218928296,17
FKID007167,mega_disruption,1.0,47
FKID007169,chronic,1.0,39
