event_id,source_batch,is_censored,duration_min,event_cause,corridor_fill,duration_anomaly,iso_flagged,quarantine_reasons,quarantined,excluded_from_posterior,used_for_diagnostics,generated_at
FKID005947,prior_Nov2023_Feb2024,False,1673.7103156666667,others,ORR North 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID005948,prior_Nov2023_Feb2024,False,400.21200000000005,construction,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005950,prior_Nov2023_Feb2024,False,90.37927065000001,vehicle_breakdown,CBD 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005953,prior_Nov2023_Feb2024,False,250.19651421666669,others,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005961,prior_Nov2023_Feb2024,False,40.86747448333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005963,prior_Nov2023_Feb2024,False,37391.897640083334,others,Hennur Main Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID005964,prior_Nov2023_Feb2024,False,50.3255556,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005965,prior_Nov2023_Feb2024,False,68.16662336666667,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005967,prior_Nov2023_Feb2024,False,19842.01682615,road_conditions,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005968,prior_Nov2023_Feb2024,False,19839.92816956667,road_conditions,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005969,prior_Nov2023_Feb2024,False,19838.50687403333,road_conditions,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005970,prior_Nov2023_Feb2024,False,103.64486746666667,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005975,prior_Nov2023_Feb2024,False,27.78847215,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005976,prior_Nov2023_Feb2024,False,54.73600583333334,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005977,prior_Nov2023_Feb2024,False,36.67476746666667,accident,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005979,prior_Nov2023_Feb2024,False,5.8399833333333335,vehicle_breakdown,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005981,prior_Nov2023_Feb2024,False,8942.389955716668,pot_holes,Varthur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005986,prior_Nov2023_Feb2024,False,38.7856253,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005987,prior_Nov2023_Feb2024,False,43.62368715,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005990,prior_Nov2023_Feb2024,False,105.08628935,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005991,prior_Nov2023_Feb2024,False,15.29187335,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005993,prior_Nov2023_Feb2024,False,9.065334083333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005994,prior_Nov2023_Feb2024,False,40.43931741666667,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005995,prior_Nov2023_Feb2024,False,33.66901506666667,road_conditions,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005996,prior_Nov2023_Feb2024,False,46069.19810951666,tree_fall,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID005997,prior_Nov2023_Feb2024,False,77.93821268333333,tree_fall,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID005998,prior_Nov2023_Feb2024,False,15.615314166666668,accident,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006001,prior_Nov2023_Feb2024,False,84.26732303333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006002,prior_Nov2023_Feb2024,False,9.7192566,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006003,prior_Nov2023_Feb2024,False,84.81419685,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006007,prior_Nov2023_Feb2024,False,59.43833245,accident,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006010,prior_Nov2023_Feb2024,False,77.63881098333333,accident,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006011,prior_Nov2023_Feb2024,False,72.52724768333333,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006012,prior_Nov2023_Feb2024,False,104.03651015,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006015,prior_Nov2023_Feb2024,False,71816.26846273334,pot_holes,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006016,prior_Nov2023_Feb2024,False,84.90187545,pot_holes,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006023,prior_Nov2023_Feb2024,False,78.27243788333334,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006024,prior_Nov2023_Feb2024,False,14.931522066666668,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006026,prior_Nov2023_Feb2024,False,37.40827121666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006028,prior_Nov2023_Feb2024,False,32.287891466666665,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006031,prior_Nov2023_Feb2024,False,23.4285513,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006034,prior_Nov2023_Feb2024,False,136.78986316666666,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006036,prior_Nov2023_Feb2024,False,13.487757566666666,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006037,prior_Nov2023_Feb2024,False,-1340.0080333333333,construction,Mysore Road,False,True,nonpositive_duration|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006038,prior_Nov2023_Feb2024,False,28.944295833333335,others,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006040,prior_Nov2023_Feb2024,False,12983.117416633333,pot_holes,CBD 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006046,prior_Nov2023_Feb2024,False,10.306896266666666,others,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006047,prior_Nov2023_Feb2024,False,36.74988463333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006048,prior_Nov2023_Feb2024,False,33442.4012767,others,Hennur Main Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006049,prior_Nov2023_Feb2024,False,3.140068266666667,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006050,prior_Nov2023_Feb2024,False,12.550240633333335,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006051,prior_Nov2023_Feb2024,False,3.3893408166666665,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006054,prior_Nov2023_Feb2024,False,74.20677181666666,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006058,prior_Nov2023_Feb2024,False,6.094190583333333,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006060,prior_Nov2023_Feb2024,False,162.0267134,vehicle_breakdown,Varthur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006061,prior_Nov2023_Feb2024,False,15.520445366666667,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006062,prior_Nov2023_Feb2024,False,81.50184441666667,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006067,prior_Nov2023_Feb2024,False,26.36466031666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006068,prior_Nov2023_Feb2024,False,50.51885516666667,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006069,prior_Nov2023_Feb2024,False,51.39911233333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006072,prior_Nov2023_Feb2024,False,74.97160621666667,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006073,prior_Nov2023_Feb2024,False,116.95864045,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006074,prior_Nov2023_Feb2024,False,-644.7598333333333,construction,Non-corridor,False,False,nonpositive_duration,True,True,True,2026-06-19T10:34:30Z
FKID006075,prior_Nov2023_Feb2024,False,74.07936666666666,construction,IRR(Thanisandra road),False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006076,prior_Nov2023_Feb2024,False,11.41171555,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006077,prior_Nov2023_Feb2024,False,98.24602408333334,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006078,prior_Nov2023_Feb2024,False,67.97322405,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006080,prior_Nov2023_Feb2024,False,110.96327143333333,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006083,prior_Nov2023_Feb2024,False,16.688940616666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006085,prior_Nov2023_Feb2024,False,286.8181712166667,others,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006087,prior_Nov2023_Feb2024,False,127.14900161666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006091,prior_Nov2023_Feb2024,False,219.52460000000002,construction,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006095,prior_Nov2023_Feb2024,False,14417.582629333334,road_conditions,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006097,prior_Nov2023_Feb2024,False,20.7539686,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006102,prior_Nov2023_Feb2024,False,69.78363693333334,vehicle_breakdown,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006103,prior_Nov2023_Feb2024,False,2.1166342,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006104,prior_Nov2023_Feb2024,False,159.76517208333334,vehicle_breakdown,Mysore Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006105,prior_Nov2023_Feb2024,False,-659.43205,public_event,Non-corridor,False,False,nonpositive_duration,True,True,True,2026-06-19T10:34:30Z
FKID006107,prior_Nov2023_Feb2024,False,75.34786806666666,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006109,prior_Nov2023_Feb2024,False,70.3720422,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006110,prior_Nov2023_Feb2024,False,105.80286051666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006111,prior_Nov2023_Feb2024,False,37.210154933333335,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006113,prior_Nov2023_Feb2024,False,61.66422065,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006114,prior_Nov2023_Feb2024,False,65.48658305,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006115,prior_Nov2023_Feb2024,False,74.64067675,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006116,prior_Nov2023_Feb2024,False,59.080220149999995,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006117,prior_Nov2023_Feb2024,False,30111.636966966667,others,ORR North 1,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006118,prior_Nov2023_Feb2024,False,4.75885,construction,ORR East 1,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006119,prior_Nov2023_Feb2024,False,9913.279195233334,others,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006124,prior_Nov2023_Feb2024,False,21.757424,accident,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006126,prior_Nov2023_Feb2024,False,34.755479933333326,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006127,prior_Nov2023_Feb2024,False,13.018610533333334,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006128,prior_Nov2023_Feb2024,False,28953.599459483336,others,ORR North 1,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006129,prior_Nov2023_Feb2024,False,124.48846268333334,construction,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006130,prior_Nov2023_Feb2024,False,97.18107958333333,congestion,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006133,prior_Nov2023_Feb2024,False,3688.3307549166666,water_logging,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006134,prior_Nov2023_Feb2024,False,59.494905499999994,others,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006135,prior_Nov2023_Feb2024,False,97.88214631666666,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006136,prior_Nov2023_Feb2024,False,111.66404631666666,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006140,prior_Nov2023_Feb2024,False,75.91999933333334,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006141,prior_Nov2023_Feb2024,False,23.28740005,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006142,prior_Nov2023_Feb2024,False,34.048471166666666,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006143,prior_Nov2023_Feb2024,False,7.489767433333333,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006146,prior_Nov2023_Feb2024,False,144.85944098333331,vehicle_breakdown,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006147,prior_Nov2023_Feb2024,False,10.712838766666666,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006149,prior_Nov2023_Feb2024,False,53.03763343333333,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006150,prior_Nov2023_Feb2024,False,69.13833371666666,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006151,prior_Nov2023_Feb2024,False,146.44818733333335,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006153,prior_Nov2023_Feb2024,False,22.930431433333336,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006160,prior_Nov2023_Feb2024,False,606.2956126833334,others,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006161,prior_Nov2023_Feb2024,False,29.652116483333334,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006166,prior_Nov2023_Feb2024,False,8648.681363966667,others,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006167,prior_Nov2023_Feb2024,False,218.97665736666667,others,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006169,prior_Nov2023_Feb2024,False,38.99701985,vehicle_breakdown,Varthur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006174,prior_Nov2023_Feb2024,False,31.40482066666667,road_conditions,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006176,prior_Nov2023_Feb2024,False,32.9574732,others,CBD 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006178,prior_Nov2023_Feb2024,False,54.968492516666664,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006180,prior_Nov2023_Feb2024,False,6.392379616666667,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006181,prior_Nov2023_Feb2024,False,9.597317949999999,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006182,prior_Nov2023_Feb2024,False,152.36606333333333,others,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006185,prior_Nov2023_Feb2024,False,3.10067255,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006186,prior_Nov2023_Feb2024,False,1977.0458006333333,others,ORR North 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006188,prior_Nov2023_Feb2024,False,106.81585711666666,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006190,prior_Nov2023_Feb2024,False,97.3695523,vehicle_breakdown,CBD 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006191,prior_Nov2023_Feb2024,False,48.415913599999996,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006193,prior_Nov2023_Feb2024,False,865.5403809,others,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006194,prior_Nov2023_Feb2024,False,2.8478333333333334,construction,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006195,prior_Nov2023_Feb2024,False,2.6516332666666664,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006197,prior_Nov2023_Feb2024,False,11.78033255,construction,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006198,prior_Nov2023_Feb2024,False,115.87354140000001,vehicle_breakdown,Tumkur Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006199,prior_Nov2023_Feb2024,False,14.455940533333335,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006201,prior_Nov2023_Feb2024,False,38.123049349999995,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006205,prior_Nov2023_Feb2024,False,6.232070666666667,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006206,prior_Nov2023_Feb2024,False,37.45476503333334,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006208,prior_Nov2023_Feb2024,False,44.45212466666667,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006212,prior_Nov2023_Feb2024,False,53.110473666666664,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006214,prior_Nov2023_Feb2024,False,31.9243745,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006215,prior_Nov2023_Feb2024,False,98.95300796666668,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006217,prior_Nov2023_Feb2024,False,26.654573000000003,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006224,prior_Nov2023_Feb2024,False,36.75914435,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006225,prior_Nov2023_Feb2024,False,150.89506383333335,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006226,prior_Nov2023_Feb2024,False,50.57958421666667,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006229,prior_Nov2023_Feb2024,False,16.589146799999998,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006233,prior_Nov2023_Feb2024,False,288.8241364,road_conditions,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006237,prior_Nov2023_Feb2024,False,137.25990439999998,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006238,prior_Nov2023_Feb2024,False,124.67001535,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006240,prior_Nov2023_Feb2024,False,39.28464615,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006242,prior_Nov2023_Feb2024,False,9.58248465,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006243,prior_Nov2023_Feb2024,False,3.5625392166666665,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006244,prior_Nov2023_Feb2024,False,42.98520965,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006245,prior_Nov2023_Feb2024,False,30.007936166666664,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006246,prior_Nov2023_Feb2024,False,23827.423752466668,others,Mysore Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID006248,prior_Nov2023_Feb2024,False,189.96813333333333,public_event,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006251,prior_Nov2023_Feb2024,False,140.95731608333332,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006252,prior_Nov2023_Feb2024,False,63.96499075,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006255,prior_Nov2023_Feb2024,False,99.96852326666666,others,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006257,prior_Nov2023_Feb2024,False,36.38478976666667,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006263,prior_Nov2023_Feb2024,False,116.45913183333333,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006264,prior_Nov2023_Feb2024,False,32.58043245,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006269,prior_Nov2023_Feb2024,False,17.136627316666665,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006271,prior_Nov2023_Feb2024,False,24.443889966666667,others,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006273,prior_Nov2023_Feb2024,False,245.91660705,road_conditions,CBD 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006274,prior_Nov2023_Feb2024,False,61.000142933333336,road_conditions,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006275,prior_Nov2023_Feb2024,False,75.05420305,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006278,prior_Nov2023_Feb2024,False,63.04091908333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006281,prior_Nov2023_Feb2024,False,66.10421948333334,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006284,prior_Nov2023_Feb2024,False,11107.451670766666,pot_holes,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006285,prior_Nov2023_Feb2024,False,4.311332166666667,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006288,prior_Nov2023_Feb2024,False,101.3939446,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006292,prior_Nov2023_Feb2024,False,71.66695605,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006294,prior_Nov2023_Feb2024,False,15.909199300000001,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006296,prior_Nov2023_Feb2024,False,26.8771284,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006297,prior_Nov2023_Feb2024,False,22.19168823333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006298,prior_Nov2023_Feb2024,False,52.31364178333333,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006299,prior_Nov2023_Feb2024,False,0.9619578,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006300,prior_Nov2023_Feb2024,False,8.666933766666666,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006301,prior_Nov2023_Feb2024,False,30238.96334256667,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006304,prior_Nov2023_Feb2024,False,37.48756958333333,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006307,prior_Nov2023_Feb2024,False,53.397788483333336,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006308,prior_Nov2023_Feb2024,False,7.550525633333334,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006309,prior_Nov2023_Feb2024,False,18.3150515,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006310,prior_Nov2023_Feb2024,False,25.91794045,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006312,prior_Nov2023_Feb2024,False,57.282264366666666,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006313,prior_Nov2023_Feb2024,False,146.17011165,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006316,prior_Nov2023_Feb2024,False,56.04167118333333,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006317,prior_Nov2023_Feb2024,False,36.529660166666666,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006325,prior_Nov2023_Feb2024,False,88.99168374999999,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006327,prior_Nov2023_Feb2024,False,1346.5596524833334,road_conditions,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006329,prior_Nov2023_Feb2024,False,32.26246835,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID006330,prior_Nov2023_Feb2024,False,1343.1174781,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
