event_id,event_cause,corridor,closure_binary,hour_of_day,day_of_week,duration_clean,priority_numeric,trust_score,month,event_cause_enc,corridor_enc,is_planned,row_idx
FKID006056,vehicle_breakdown,Bellary Road 1,0,7,6,67.59724811666666,3.0,1.0,11,13,2,0,6056
FKID006057,water_logging,Non-corridor,0,7,6,67.59724811666666,1.0,1.0,11,15,11,0,6057
FKID006058,vehicle_breakdown,ORR North 2,0,7,6,6.094190583333333,3.0,1.0,11,13,15,0,6058
FKID006059,vehicle_breakdown,Old Madras Road,0,8,6,67.59724811666666,3.0,0.7,11,13,18,0,6059
FKID006060,vehicle_breakdown,Varthur Road,0,10,6,162.0267134,3.0,1.0,11,13,20,0,6060
FKID006061,vehicle_breakdown,Hosur Road,0,10,6,15.520445366666667,3.0,1.0,11,13,7,0,6061
FKID006062,vehicle_breakdown,Mysore Road,0,11,6,81.50184441666667,3.0,1.0,11,13,10,0,6062
FKID006063,vehicle_breakdown,Non-corridor,1,11,6,67.59724811666666,1.0,1.0,11,13,11,0,6063
FKID006064,vehicle_breakdown,Bellary Road 1,0,14,6,67.59724811666666,3.0,1.0,11,13,2,0,6064
FKID006065,construction,ORR East 1,1,17,6,67.59724811666666,3.0,0.7,11,2,12,0,6065
FKID006066,construction,ORR East 1,1,18,6,67.59724811666666,3.0,0.7,11,2,12,0,6066
FKID006067,vehicle_breakdown,Non-corridor,0,0,0,26.36466031666667,1.0,1.0,11,13,11,0,6067
FKID006068,vehicle_breakdown,Tumkur Road,0,0,0,50.51885516666667,3.0,1.0,11,13,19,0,6068
FKID006069,vehicle_breakdown,Non-corridor,0,1,0,51.39911233333333,1.0,1.0,11,13,11,0,6069
FKID006070,vehicle_breakdown,Non-corridor,0,1,0,67.59724811666666,1.0,1.0,11,13,11,0,6070
FKID006071,vehicle_breakdown,ORR North 2,0,1,0,67.59724811666666,3.0,1.0,11,13,15,0,6071
FKID006072,vehicle_breakdown,Bellary Road 2,0,2,0,74.97160621666667,3.0,1.0,11,13,3,0,6072
FKID006073,vehicle_breakdown,Bellary Road 2,0,4,0,116.95864045,3.0,1.0,11,13,3,0,6073
FKID006074,construction,Non-corridor,0,4,0,0.0,1.0,1.0,11,2,11,0,6074
FKID006075,construction,IRR(Thanisandra road),1,5,0,74.07936666666666,3.0,1.0,11,2,8,0,6075
FKID006076,vehicle_breakdown,Mysore Road,0,5,0,11.41171555,3.0,1.0,11,13,10,0,6076
FKID006077,vehicle_breakdown,Non-corridor,0,1,1,98.24602408333334,1.0,1.0,11,13,11,0,6077
FKID006078,vehicle_breakdown,Bellary Road 1,0,6,0,67.97322405,3.0,1.0,11,13,2,0,6078
FKID006079,vehicle_breakdown,Tumkur Road,0,7,0,67.59724811666666,3.0,1.0,11,13,19,0,6079
FKID006080,others,Non-corridor,0,8,0,110.96327143333333,1.0,1.0,11,5,11,0,6080
FKID006081,vehicle_breakdown,Mysore Road,0,9,0,67.59724811666666,3.0,1.0,11,13,10,0,6081
FKID006082,vehicle_breakdown,Non-corridor,0,11,0,67.59724811666666,1.0,1.0,11,13,11,0,6082
FKID006083,vehicle_breakdown,Non-corridor,0,14,0,16.688940616666667,1.0,1.0,11,13,11,0,6083
FKID006084,vehicle_breakdown,Bellary Road 2,0,17,0,67.59724811666666,3.0,1.0,11,13,3,0,6084
FKID006085,others,Hosur Road,0,18,0,286.8181712166667,3.0,1.0,11,5,7,0,6085
FKID006086,vehicle_breakdown,Non-corridor,0,0,1,67.59724811666666,1.0,1.0,11,13,11,0,6086
FKID006087,vehicle_breakdown,Non-corridor,0,0,1,127.14900161666667,1.0,1.0,11,13,11,0,6087
FKID006088,vehicle_breakdown,Old Madras Road,0,0,1,67.59724811666666,3.0,0.7,11,13,18,0,6088
FKID006089,road_conditions,ORR East 1,0,0,1,67.59724811666666,3.0,1.0,11,10,12,0,6089
FKID006090,others,Hosur Road,0,1,1,67.59724811666666,3.0,1.0,11,5,7,0,6090
FKID006091,construction,Hennur Main Road,0,1,1,219.52460000000002,3.0,1.0,11,2,6,0,6091
FKID006092,others,ORR North 1,0,1,1,67.59724811666666,3.0,1.0,11,5,14,0,6092
FKID006093,vehicle_breakdown,West of Chord Road,0,1,1,67.59724811666666,3.0,1.0,11,13,21,0,6093
FKID006094,vehicle_breakdown,Mysore Road,0,1,1,67.59724811666666,3.0,1.0,11,13,10,0,6094
FKID006095,road_conditions,Bannerghata Road,0,2,1,1440.0,3.0,1.0,11,10,1,0,6095
FKID006096,vehicle_breakdown,Tumkur Road,0,2,1,67.59724811666666,3.0,1.0,11,13,19,0,6096
FKID006097,vehicle_breakdown,ORR West 1,0,3,1,20.7539686,3.0,1.0,11,13,16,0,6097
FKID006098,pot_holes,Bannerghata Road,0,3,1,67.59724811666666,3.0,1.0,11,6,1,0,6098
FKID006099,pot_holes,Bannerghata Road,0,3,1,67.59724811666666,3.0,1.0,11,6,1,0,6099
FKID006100,vehicle_breakdown,Hennur Main Road,0,3,1,67.59724811666666,3.0,1.0,11,13,6,0,6100
FKID006101,vehicle_breakdown,Bellary Road 2,0,3,1,67.59724811666666,3.0,1.0,11,13,3,0,6101
FKID006102,vehicle_breakdown,Old Airport Road,0,4,1,69.78363693333334,3.0,1.0,11,13,17,0,6102
FKID006103,vehicle_breakdown,Tumkur Road,0,4,1,2.1166342,3.0,1.0,11,13,19,0,6103
FKID006104,vehicle_breakdown,Mysore Road,0,4,1,159.76517208333334,3.0,0.7,11,13,10,0,6104
FKID006105,public_event,Non-corridor,0,5,1,0.0,1.0,1.0,11,9,11,1,6105
FKID006106,vehicle_breakdown,Old Madras Road,0,5,1,67.59724811666666,3.0,0.7,11,13,18,0,6106
FKID006107,vehicle_breakdown,Tumkur Road,0,5,1,75.34786806666666,3.0,1.0,11,13,19,0,6107
FKID006108,vehicle_breakdown,Hosur Road,0,6,1,67.59724811666666,3.0,1.0,11,13,7,0,6108
FKID006109,vehicle_breakdown,Mysore Road,0,8,1,70.3720422,3.0,1.0,11,13,10,0,6109
FKID006110,vehicle_breakdown,Non-corridor,0,8,1,105.80286051666667,1.0,1.0,11,13,11,0,6110
FKID006111,vehicle_breakdown,Bellary Road 2,0,9,1,37.210154933333335,3.0,1.0,11,13,3,0,6111
FKID006112,vehicle_breakdown,Mysore Road,0,9,1,67.59724811666666,3.0,1.0,11,13,10,0,6112
FKID006113,vehicle_breakdown,West of Chord Road,0,10,1,61.66422065,3.0,1.0,11,13,21,0,6113
FKID006114,vehicle_breakdown,Mysore Road,0,11,1,65.48658305,3.0,1.0,11,13,10,0,6114
FKID006115,vehicle_breakdown,Old Madras Road,0,11,1,74.64067675,3.0,1.0,11,13,18,0,6115
FKID006116,vehicle_breakdown,Non-corridor,0,12,1,59.080220149999995,1.0,1.0,11,13,11,0,6116
FKID006117,others,ORR North 1,0,12,1,1440.0,3.0,0.7,11,5,14,0,6117
FKID006118,construction,ORR East 1,1,13,1,4.75885,3.0,0.7,11,2,12,0,6118
FKID006119,others,Non-corridor,0,14,1,1440.0,1.0,0.7,11,5,11,0,6119
FKID006120,vehicle_breakdown,Mysore Road,0,15,1,67.59724811666666,3.0,1.0,11,13,10,0,6120
FKID006121,vehicle_breakdown,Hosur Road,0,17,1,67.59724811666666,3.0,1.0,11,13,7,0,6121
FKID006122,others,ORR North 1,0,0,2,67.59724811666666,3.0,1.0,11,5,14,0,6122
FKID006123,vehicle_breakdown,Bellary Road 1,0,1,2,67.59724811666666,3.0,1.0,11,13,2,0,6123
FKID006124,accident,ORR North 1,0,1,2,21.757424,3.0,1.0,11,0,14,0,6124
FKID006125,vehicle_breakdown,Bellary Road 1,0,1,2,67.59724811666666,3.0,1.0,11,13,2,0,6125
FKID006126,vehicle_breakdown,Mysore Road,0,1,2,34.755479933333326,3.0,1.0,11,13,10,0,6126
FKID006127,vehicle_breakdown,West of Chord Road,0,1,2,13.018610533333334,3.0,1.0,11,13,21,0,6127
FKID006128,others,ORR North 1,0,2,2,1440.0,3.0,0.7,11,5,14,0,6128
FKID006129,construction,Hennur Main Road,0,2,2,124.48846268333334,3.0,1.0,11,2,6,0,6129
FKID006130,congestion,Hennur Main Road,0,2,2,97.18107958333333,3.0,1.0,11,1,6,0,6130
FKID006131,vehicle_breakdown,Old Madras Road,0,2,2,67.59724811666666,3.0,0.7,11,13,18,0,6131
FKID006132,vehicle_breakdown,Non-corridor,0,2,2,67.59724811666666,1.0,1.0,11,13,11,0,6132
FKID006133,water_logging,ORR East 1,0,3,2,1440.0,3.0,1.0,11,15,12,0,6133
FKID006134,others,Old Airport Road,0,3,2,59.494905499999994,3.0,1.0,11,5,17,0,6134
FKID006135,pot_holes,Non-corridor,0,3,2,97.88214631666666,1.0,1.0,11,6,11,0,6135
FKID006136,vehicle_breakdown,Bellary Road 2,0,4,2,111.66404631666666,3.0,1.0,11,13,3,0,6136
FKID006137,vehicle_breakdown,Non-corridor,0,4,2,67.59724811666666,1.0,1.0,11,13,11,0,6137
FKID006138,vehicle_breakdown,Non-corridor,0,5,2,67.59724811666666,1.0,1.0,11,13,11,0,6138
FKID006139,vehicle_breakdown,Non-corridor,0,5,2,67.59724811666666,1.0,1.0,11,13,11,0,6139
FKID006140,vehicle_breakdown,Non-corridor,0,6,2,75.91999933333334,1.0,1.0,11,13,11,0,6140
FKID006141,vehicle_breakdown,Mysore Road,0,7,2,23.28740005,3.0,1.0,11,13,10,0,6141
FKID006142,vehicle_breakdown,Mysore Road,0,9,2,34.048471166666666,3.0,1.0,11,13,10,0,6142
FKID006143,vehicle_breakdown,Tumkur Road,0,9,2,7.489767433333333,3.0,1.0,11,13,19,0,6143
FKID006144,vehicle_breakdown,Tumkur Road,0,9,2,67.59724811666666,3.0,1.0,11,13,19,0,6144
FKID006145,vehicle_breakdown,Bellary Road 2,0,10,2,67.59724811666666,3.0,1.0,11,13,3,0,6145
FKID006146,vehicle_breakdown,Old Airport Road,0,10,2,144.85944098333331,3.0,1.0,11,13,17,0,6146
FKID006147,vehicle_breakdown,Old Madras Road,0,11,2,10.712838766666666,3.0,1.0,11,13,18,0,6147
FKID006148,vehicle_breakdown,Bannerghata Road,0,11,2,67.59724811666666,3.0,1.0,11,13,1,0,6148
FKID006149,vehicle_breakdown,Mysore Road,0,11,2,53.03763343333333,3.0,1.0,11,13,10,0,6149
FKID006150,vehicle_breakdown,Magadi Road,0,12,2,69.13833371666666,3.0,1.0,11,13,9,0,6150
FKID006151,vehicle_breakdown,Non-corridor,0,12,2,146.44818733333335,1.0,1.0,11,13,11,0,6151
FKID006152,vehicle_breakdown,Non-corridor,0,12,2,67.59724811666666,1.0,1.0,11,13,11,0,6152
FKID006153,vehicle_breakdown,Non-corridor,0,13,2,22.930431433333336,1.0,1.0,11,13,11,0,6153
FKID006154,water_logging,Non-corridor,0,13,2,67.59724811666666,1.0,1.0,11,15,11,0,6154
FKID006155,accident,Hosur Road,0,14,2,67.59724811666666,3.0,0.7,11,0,7,0,6155
FKID006156,accident,Hosur Road,0,14,2,67.59724811666666,3.0,0.7,11,0,7,0,6156
FKID006157,vehicle_breakdown,Hosur Road,0,15,2,67.59724811666666,3.0,1.0,11,13,7,0,6157
FKID006158,vehicle_breakdown,Bellary Road 1,0,16,2,67.59724811666666,3.0,1.0,11,13,2,0,6158
FKID006159,others,ORR East 1,0,23,2,67.59724811666666,3.0,1.0,11,5,12,0,6159
FKID006160,others,ORR East 1,0,0,3,606.2956126833334,3.0,1.0,11,5,12,0,6160
FKID006161,vehicle_breakdown,Tumkur Road,0,0,3,29.652116483333334,3.0,1.0,11,13,19,0,6161
FKID006162,vehicle_breakdown,Old Madras Road,0,1,3,67.59724811666666,3.0,0.7,11,13,18,0,6162
FKID006163,vehicle_breakdown,ORR East 1,1,1,3,67.59724811666666,3.0,1.0,11,13,12,0,6163
FKID006164,vehicle_breakdown,Old Madras Road,0,2,3,67.59724811666666,3.0,0.7,11,13,18,0,6164
FKID006165,water_logging,IRR(Thanisandra road),0,2,3,67.59724811666666,3.0,1.0,11,15,8,0,6165
FKID006166,others,Non-corridor,0,2,3,1440.0,1.0,0.7,11,5,11,0,6166
FKID006167,others,Old Airport Road,0,3,3,218.97665736666667,3.0,1.0,11,5,17,0,6167
FKID006168,vehicle_breakdown,Varthur Road,0,3,3,67.59724811666666,3.0,1.0,11,13,20,0,6168
FKID006169,vehicle_breakdown,Varthur Road,1,3,3,38.99701985,3.0,1.0,11,13,20,0,6169
FKID006170,vehicle_breakdown,Non-corridor,0,4,3,67.59724811666666,1.0,1.0,11,13,11,0,6170
FKID006171,pot_holes,Old Madras Road,0,4,3,67.59724811666666,3.0,0.7,11,6,18,0,6171
FKID006172,vehicle_breakdown,Mysore Road,0,5,3,67.59724811666666,3.0,1.0,11,13,10,0,6172
FKID006173,vehicle_breakdown,Bellary Road 2,0,5,3,67.59724811666666,3.0,1.0,11,13,3,0,6173
FKID006174,road_conditions,Hosur Road,0,6,3,31.40482066666667,3.0,1.0,11,10,7,0,6174
FKID006175,vehicle_breakdown,ORR East 2,0,7,3,67.59724811666666,3.0,1.0,11,13,13,0,6175
FKID006176,others,CBD 2,0,7,3,32.9574732,3.0,1.0,11,5,5,0,6176
FKID006177,vehicle_breakdown,Bellary Road 2,0,7,3,67.59724811666666,3.0,1.0,11,13,3,0,6177
FKID006178,vehicle_breakdown,Bellary Road 2,0,7,3,54.968492516666664,3.0,1.0,11,13,3,0,6178
FKID006179,vehicle_breakdown,Non-corridor,0,9,3,67.59724811666666,1.0,1.0,11,13,11,0,6179
FKID006180,vehicle_breakdown,Bellary Road 1,0,9,3,6.392379616666667,3.0,1.0,11,13,2,0,6180
FKID006181,vehicle_breakdown,Hosur Road,0,9,3,9.597317949999999,3.0,1.0,11,13,7,0,6181
FKID006182,others,Mysore Road,0,11,3,152.36606333333333,3.0,1.0,11,5,10,0,6182
FKID006183,vehicle_breakdown,Non-corridor,0,15,3,67.59724811666666,1.0,1.0,11,13,11,0,6183
FKID006184,vehicle_breakdown,Tumkur Road,0,18,3,67.59724811666666,3.0,1.0,11,13,19,0,6184
FKID006185,vehicle_breakdown,Bellary Road 1,0,23,3,3.10067255,3.0,1.0,11,13,2,0,6185
FKID006186,others,ORR North 2,0,0,4,1440.0,3.0,0.7,11,5,15,0,6186
FKID006187,vehicle_breakdown,Tumkur Road,0,3,4,67.59724811666666,3.0,1.0,11,13,19,0,6187
FKID006188,vehicle_breakdown,West of Chord Road,0,3,4,106.81585711666666,3.0,1.0,11,13,21,0,6188
FKID006189,vehicle_breakdown,Mysore Road,0,6,4,67.59724811666666,3.0,1.0,11,13,10,0,6189
FKID006190,vehicle_breakdown,CBD 2,0,6,4,97.3695523,3.0,1.0,11,13,5,0,6190
FKID006191,vehicle_breakdown,Bellary Road 1,0,10,4,48.415913599999996,3.0,1.0,11,13,2,0,6191
FKID006192,vehicle_breakdown,Bellary Road 1,0,11,4,67.59724811666666,3.0,1.0,11,13,2,0,6192
FKID006193,others,Hosur Road,0,11,4,865.5403809,3.0,1.0,11,5,7,0,6193
FKID006194,construction,Mysore Road,0,13,4,2.8478333333333334,3.0,1.0,11,2,10,0,6194
FKID006195,vehicle_breakdown,Non-corridor,0,13,4,2.6516332666666664,1.0,1.0,11,13,11,0,6195
FKID006196,vehicle_breakdown,Bellary Road 2,0,0,5,67.59724811666666,3.0,1.0,11,13,3,0,6196
FKID006197,construction,Bannerghata Road,0,2,5,11.78033255,3.0,1.0,11,2,1,0,6197
FKID006198,vehicle_breakdown,Tumkur Road,0,2,5,115.87354140000001,3.0,0.7,11,13,19,0,6198
FKID006199,vehicle_breakdown,West of Chord Road,1,3,5,14.455940533333335,3.0,1.0,11,13,21,0,6199
FKID006200,vehicle_breakdown,Non-corridor,0,3,5,67.59724811666666,1.0,1.0,11,13,11,0,6200
FKID006201,vehicle_breakdown,Mysore Road,0,3,5,38.123049349999995,3.0,1.0,11,13,10,0,6201
FKID006202,vehicle_breakdown,West of Chord Road,0,4,5,67.59724811666666,3.0,1.0,11,13,21,0,6202
FKID006203,vehicle_breakdown,ORR East 1,0,5,5,67.59724811666666,3.0,1.0,11,13,12,0,6203
FKID006204,vehicle_breakdown,Bellary Road 1,0,5,5,67.59724811666666,3.0,1.0,11,13,2,0,6204
FKID006205,vehicle_breakdown,Bellary Road 1,0,5,5,6.232070666666667,3.0,1.0,11,13,2,0,6205
FKID006206,vehicle_breakdown,Mysore Road,0,6,5,37.45476503333334,3.0,1.0,11,13,10,0,6206
FKID006207,construction,West of Chord Road,1,7,3,67.59724811666666,3.0,1.0,1,2,21,0,6207
FKID006208,vehicle_breakdown,Mysore Road,0,9,5,44.45212466666667,3.0,1.0,11,13,10,0,6208
FKID006209,vehicle_breakdown,Non-corridor,0,9,5,67.59724811666666,1.0,1.0,11,13,11,0,6209
FKID006210,construction,Non-corridor,1,7,3,67.59724811666666,1.0,1.0,1,2,11,0,6210
FKID006211,vehicle_breakdown,Non-corridor,0,9,5,67.59724811666666,1.0,1.0,11,13,11,0,6211
FKID006212,vehicle_breakdown,Bellary Road 2,0,10,5,53.110473666666664,3.0,1.0,11,13,3,0,6212
FKID006213,others,Bellary Road 1,0,11,5,67.59724811666666,3.0,1.0,11,5,2,0,6213
FKID006214,vehicle_breakdown,Tumkur Road,0,12,5,31.9243745,3.0,1.0,11,13,19,0,6214
FKID006215,vehicle_breakdown,Bellary Road 2,0,0,6,98.95300796666668,3.0,1.0,11,13,3,0,6215
FKID006216,vehicle_breakdown,Old Madras Road,0,0,6,67.59724811666666,3.0,0.7,11,13,18,0,6216
FKID006217,vehicle_breakdown,Tumkur Road,0,3,6,26.654573000000003,3.0,1.0,11,13,19,0,6217
FKID006218,vehicle_breakdown,Non-corridor,0,3,6,67.59724811666666,1.0,1.0,11,13,11,0,6218
FKID006219,vehicle_breakdown,Mysore Road,0,4,6,67.59724811666666,3.0,1.0,11,13,10,0,6219
FKID006220,vehicle_breakdown,Non-corridor,0,4,6,67.59724811666666,1.0,1.0,11,13,11,0,6220
FKID006221,vehicle_breakdown,Non-corridor,0,4,6,67.59724811666666,1.0,1.0,11,13,11,0,6221
FKID006222,accident,ORR East 1,0,6,6,67.59724811666666,3.0,0.7,11,0,12,0,6222
FKID006223,vehicle_breakdown,Mysore Road,0,8,6,67.59724811666666,3.0,1.0,11,13,10,0,6223
FKID006224,vehicle_breakdown,ORR North 2,0,9,6,36.75914435,3.0,1.0,11,13,15,0,6224
FKID006225,vehicle_breakdown,Mysore Road,0,9,6,150.89506383333335,3.0,1.0,11,13,10,0,6225
FKID006226,vehicle_breakdown,Tumkur Road,0,9,6,50.57958421666667,3.0,1.0,11,13,19,0,6226
FKID006227,others,CBD 1,0,10,6,67.59724811666666,3.0,1.0,11,5,4,0,6227
FKID006228,pot_holes,CBD 1,0,10,6,67.59724811666666,3.0,1.0,11,6,4,0,6228
FKID006229,vehicle_breakdown,Non-corridor,0,10,6,16.589146799999998,1.0,1.0,11,13,11,0,6229
FKID006230,vehicle_breakdown,Old Madras Road,0,12,6,67.59724811666666,3.0,0.7,11,13,18,0,6230
FKID006231,vehicle_breakdown,Non-corridor,0,14,6,67.59724811666666,1.0,1.0,11,13,11,0,6231
FKID006232,vehicle_breakdown,West of Chord Road,0,0,0,67.59724811666666,3.0,1.0,11,13,21,0,6232
FKID006233,road_conditions,Bellary Road 1,1,1,0,288.8241364,3.0,1.0,11,10,2,0,6233
FKID006234,vehicle_breakdown,Mysore Road,0,2,0,67.59724811666666,3.0,1.0,11,13,10,0,6234
FKID006235,vehicle_breakdown,Mysore Road,0,4,0,67.59724811666666,3.0,1.0,11,13,10,0,6235
FKID006236,vehicle_breakdown,Mysore Road,0,4,0,67.59724811666666,3.0,1.0,11,13,10,0,6236
FKID006237,vehicle_breakdown,Mysore Road,0,4,0,137.25990439999998,3.0,1.0,11,13,10,0,6237
FKID006238,vehicle_breakdown,Non-corridor,0,4,0,124.67001535,1.0,1.0,11,13,11,0,6238
FKID006239,water_logging,Non-corridor,0,5,0,67.59724811666666,1.0,1.0,11,15,11,0,6239
FKID006240,vehicle_breakdown,ORR East 1,0,5,0,39.28464615,3.0,1.0,11,13,12,0,6240
FKID006241,vehicle_breakdown,Mysore Road,0,6,0,67.59724811666666,3.0,1.0,11,13,10,0,6241
FKID006242,vehicle_breakdown,West of Chord Road,0,7,0,9.58248465,3.0,1.0,11,13,21,0,6242
FKID006243,vehicle_breakdown,Mysore Road,0,9,0,3.5625392166666665,3.0,1.0,11,13,10,0,6243
FKID006244,vehicle_breakdown,Non-corridor,1,10,0,42.98520965,1.0,1.0,11,13,11,0,6244
FKID006245,vehicle_breakdown,Magadi Road,0,11,0,30.007936166666664,3.0,1.0,11,13,9,0,6245
FKID006246,others,Mysore Road,0,11,0,1440.0,3.0,0.7,11,5,10,0,6246
FKID006247,vehicle_breakdown,Bellary Road 1,0,11,0,67.59724811666666,3.0,1.0,11,13,2,0,6247
FKID006248,public_event,Bellary Road 2,0,11,0,189.96813333333333,3.0,1.0,11,9,3,1,6248
FKID006249,vehicle_breakdown,Mysore Road,0,11,0,67.59724811666666,3.0,1.0,11,13,10,0,6249
FKID006250,vehicle_breakdown,Magadi Road,0,12,0,67.59724811666666,3.0,1.0,11,13,9,0,6250
FKID006251,vehicle_breakdown,Magadi Road,0,13,0,140.95731608333332,3.0,1.0,11,13,9,0,6251
FKID006252,vehicle_breakdown,Magadi Road,1,0,1,63.96499075,3.0,1.0,11,13,9,0,6252
FKID006253,vehicle_breakdown,Mysore Road,0,0,1,67.59724811666666,3.0,1.0,11,13,10,0,6253
FKID006254,vehicle_breakdown,Non-corridor,0,1,1,67.59724811666666,1.0,1.0,11,13,11,0,6254
FKID006255,others,ORR East 1,0,1,1,99.96852326666666,3.0,1.0,11,5,12,0,6255
FKID006256,vehicle_breakdown,Hosur Road,0,1,1,67.59724811666666,3.0,1.0,11,13,7,0,6256
FKID006257,vehicle_breakdown,Mysore Road,0,2,1,36.38478976666667,3.0,1.0,11,13,10,0,6257
FKID006258,others,Mysore Road,0,2,1,67.59724811666666,3.0,1.0,11,5,10,0,6258
FKID006259,others,Mysore Road,0,2,1,67.59724811666666,3.0,1.0,11,5,10,0,6259
FKID006260,vehicle_breakdown,Non-corridor,0,2,1,67.59724811666666,1.0,1.0,11,13,11,0,6260
FKID006261,vehicle_breakdown,Hosur Road,0,2,1,67.59724811666666,3.0,1.0,11,13,7,0,6261
FKID006262,vehicle_breakdown,Non-corridor,0,2,1,67.59724811666666,1.0,1.0,11,13,11,0,6262
FKID006263,vehicle_breakdown,ORR West 1,0,3,1,116.45913183333333,3.0,1.0,11,13,16,0,6263
FKID006264,vehicle_breakdown,Bellary Road 1,0,3,1,32.58043245,3.0,1.0,11,13,2,0,6264
FKID006265,vehicle_breakdown,Old Madras Road,0,3,1,67.59724811666666,3.0,0.7,11,13,18,0,6265
FKID006266,vehicle_breakdown,Non-corridor,0,3,1,67.59724811666666,1.0,1.0,11,13,11,0,6266
FKID006267,vehicle_breakdown,West of Chord Road,0,4,1,67.59724811666666,3.0,1.0,11,13,21,0,6267
FKID006268,vehicle_breakdown,Varthur Road,0,7,3,67.59724811666666,3.0,1.0,1,13,20,0,6268
FKID006269,vehicle_breakdown,Tumkur Road,0,5,1,17.136627316666665,3.0,1.0,11,13,19,0,6269
FKID006270,construction,Bellary Road 1,0,5,1,67.59724811666666,3.0,1.0,11,2,2,0,6270
FKID006271,others,ORR East 1,1,5,1,24.443889966666667,3.0,1.0,11,5,12,0,6271
FKID006272,vehicle_breakdown,ORR North 1,0,6,1,67.59724811666666,3.0,0.7,11,13,14,0,6272
FKID006273,road_conditions,CBD 2,0,6,1,245.91660705,3.0,1.0,11,10,5,0,6273
FKID006274,road_conditions,Bellary Road 1,0,8,1,61.000142933333336,3.0,1.0,11,10,2,0,6274
FKID006275,others,Non-corridor,0,8,1,75.05420305,1.0,1.0,11,5,11,0,6275
FKID006276,accident,Old Madras Road,0,8,1,67.59724811666666,3.0,0.7,11,0,18,0,6276
FKID006277,vehicle_breakdown,Non-corridor,0,8,1,67.59724811666666,1.0,1.0,11,13,11,0,6277
FKID006278,vehicle_breakdown,Non-corridor,0,9,1,63.04091908333333,1.0,1.0,11,13,11,0,6278
FKID006279,vehicle_breakdown,Tumkur Road,0,9,1,67.59724811666666,3.0,1.0,11,13,19,0,6279
FKID006280,vehicle_breakdown,ORR North 1,0,9,1,67.59724811666666,3.0,0.7,11,13,14,0,6280
FKID006281,vehicle_breakdown,ORR East 1,0,9,1,66.10421948333334,3.0,1.0,11,13,12,0,6281
FKID006282,vehicle_breakdown,ORR North 1,0,9,1,67.59724811666666,3.0,0.7,11,13,14,0,6282
FKID006283,public_event,Hosur Road,1,7,3,67.59724811666666,3.0,1.0,1,9,7,1,6283
FKID006284,pot_holes,Mysore Road,0,11,1,1440.0,3.0,1.0,11,6,10,0,6284
FKID006285,vehicle_breakdown,Mysore Road,0,11,1,4.311332166666667,3.0,1.0,11,13,10,0,6285
FKID006286,vehicle_breakdown,Hosur Road,0,11,1,67.59724811666666,3.0,1.0,11,13,7,0,6286
FKID006287,vehicle_breakdown,Non-corridor,0,12,1,67.59724811666666,1.0,1.0,11,13,11,0,6287
FKID006288,vehicle_breakdown,Mysore Road,0,12,1,101.3939446,3.0,1.0,11,13,10,0,6288
FKID006289,vehicle_breakdown,Old Madras Road,0,12,1,67.59724811666666,3.0,0.7,11,13,18,0,6289
FKID006290,vehicle_breakdown,Mysore Road,0,13,1,67.59724811666666,3.0,1.0,11,13,10,0,6290
FKID006291,vehicle_breakdown,Tumkur Road,0,13,1,67.59724811666666,3.0,1.0,11,13,19,0,6291
FKID006292,vehicle_breakdown,Bellary Road 1,0,13,1,71.66695605,3.0,1.0,11,13,2,0,6292
FKID006293,vehicle_breakdown,Old Madras Road,0,13,1,67.59724811666666,3.0,0.7,11,13,18,0,6293
FKID006294,vehicle_breakdown,Tumkur Road,0,14,1,15.909199300000001,3.0,1.0,11,13,19,0,6294
FKID006295,vehicle_breakdown,Bellary Road 1,0,15,1,67.59724811666666,3.0,1.0,11,13,2,0,6295
FKID006296,vehicle_breakdown,Bellary Road 1,0,2,2,26.8771284,3.0,1.0,11,13,2,0,6296
FKID006297,vehicle_breakdown,Non-corridor,0,2,2,22.19168823333333,1.0,1.0,11,13,11,0,6297
FKID006298,vehicle_breakdown,Tumkur Road,0,2,2,52.31364178333333,3.0,1.0,11,13,19,0,6298
FKID006299,vehicle_breakdown,Non-corridor,1,2,2,0.9619578,1.0,1.0,11,13,11,0,6299
FKID006300,vehicle_breakdown,Non-corridor,0,2,2,8.666933766666666,1.0,1.0,11,13,11,0,6300
FKID006301,pot_holes,Non-corridor,0,2,2,1440.0,1.0,1.0,11,6,11,0,6301
FKID006302,vehicle_breakdown,Airport New South Road,0,2,2,67.59724811666666,3.0,1.0,11,13,0,0,6302
FKID006303,vehicle_breakdown,Non-corridor,0,2,2,67.59724811666666,1.0,1.0,11,13,11,0,6303
FKID006304,vehicle_breakdown,ORR East 1,0,3,2,37.48756958333333,3.0,1.0,11,13,12,0,6304
FKID006305,water_logging,Tumkur Road,0,3,2,67.59724811666666,3.0,1.0,11,15,19,0,6305
FKID006306,vehicle_breakdown,Non-corridor,0,4,2,67.59724811666666,1.0,1.0,11,13,11,0,6306
FKID006307,vehicle_breakdown,West of Chord Road,0,5,2,53.397788483333336,3.0,1.0,11,13,21,0,6307
FKID006308,vehicle_breakdown,Mysore Road,0,5,2,7.550525633333334,3.0,1.0,11,13,10,0,6308
FKID006309,vehicle_breakdown,Mysore Road,1,7,2,18.3150515,3.0,1.0,11,13,10,0,6309
FKID006310,vehicle_breakdown,Non-corridor,0,8,2,25.91794045,1.0,1.0,11,13,11,0,6310
