risk_rank,event_id,event_cause,operational_risk_score,ors_percentile,operational_tier,service_tier,in_layer5_flag,critical_alert_indicator,generated_at
2830,FKID005161,others,27.26336088957,0.19125214408233276,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2831,FKID005288,construction,27.175990531978865,0.19096626643796455,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2832,FKID002627,vehicle_breakdown,27.16135984207808,0.19068038879359633,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2833,FKID001904,vehicle_breakdown,27.077196187141944,0.19039451114922812,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2834,FKID004492,pot_holes,27.055138855337116,0.19010863350485993,Normal,normal,True,0.0,2026-06-20T01:47:21.561543+00:00
2835,FKID004220,vehicle_breakdown,27.03806138570421,0.18982275586049172,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2836,FKID001575,vehicle_breakdown,27.025575511792383,0.1895368782161235,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2837,FKID004039,vehicle_breakdown,27.0140623805714,0.18925100057175528,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2838,FKID007889,vehicle_breakdown,26.995981662159764,0.18896512292738707,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2839,FKID004032,vehicle_breakdown,26.991590608210817,0.18867924528301888,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2840,FKID002205,vehicle_breakdown,26.977406168176714,0.18839336763865067,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2841,FKID000001,vehicle_breakdown,26.9668388559021,0.18810748999428245,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2842,FKID004435,pot_holes,26.95334645309552,0.18782161234991424,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2843,FKID001944,congestion,26.9395653302798,0.18753573470554602,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2844,FKID007922,vehicle_breakdown,26.931404048228387,0.1872498570611778,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2845,FKID001473,vehicle_breakdown,26.927119536911178,0.18696397941680962,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2846,FKID004437,vehicle_breakdown,26.922150975720843,0.1866781017724414,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2847,FKID001396,vehicle_breakdown,26.904577856155765,0.1863922241280732,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2848,FKID001659,vehicle_breakdown,26.900789009756533,0.18610634648370497,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2849,FKID005244,construction,26.87162730499728,0.18582046883933676,Normal,normal,True,0.0,2026-06-20T01:47:21.561543+00:00
2850,FKID000383,vehicle_breakdown,26.853112362713492,0.18553459119496854,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2851,FKID003797,water_logging,26.813226036434145,0.18524871355060035,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2852,FKID005572,vehicle_breakdown,26.802917001803802,0.18496283590623214,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2853,FKID004223,vehicle_breakdown,26.787082113268493,0.18467695826186392,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2854,FKID008053,water_logging,26.767155936768802,0.1843910806174957,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2855,FKID003655,vehicle_breakdown,26.75461103698117,0.1841052029731275,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2856,FKID008149,vehicle_breakdown,26.73096624874156,0.1838193253287593,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2857,FKID004433,vehicle_breakdown,26.72287606799288,0.1835334476843911,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2858,FKID004870,others,26.715891477867117,0.18324757004002287,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2859,FKID007116,vehicle_breakdown,26.703284503276816,0.18296169239565466,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2860,FKID000789,vehicle_breakdown,26.6787194405194,0.18267581475128644,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2861,FKID005205,construction,26.677460446522065,0.18238993710691823,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2862,FKID005377,others,26.6571584333998,0.18210405946255004,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2863,FKID001586,vehicle_breakdown,26.650804753927464,0.18181818181818182,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2864,FKID003644,water_logging,26.631415714970075,0.1815323041738136,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2865,FKID000962,others,26.630676593766665,0.1812464265294454,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2866,FKID005648,vehicle_breakdown,26.61301211069165,0.18096054888507718,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2867,FKID007250,others,26.598361270018934,0.180674671240709,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2868,FKID007379,vehicle_breakdown,26.55783947953286,0.18038879359634077,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2869,FKID001107,water_logging,26.502496003025456,0.18010291595197256,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2870,FKID001508,vehicle_breakdown,26.496803583270722,0.17981703830760434,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2871,FKID000561,construction,26.458830025970574,0.17953116066323613,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2872,FKID003625,water_logging,26.42293469257353,0.1792452830188679,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2873,FKID005514,vehicle_breakdown,26.41459110729673,0.17895940537449972,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2874,FKID004274,vehicle_breakdown,26.405831050617792,0.1786735277301315,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2875,FKID005633,vehicle_breakdown,26.389882616343865,0.1783876500857633,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2876,FKID006194,construction,26.379681631956483,0.17810177244139508,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2877,FKID003721,pot_holes,26.360899536328155,0.17781589479702686,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2878,FKID000041,others,26.353344953596952,0.17753001715265868,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2879,FKID005749,construction,26.34621307977521,0.17724413950829046,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2880,FKID006133,water_logging,26.328873060711842,0.17695826186392224,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2881,FKID006331,road_conditions,26.289435242894484,0.17667238421955403,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2882,FKID004929,vehicle_breakdown,26.28607789257711,0.17638650657518581,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2883,FKID003510,construction,26.272135882583076,0.1761006289308176,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2884,FKID001642,vehicle_breakdown,26.248537282403447,0.1758147512864494,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2885,FKID000049,vehicle_breakdown,26.247541964986794,0.1755288736420812,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2886,FKID007367,vehicle_breakdown,26.239075787465534,0.17524299599771298,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2887,FKID002618,water_logging,26.220147542554503,0.17495711835334476,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2888,FKID006918,vehicle_breakdown,26.220061966345746,0.17467124070897655,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2889,FKID004637,vehicle_breakdown,26.19229203060963,0.17438536306460833,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2890,FKID005029,vehicle_breakdown,26.19006037411233,0.17409948542024015,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2891,FKID002363,others,26.136532040126255,0.17381360777587193,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2892,FKID000474,vehicle_breakdown,26.124479304065645,0.17352773013150372,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2893,FKID002793,water_logging,26.111790690923026,0.1730989136649514,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2894,FKID002819,water_logging,26.111790690923026,0.1730989136649514,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2895,FKID001644,vehicle_breakdown,26.083737031194207,0.1726700971983991,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2896,FKID006434,construction,26.082587966308314,0.17238421955403088,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2897,FKID005482,vehicle_breakdown,26.077421000077763,0.17209834190966267,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2898,FKID000061,vehicle_breakdown,26.066079436623337,0.17181246426529445,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2899,FKID007664,others,26.054027174275113,0.17152658662092624,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2900,FKID003343,vehicle_breakdown,26.045151272621478,0.17124070897655802,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2901,FKID004281,vehicle_breakdown,26.04412509606998,0.17095483133218983,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2902,FKID005090,accident,26.042804154316627,0.17066895368782162,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2903,FKID006271,others,26.029775382110504,0.1703830760434534,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2904,FKID002689,others,26.01675373481659,0.1700971983990852,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2905,FKID008126,vehicle_breakdown,25.96920659005307,0.16981132075471697,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2906,FKID001729,vehicle_breakdown,25.949577880070954,0.16952544311034878,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2907,FKID001843,vehicle_breakdown,25.933953664180873,0.16923956546598057,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2908,FKID000047,others,25.90800806337337,0.16895368782161235,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2909,FKID005867,road_conditions,25.889603723455043,0.16866781017724414,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2910,FKID002661,others,25.857139196413204,0.16838193253287592,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2911,FKID006118,construction,25.852675488877214,0.1680960548885077,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2912,FKID002642,vehicle_breakdown,25.828184755484504,0.16781017724413952,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2913,FKID008060,water_logging,25.807791454936492,0.1675242995997713,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2914,FKID004741,construction,25.78644704162912,0.1672384219554031,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2915,FKID006016,pot_holes,25.78420805865435,0.16695254431103487,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2916,FKID001245,vehicle_breakdown,25.781595861017948,0.16666666666666666,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2917,FKID004401,road_conditions,25.759671262179396,0.16638078902229847,Normal,normal,True,0.0,2026-06-20T01:47:21.561543+00:00
2918,FKID000183,vehicle_breakdown,25.75639084321506,0.16609491137793025,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2919,FKID007632,construction,25.702477391839043,0.16580903373356204,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2920,FKID001852,vehicle_breakdown,25.69207774887973,0.16552315608919382,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2921,FKID000605,vehicle_breakdown,25.684815465223515,0.1652372784448256,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2922,FKID004583,vehicle_breakdown,25.676505264158,0.1649514008004574,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2923,FKID000395,vehicle_breakdown,25.673068360590843,0.1646655231560892,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2924,FKID002190,others,25.662845739921835,0.164379645511721,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2925,FKID000757,vehicle_breakdown,25.648298768684256,0.16409376786735277,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2926,FKID001165,vehicle_breakdown,25.635840159092762,0.16380789022298456,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2927,FKID000907,others,25.625407824981252,0.16352201257861634,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2928,FKID007531,vehicle_breakdown,25.600097843003034,0.16323613493424813,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2929,FKID001296,vehicle_breakdown,25.597147502096206,0.16295025728987994,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2930,FKID001189,construction,25.571949523618976,0.16266437964551173,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2931,FKID001777,vehicle_breakdown,25.552884754026202,0.1623785020011435,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2932,FKID003637,tree_fall,25.529817072105796,0.1620926243567753,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2933,FKID000265,others,25.469372520960675,0.16180674671240708,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2934,FKID001181,vehicle_breakdown,25.443690516067424,0.1615208690680389,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2935,FKID001762,vehicle_breakdown,25.408415751638028,0.16123499142367068,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2936,FKID008034,others,25.404909243582164,0.16094911377930246,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2937,FKID001042,vehicle_breakdown,25.403397016308144,0.16066323613493425,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2938,FKID004845,vehicle_breakdown,25.3631358705607,0.16037735849056603,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2939,FKID007340,construction,25.3533841049952,0.16009148084619781,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2940,FKID003569,tree_fall,25.346157803205333,0.15980560320182963,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2941,FKID002698,tree_fall,25.301959180435666,0.1595197255574614,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2942,FKID004415,vehicle_breakdown,25.255123469799855,0.1592338479130932,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2943,FKID007308,others,25.235005615651467,0.15894797026872498,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2944,FKID007560,construction,25.22747159997853,0.15866209262435677,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2945,FKID002192,construction,25.221512011906086,0.15837621497998858,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2946,FKID001974,vehicle_breakdown,25.221306271471956,0.15794739851343625,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2947,FKID001975,vehicle_breakdown,25.221306271471956,0.15794739851343625,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2948,FKID001111,others,25.210394366218846,0.15751858204688393,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2949,FKID003042,road_conditions,25.155761673578247,0.15723270440251572,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2950,FKID005043,vehicle_breakdown,25.111567769063583,0.1569468267581475,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2951,FKID004594,construction,25.091015911884888,0.1566609491137793,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2952,FKID005953,others,25.085608652751933,0.1563750714694111,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2953,FKID007136,others,25.024080989851083,0.15608919382504288,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2954,FKID002121,accident,24.98907445762782,0.15580331618067467,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2955,FKID004686,vehicle_breakdown,24.95166026774754,0.15551743853630645,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2956,FKID001461,others,24.942850100353233,0.15523156089193826,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2957,FKID001261,vehicle_breakdown,24.913143327237105,0.15494568324757005,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2958,FKID001770,road_conditions,24.91097276593184,0.15465980560320183,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2959,FKID004840,vehicle_breakdown,24.889706876919806,0.15437392795883362,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2960,FKID004688,vehicle_breakdown,24.87404728696563,0.1540880503144654,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2961,FKID003246,vehicle_breakdown,24.863740731038153,0.1538021726700972,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2962,FKID004528,pot_holes,24.854189120602914,0.153516295025729,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2963,FKID001387,congestion,24.835339170203966,0.15323041738136078,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2964,FKID006182,others,24.832445147420238,0.15294453973699257,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2965,FKID002846,vehicle_breakdown,24.8062399975993,0.15265866209262435,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2966,FKID003327,pot_holes,24.79535579871052,0.15237278444825614,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2967,FKID005035,vehicle_breakdown,24.79244830615903,0.15208690680388792,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2968,FKID005285,vehicle_breakdown,24.775876899778954,0.15180102915951973,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2969,FKID002994,vehicle_breakdown,24.7624326705217,0.15151515151515152,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2970,FKID003029,pot_holes,24.75364149850631,0.1512292738707833,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2971,FKID006527,others,24.720818944618117,0.15080045740423098,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2972,FKID006528,others,24.720818944618117,0.15080045740423098,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2973,FKID000972,vehicle_breakdown,24.704748661190326,0.15037164093767869,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2974,FKID002849,vehicle_breakdown,24.682179380773636,0.15008576329331047,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2975,FKID000647,pot_holes,24.67172093730206,0.14979988564894225,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2976,FKID002142,pot_holes,24.65545636723613,0.14951400800457404,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2977,FKID002731,tree_fall,24.646704685325247,0.14922813036020582,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2978,FKID008071,vehicle_breakdown,24.613428120658117,0.1489422527158376,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2979,FKID002560,congestion,24.60717235356558,0.14865637507146942,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2980,FKID002977,vehicle_breakdown,24.569190967613686,0.1483704974271012,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2981,FKID007175,construction,24.552857966925508,0.148084619782733,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2982,FKID000984,vehicle_breakdown,24.54844649432686,0.14779874213836477,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2983,FKID007959,construction,24.438398626294617,0.14736992567181245,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2984,FKID007960,construction,24.438398626294617,0.14736992567181245,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2985,FKID007557,others,24.385777338353165,0.14694110920526016,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2986,FKID005612,vehicle_breakdown,24.37543395445938,0.14665523156089194,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2987,FKID007759,pot_holes,24.370537315499288,0.14636935391652373,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2988,FKID003346,pot_holes,24.366378863978163,0.1460834762721555,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2989,FKID001425,congestion,24.34999300338376,0.1457975986277873,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2990,FKID005007,vehicle_breakdown,24.34071531969656,0.1455117209834191,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2991,FKID002434,others,24.333424100345137,0.1452258433390509,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2992,FKID001940,vehicle_breakdown,24.32212657368611,0.14493996569468268,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2993,FKID000107,vehicle_breakdown,24.319871846371587,0.14465408805031446,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2994,FKID000563,accident,24.31372563001039,0.14436821040594625,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2995,FKID000646,others,24.313004389376815,0.14408233276157806,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2996,FKID000189,vehicle_breakdown,24.255382337913257,0.14379645511720984,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2997,FKID001395,vehicle_breakdown,24.25016666965325,0.14351057747284163,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2998,FKID000113,construction,24.23863843344499,0.1432246998284734,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
2999,FKID004796,others,24.23756919977835,0.1429388221841052,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3000,FKID001630,others,24.226731889347132,0.14265294453973698,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3001,FKID004363,vehicle_breakdown,24.2125212036205,0.1423670668953688,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3002,FKID000002,others,24.194198658522765,0.14208118925100058,Normal,normal,True,0.0,2026-06-20T01:47:21.561543+00:00
3003,FKID002581,construction,24.189688520699633,0.14179531160663236,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3004,FKID000823,pot_holes,24.18412396635956,0.14150943396226415,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3005,FKID000966,vehicle_breakdown,24.16970538082654,0.14122355631789593,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3006,FKID001052,construction,24.158249527821514,0.14093767867352772,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3007,FKID003405,tree_fall,24.12770643322861,0.14065180102915953,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3008,FKID001346,others,24.122645511062277,0.1403659233847913,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3009,FKID005276,road_conditions,24.117920869028847,0.1400800457404231,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3010,FKID001922,vehicle_breakdown,24.116907642736773,0.13979416809605488,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3011,FKID001313,others,24.090178272434905,0.13950829045168667,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3012,FKID003263,others,24.074353351014707,0.13922241280731848,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3013,FKID001256,pot_holes,24.048443125227802,0.13893653516295026,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3014,FKID002624,congestion,23.981930245295647,0.13865065751858205,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3015,FKID001226,construction,23.93984251738732,0.13836477987421383,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3016,FKID007916,others,23.91574740883721,0.13807890222984562,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3017,FKID001161,construction,23.75126966666545,0.1377930245854774,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3018,FKID000366,vehicle_breakdown,23.747964931598673,0.13750714694110922,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3019,FKID004792,public_event,23.704608741955724,0.137221269296741,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3020,FKID000090,water_logging,23.70145408136591,0.13693539165237278,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3021,FKID006626,congestion,23.675686684697798,0.13664951400800457,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3022,FKID003859,construction,23.65774652990572,0.13636363636363635,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3023,FKID004775,vehicle_breakdown,23.653309756692163,0.13607775871926817,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3024,FKID002591,congestion,23.650646588102163,0.13579188107489995,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3025,FKID002381,water_logging,23.611219939848556,0.13550600343053174,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3026,FKID004047,pot_holes,23.60943814516233,0.13522012578616352,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3027,FKID000553,construction,23.586984028681197,0.1349342481417953,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3028,FKID000457,tree_fall,23.561433125595606,0.1346483704974271,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3029,FKID004818,vehicle_breakdown,23.54306813719623,0.1343624928530589,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3030,FKID004015,tree_fall,23.542146287755628,0.13407661520869069,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3031,FKID006174,road_conditions,23.536491134884436,0.13379073756432247,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3032,FKID000309,others,23.52731083908964,0.13350485991995426,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3033,FKID002765,vehicle_breakdown,23.49439300571501,0.13321898227558604,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3034,FKID005274,others,23.477417001335716,0.13293310463121785,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3035,FKID000492,tree_fall,23.46572429397564,0.13264722698684964,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3036,FKID001943,construction,23.41846636338989,0.13236134934248142,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3037,FKID002309,others,23.398102045897744,0.1320754716981132,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3038,FKID003312,construction,23.376768571567446,0.131789594053745,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3039,FKID004066,water_logging,23.364309614915932,0.13150371640937678,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3040,FKID000617,pot_holes,23.257947351640183,0.1312178387650086,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3041,FKID001089,congestion,23.22855223000464,0.13093196112064037,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3042,FKID003430,others,23.224536289946517,0.13064608347627216,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3043,FKID001162,others,23.219824602574118,0.13036020583190394,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3044,FKID000372,others,23.217647212945863,0.13007432818753573,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3045,FKID002822,vehicle_breakdown,23.18272823957678,0.1297884505431675,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3046,FKID001726,construction,23.15397283000488,0.12950257289879932,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3047,FKID000970,construction,23.09773660544522,0.1292166952544311,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
3048,FKID007744,construction,23.078447254015447,0.1289308176100629,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
