event_id,start_local,duration_min,is_censored,event_cause,corridor,zone,junction,priority,requires_road_closure,event_type,hour_local,dow_local,month,is_weekend,trust_score,geo_valid,duration_anomaly,iso_flagged,mnar_predicted_prob,is_true_planned_event,snapshot_date,asof_p50_duration,asof_p80_duration,asof_p95_duration,asof_surv_prob_60,asof_surv_prob_120,asof_surv_prob_180,asof_rmst_180,asof_quantile_fallback_level,asof_quantile_support,asof_corridor_burden,asof_junction_burden,asof_obi_proxy,asof_corridor_event_rate,asof_nbr_mean_burden,asof_nbr_mean_duration,asof_fragility_proxy,asof_hawkes_intensity,asof_burstiness,asof_branching_ratio_proxy,asof_retrieval_confidence,asof_retrieval_n_eff,asof_retrieval_mean_sim,asof_retrieval_max_sim,asof_planned_support,asof_ims_proxy,asof_retrieval_fallback,obi_x_fragility,retrieval_x_risk,fragility_x_duration,trust_x_confidence,hotspot_x_duration,hawkes_x_obi,nbr_mean_obi,nbr_mean_fragility,nbr_mean_duration,nbr_mean_severity,coverage_flag
FKID002709,2024-03-24 00:44:38.140000+05:30,29.151570016666668,False,vehicle_breakdown,Tumkur Road,,,High,False,unplanned,0.0,6.0,3.0,1,1.0,True,False,False,0.52046308650605,False,2024-03-23,30.706076783333334,67.40018241000001,117.16040474333332,0.25477707006369427,0.03184713375796178,0.0,43.494854749787685,cause_corridor,157,64.2524923181902,1018.3555667301384,0.06303246326921787,393.0,83.99691264478582,67.42455752222222,2.3560047524093224,1.6322674171750884,,1.0600019811542236,0.26633096873771867,121.0,0.3857348185411426,0.7018633540372671,121,1.8530781859580132,exact,0.14850478301834336,0.0,72.3436628293789,0.26633096873771867,1972.9419626428837,0.10288583601862987,83.99691264478582,2.3560047524093224,67.42455752222222,5663.454668307436,True
FKID002712,2024-03-24 00:44:40.689000+05:30,47.199177299999995,False,accident,Bellary Road 1,,,High,False,unplanned,0.0,6.0,3.0,1,1.0,True,False,False,0.7568357453057576,False,2024-03-23,52.424526316666665,83.24002906666668,101.63603836666667,0.4,0.0,0.0,55.13290777666667,cause_corridor,5,79.5720148031743,1018.3555667301384,0.07806109801158322,518.0,82.29474347978758,64.4664390074074,2.421566274481202,1.6837419590522043,0.9611565254849446,1.0658643464755748,0.2655157964333781,121.0,0.3845541809968687,0.7018633540372671,121,1.8474063783491192,exact,0.18903012229382155,0.2655157964333781,126.94946488409224,0.2655157964333781,4171.5251841192,0.13143474609178926,82.29474347978758,2.421566274481202,64.4664390074074,5305.249061169964,True
FKID002711,2024-03-24 00:50:00.045000+05:30,36.730649516666666,False,vehicle_breakdown,ORR North 1,,,High,False,unplanned,0.0,6.0,3.0,1,1.0,True,False,False,0.7234898449970298,False,2024-03-23,34.279511041666666,82.50466510333337,126.28900466583332,0.35,0.1,0.0,50.93259053166666,cause_corridor,40,38.94877352364712,1018.3555667301384,0.03820921256023151,230.0,86.80843695529062,64.11007547962964,0.9773373405828305,0.6537491441438139,,1.0050508203407107,0.26633096873771867,121.0,0.3857348185411426,0.7018633540372671,121,1.8530781859580132,exact,0.03734329018938075,0.26633096873771867,33.50264615794227,0.26633096873771867,1335.1449120632358,0.024979240009660418,86.80843695529062,0.9773373405828305,64.11007547962964,5565.295445472353,True
FKID002710,2024-03-24 00:54:24.897000+05:30,22.22487305,False,vehicle_breakdown,Mysore Road,,,High,False,unplanned,0.0,6.0,3.0,1,1.0,True,False,False,0.5501781369693235,False,2024-03-23,39.481431066666666,73.74493766666669,112.16129583666665,0.2857142857142857,0.041474654377880185,0.0,46.311980913901685,cause_corridor,217,94.25190464402971,1018.3555667301384,0.0924622454815923,604.0,80.66364460858142,66.30359907962963,3.6234810292668493,2.494601423290624,1.2669879485045552,1.0498363086987068,0.3264264809616963,121.0,0.3928186438067861,0.8447204968944099,121,1.8871090316113777,exact,0.3350351924259642,0.3264264809616963,143.0602164783735,0.3264264809616963,3721.2000761052986,0.23065644917902725,80.66364460858142,3.6234810292668493,66.30359907962963,5348.2899524291115,True
FKID002713,2024-03-24 00:58:16.874000+05:30,10209.279705933333,False,pot_holes,West of Chord Road,,,High,False,unplanned,0.0,6.0,3.0,1,1.0,True,False,False,0.6657220630740704,False,2024-03-23,27578.025342816665,72357.42087829667,147232.050452583,0.9586206896551724,0.9448275862068966,0.9448275862068966,171.97794742183908,cause_only,145,25.734774468110686,1018.3555667301384,0.025246121479143933,133.0,88.27665907257243,66.78739888148148,0.6484313643435168,0.4340039541317267,0.0,1.0059651960778948,0.2687764856507405,121.0,0.3892767311739644,0.7018633540372671,121,1.8700936087846955,exact,0.016370376995103464,0.2687764856507405,17882.456598942692,0.2687764856507405,709714.2624732278,0.010956916548438384,88.27665907257243,0.6484313643435168,66.78739888148148,5895.768441404446,True
FKID002736,2024-03-24 03:11:55.873000+05:30,8.980089583333333,False,accident,Non-corridor,,,Low,False,unplanned,3.0,6.0,3.0,1,1.0,True,False,False,0.7467138650009096,False,2024-03-23,52.710400475,84.52315985666668,2084.315639999999,0.4375,0.125,0.125,64.50983927447916,cause_corridor,32,405.21263130318863,1018.3555667301384,0.39751843667565273,2590.0,46.11245275756377,62.99971680925926,13.567982146187838,9.387623037291904,1.5555330446553235,1.0578590804077386,0.43267724351947434,121.0,0.5245367280940404,0.8385093167701864,121,2.5198854804992963,exact,5.393523051595757,0.43267724351947434,715.173772563211,0.43267724351947434,21358.920073519595,3.7317532338846204,46.11245275756377,13.567982146187838,62.99971680925926,2905.071465106864,True
FKID002758,2024-03-24 03:43:01.109000+05:30,1291.4888951166665,False,others,Non-corridor,,,Low,False,unplanned,3.0,6.0,3.0,1,1.0,True,False,False,0.34815344896835443,False,2024-03-23,567.0433455166666,24361.309443626666,80209.47493748003,0.6993006993006993,0.6153846153846154,0.5944055944055944,126.17242918053616,cause_corridor,143,405.21263130318863,1018.3555667301384,0.39751843667565273,2590.0,46.11245275756377,62.99971680925926,13.567982146187838,9.387623037291904,1.5555330446553235,1.0578590804077386,0.43267724351947434,121.0,0.5245367280940404,0.8385093167701864,121,2.5198854804992963,exact,5.393523051595757,0.43267724351947434,7693.633988084754,0.43267724351947434,229773.12609977162,3.7317532338846204,46.11245275756377,13.567982146187838,62.99971680925926,2905.071465106864,True
FKID002767,2024-03-24 04:40:33.234000+05:30,19134.726547916667,False,road_conditions,Magadi Road,,,High,False,unplanned,4.0,6.0,3.0,1,1.0,True,False,False,0.45384908801719437,False,2024-03-23,8448.448308183333,40627.13064233667,109966.35905146,0.8941176470588236,0.8588235294117647,0.8470588235294118,158.9574172715686,cause_only,85,36.59185277248349,1018.3555667301384,0.035897045120243824,201.0,87.07031703875323,64.10249384722222,1.2092244595773542,0.8122041234440602,,1.0113067625883962,0.33070511620204346,121.0,0.41956265078794713,0.8012422360248447,121,2.0155878039693684,exact,0.04340758498595074,0.33070511620204346,10216.070339730204,0.33070511620204346,309144.37664898176,0.029155728066119515,87.07031703875323,1.2092244595773542,64.10249384722222,5581.424462252367,True
FKID002765,2024-03-24 04:52:10.356000+05:30,72.65351976666668,False,vehicle_breakdown,West of Chord Road,,,High,False,unplanned,4.0,6.0,3.0,1,1.0,True,False,False,0.6333287530399749,False,2024-03-23,35.05276381666667,59.51209540333334,112.74693678166666,0.2222222222222222,0.0,0.0,43.7063323728395,cause_corridor,27,25.734774468110686,1018.3555667301384,0.025246121479143933,133.0,88.27665907257243,66.78739888148148,0.6484313643435168,0.4340039541317267,0.0,1.0059651960778948,0.2831660489360574,121.0,0.4101175504337559,0.7018633540372671,121,1.9702133430982163,exact,0.016370376995103464,0.0,22.729311465652227,0.2831660489360574,902.0749713058675,0.010956916548438384,88.27665907257243,0.6484313643435168,66.78739888148148,5895.768441404446,True
FKID002768,2024-03-24 05:54:26.981000+05:30,8.7606476,False,vehicle_breakdown,Mysore Road,,,High,False,unplanned,5.0,6.0,3.0,1,1.0,True,False,False,0.549779660851509,False,2024-03-23,39.481431066666666,73.74493766666669,112.16129583666665,0.2857142857142857,0.041474654377880185,0.0,46.311980913901685,cause_corridor,217,94.25190464402971,1018.3555667301384,0.0924622454815923,604.0,80.66364460858142,66.30359907962963,3.6234810292668493,2.494601423290624,1.2669879485045552,1.0498363086987068,0.34371556728182534,121.0,0.4166880550279759,0.8385093167701864,121,2.0017781854433654,exact,0.3350351924259642,0.34371556728182534,143.0602164783735,0.34371556728182534,3721.2000761052986,0.23065644917902725,80.66364460858142,3.6234810292668493,66.30359907962963,5348.2899524291115,True
FKID002786,2024-03-24 10:28:13.522000+05:30,146.04922566666667,False,vehicle_breakdown,Bannerghata Road,,,High,False,unplanned,10.0,6.0,3.0,1,0.7,True,True,False,0.6328799844290698,False,2024-03-23,28.91227873333333,66.61834220333334,105.34830190416662,0.3333333333333333,0.041666666666666664,0.0,43.61208360833333,cause_corridor,24,27.486415041142983,1018.3555667301384,0.026964501826691516,172.0,98.49200900486565,75.11203536333333,0.597383364906026,0.3982817071456149,0.0,1.000095910696118,0.32005071381680983,121.0,0.4140701196037164,0.7857142857142857,121,1.9892015685714703,exact,0.01610814483424366,0.0,17.271714356819597,0.22403549967176686,794.6948930496117,0.010739467819865747,98.49200900486565,0.597383364906026,75.11203536333333,7397.935263379214,True
FKID002805,2024-03-24 10:55:01.730000+05:30,70.73783333333334,False,construction,ORR East 2,,,High,False,planned,10.0,6.0,3.0,1,0.7,True,True,False,0.14176484410518644,False,2024-03-23,727.2412749999999,784.24889,890.2565458333335,0.9878048780487805,0.9878048780487805,0.9878048780487805,177.91061890243904,cause_corridor,82,32.65526138240095,1018.3555667301384,0.032035201894420044,155.0,115.25092115258403,114.88530720833333,1.283334584143147,0.8807758703090024,0.0,1.044876121744621,0.2825571004832382,121.0,0.41288948205944254,0.6956521739130436,121,1.9835297609625764,exact,0.0411118825011173,0.0,933.2938792238568,0.1977899703382667,23748.253923195527,0.028215832829082417,115.25092115258403,1.283334584143147,114.88530720833333,13240.637482658018,True
FKID002795,2024-03-24 11:12:05.534000+05:30,14.264672216666666,False,vehicle_breakdown,Bellary Road 2,,,High,False,unplanned,11.0,6.0,3.0,1,1.0,True,False,False,0.6378564717066245,False,2024-03-23,45.18210884999999,87.68711406666667,133.3663671,0.39473684210526316,0.06578947368421052,0.0,55.08720320131579,cause_corridor,76,41.6130235274499,1018.3555667301384,0.04082287367197596,341.0,86.5124091770903,64.41971570648148,1.513343735180666,1.0089254129396914,0.0,1.0000430022813733,0.32444963323519277,121.0,0.41756070016939584,0.7898550724637682,121,2.005970391067331,exact,0.06177904012355656,0.32444963323519277,68.37606137039842,0.32444963323519277,1880.1641585948519,0.0411872346768832,86.5124091770903,1.513343735180666,64.41971570648148,5573.104804270957,True
FKID002797,2024-03-24 11:20:20.839000+05:30,108.20570536666668,False,vehicle_breakdown,Tumkur Road,,,High,False,unplanned,11.0,6.0,3.0,1,1.0,True,False,False,0.5195790115285643,False,2024-03-23,30.706076783333334,67.40018241000001,117.16040474333332,0.25477707006369427,0.03184713375796178,0.0,43.494854749787685,cause_corridor,157,64.2524923181902,1018.3555667301384,0.06303246326921787,393.0,83.99691264478582,67.42455752222222,2.3560047524093224,1.6322674171750884,,1.0600019811542236,0.2842293171591105,121.0,0.41165751244802634,0.7018633540372671,121,1.9776113530228612,exact,0.14850478301834336,0.0,72.3436628293789,0.2842293171591105,1972.9419626428837,0.10288583601862987,83.99691264478582,2.3560047524093224,67.42455752222222,5663.454668307436,True
FKID002814,2024-03-24 13:19:41.393000+05:30,1.7176543333333332,False,vehicle_breakdown,Non-corridor,,,High,False,unplanned,13.0,6.0,3.0,1,1.0,True,False,False,0.7666366056618834,False,2024-03-23,45.12087006666667,83.27025295333333,126.81310990583333,0.3726937269372694,0.07380073800738007,0.0036900369003690036,53.38171346875769,cause_corridor,542,405.21263130318863,1018.3555667301384,0.39751843667565273,2590.0,46.11245275756377,62.99971680925926,13.567982146187838,9.387623037291904,1.5555330446553235,1.0578590804077386,0.3455284552845528,121.0,0.49173553719008256,0.7142857142857143,121,2.3623078691043697,exact,5.393523051595757,0.3455284552845528,612.1991594849945,0.3455284552845528,18283.54648640328,3.7317532338846204,46.11245275756377,13.567982146187838,62.99971680925926,2905.071465106864,True
FKID002823,2024-03-24 13:19:41.393000+05:30,93.48512965,False,vehicle_breakdown,Mysore Road,,,High,False,unplanned,13.0,6.0,3.0,1,1.0,True,False,False,0.5491419664080256,False,2024-03-23,39.481431066666666,73.74493766666669,112.16129583666665,0.2857142857142857,0.041474654377880185,0.0,46.311980913901685,cause_corridor,217,94.25190464402971,1018.3555667301384,0.0924622454815923,604.0,80.66364460858142,66.30359907962963,3.6234810292668493,2.494601423290624,1.2669879485045552,1.0498363086987068,0.31928423543330375,121.0,0.41145218417945684,0.7888198757763976,121,1.9766249516995746,exact,0.3350351924259642,0.31928423543330375,143.0602164783735,0.31928423543330375,3721.2000761052986,0.23065644917902725,80.66364460858142,3.6234810292668493,66.30359907962963,5348.2899524291115,True
FKID002846,2024-03-24 14:35:42.473000+05:30,16.044057783333333,False,vehicle_breakdown,ORR East 1,,,High,False,unplanned,14.0,6.0,3.0,1,1.0,True,False,False,0.6325806772714424,False,2024-03-23,39.86270186666666,83.40713503333333,133.5343048,0.37254901960784315,0.0784313725490196,0.0392156862745098,52.921258175816995,cause_corridor,51,26.739257217719377,1018.3555667301384,0.02623153106770472,190.0,98.64144056955038,75.67918772833333,1.0448337232109772,0.7223681575112374,0.0,1.0566334770103578,0.2773765691439562,121.0,0.3982085108567322,0.7080745341614907,121,1.913002066347633,exact,0.02740758827099434,0.2773765691439562,41.6498952085985,0.2773765691439562,1065.8990386060623,0.01894882276607664,98.64144056955038,1.0448337232109772,75.67918772833333,7465.104098656239,True
FKID002849,2024-03-24 14:52:44.457000+05:30,34.15102665,False,vehicle_breakdown,Bannerghata Road,,,High,False,unplanned,14.0,6.0,3.0,1,1.0,True,False,False,0.6325806772714424,False,2024-03-23,28.91227873333333,66.61834220333334,105.34830190416662,0.3333333333333333,0.041666666666666664,0.0,43.61208360833333,cause_corridor,24,27.486415041142983,1018.3555667301384,0.026964501826691516,172.0,98.49200900486565,75.11203536333333,0.597383364906026,0.3982817071456149,0.0,1.000095910696118,0.2989418599289963,121.0,0.3993891484010061,0.7608695652173914,121,1.918673873956527,exact,0.01610814483424366,0.0,17.271714356819597,0.2989418599289963,794.6948930496117,0.010739467819865747,98.49200900486565,0.597383364906026,75.11203536333333,7397.935263379214,True
FKID002848,2024-03-24 14:53:28.548000+05:30,29.089931583333335,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,14.0,6.0,3.0,1,1.0,True,False,False,0.6366118856876685,False,2024-03-23,45.12087006666667,83.27025295333333,126.81310990583333,0.3726937269372694,0.07380073800738007,0.0036900369003690036,53.38171346875769,cause_corridor,542,405.21263130318863,1018.3555667301384,0.39751843667565273,2590.0,46.11245275756377,62.99971680925926,13.567982146187838,9.387623037291904,1.5555330446553235,1.0578590804077386,0.4393057328976129,121.0,0.5209948154612186,0.8571428571428571,121,2.502870057672614,exact,5.393523051595757,0.4393057328976129,612.1991594849945,0.4393057328976129,18283.54648640328,3.7317532338846204,46.11245275756377,13.567982146187838,62.99971680925926,2905.071465106864,True
FKID002851,2024-03-24 15:58:49.698000+05:30,91.52639778333334,False,vehicle_breakdown,Tumkur Road,,,High,False,unplanned,15.0,6.0,3.0,1,1.0,True,False,False,0.5192574990248658,False,2024-03-23,30.706076783333334,67.40018241000001,117.16040474333332,0.25477707006369427,0.03184713375796178,0.0,43.494854749787685,cause_corridor,157,64.2524923181902,1018.3555667301384,0.06303246326921787,393.0,83.99691264478582,67.42455752222222,2.3560047524093224,1.6322674171750884,,1.0600019811542236,0.272037174868103,121.0,0.39399928135106005,0.7018633540372671,121,1.8927808392202718,exact,0.14850478301834336,0.0,72.3436628293789,0.272037174868103,1972.9419626428837,0.10288583601862987,83.99691264478582,2.3560047524093224,67.42455752222222,5663.454668307436,True
FKID002857,2024-03-25 02:09:15.790000+05:30,35.252319033333336,False,vehicle_breakdown,Mysore Road,,,High,False,unplanned,2.0,0.0,3.0,0,1.0,True,False,False,0.5500187542194683,False,2024-03-24,39.252889374999995,73.28310351666671,112.13437321499998,0.28440366972477066,0.04128440366972477,0.0,46.24575718883791,cause_corridor,218,93.52033161076346,1009.1693189698613,0.09257886757650939,608.0,79.72986088335894,66.06635460277778,3.6115085404060565,2.470656445569038,1.2731905822776288,1.0397592251259962,0.3290700693961346,122.0,0.42400638088449916,0.7888198757763976,122,2.040396872670465,exact,0.334349370913685,0.0,141.76214521342663,0.3290700693961346,3670.9432310306133,0.22873057590138535,79.72986088335894,3.6115085404060565,66.06635460277778,5267.461261550133,True
FKID002877,2024-03-25 02:55:27.053000+05:30,61.567407450000005,False,others,Tumkur Road,,,High,False,unplanned,2.0,0.0,3.0,0,1.0,True,False,False,0.24784432747462345,False,2024-03-24,2644.8609572,15167.06097458667,44638.21666993998,1.0,0.9411764705882353,0.8823529411764706,171.4897984637255,cause_corridor,17,62.08323307461453,1009.1693189698613,0.061458244582131095,394.0,83.22287183181993,67.19567553981481,2.3402897766379693,1.6008374656323823,,1.0395912258133444,0.34145457683042724,122.0,0.41698061976037737,0.8322981366459627,122,2.0065876149043826,exact,0.14383010148567726,0.34145457683042724,6189.741058764073,0.34145457683042724,164201.5192557957,0.09838466049907384,83.22287183181993,2.3402897766379693,67.19567553981481,5592.217093102566,True
FKID002861,2024-03-25 03:09:30.020000+05:30,6.159646333333333,False,vehicle_breakdown,Tumkur Road,,,High,False,unplanned,3.0,0.0,3.0,0,1.0,True,False,False,0.5202219876250841,False,2024-03-24,30.668097266666667,67.17253758666668,117.06271822000002,0.25316455696202533,0.03164556962025317,0.0,43.3610167092827,cause_corridor,158,62.08323307461453,1009.1693189698613,0.061458244582131095,394.0,83.22287183181993,67.19567553981481,2.3402897766379693,1.6008374656323823,,1.0395912258133444,0.34811884995476333,122.0,0.4219699283847538,0.8385093167701864,122,2.0305970878107313,exact,0.14383010148567726,0.0,71.77223450211885,0.34811884995476333,1903.9746305614156,0.09838466049907384,83.22287183181993,2.3402897766379693,67.19567553981481,5592.217093102566,True
FKID002883,2024-03-25 03:31:11.601000+05:30,5939.989983333333,False,public_event,Hennur Main Road,,,High,False,planned,3.0,0.0,3.0,0,0.7,True,True,False,0.03760844006532712,True,2024-03-24,236.97449166666667,1333.8602166666667,12710.862154166667,0.7777777777777778,0.6388888888888888,0.5833333333333334,129.23173518518516,cause_only,36,14.754178793863064,1009.1693189698613,0.014605649287496584,86.0,118.75060815100079,60.72977760555556,0.3695090651897008,0.24785236640176536,0.0,1.0092371062570409,0.37615637754583514,122.0,0.4734921766283135,0.8074534161490684,122,2.2785316447620034,exact,0.005396919814711482,0.37615637754583514,87.56422288955454,0.26330946428208457,3496.364019634813,0.0036200447387402866,118.75060815100079,0.3695090651897008,60.72977760555556,7211.698023534752,True
FKID002890,2024-03-25 04:54:28.283000+05:30,16.937478916666667,False,others,Mysore Road,,,High,False,unplanned,4.0,0.0,3.0,0,1.0,True,False,False,0.2706565448974534,False,2024-03-24,388.87556163333335,13219.192963956668,62108.8054225332,0.7659574468085106,0.6595744680851063,0.5531914893617021,130.78554698226952,cause_corridor,47,93.52033161076346,1009.1693189698613,0.09257886757650939,608.0,79.72986088335894,66.06635460277778,3.6115085404060565,2.470656445569038,1.2731905822776288,1.0397592251259962,0.34107511533182094,122.0,0.4326613040084174,0.8012422360248447,122,2.0820459583243354,exact,0.334349370913685,0.34107511533182094,1404.4274119939853,0.34107511533182094,36367.77147927122,0.22873057590138535,79.72986088335894,3.6115085404060565,66.06635460277778,5267.461261550133,True
FKID002893,2024-03-25 05:35:25.424000+05:30,41.53308571666666,False,vehicle_breakdown,Old Madras Road,,,High,False,unplanned,5.0,0.0,3.0,0,1.0,True,False,False,0.7283434089914721,False,2024-03-24,36.749366816666665,74.86347984999999,89.51519437166664,0.3235294117647059,0.0,0.0,42.25447193284314,cause_corridor,34,31.809795241826624,1009.1693189698613,0.03148956778282006,217.0,92.76400495716925,68.94390659761905,0.7920150783646767,0.5485996272629852,0.0,1.059653066039402,0.2978329937987757,122.0,0.42751926144656005,0.7080745341614907,122,2.0573015015535066,exact,0.02494021249518003,0.2978329937987757,29.1060526391545,0.2978329937987757,1168.9898337049444,0.017275165148327592,92.76400495716925,0.7920150783646767,68.94390659761905,6395.512893388147,True
FKID002897,2024-03-25 06:23:19.534000+05:30,76.98202371666666,False,tree_fall,Non-corridor,,,Low,True,unplanned,6.0,0.0,3.0,0,1.0,True,False,False,0.3566791590436081,False,2024-03-24,1414.7297125500002,14191.658624703347,39512.2541287983,0.8607594936708861,0.7088607594936709,0.6835443037974683,144.02991815316457,cause_corridor,79,398.02417305165864,1009.1693189698613,0.39401728559480614,2603.0,45.89610072325947,62.733461065740734,13.612448662681171,9.476556070278571,0.8059571936326484,1.0678806392325255,0.4008863988305243,122.0,0.47883786444014526,0.8509316770186335,122,2.3042560800188054,exact,5.363540072368284,0.4008863988305243,19257.935583656566,0.4008863988305243,563096.6239293246,3.7339268995981456,45.89610072325947,13.612448662681171,62.733461065740734,2879.2212477919134,True
FKID002904,2024-03-25 07:43:31.756000+05:30,133.49633208333333,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,7.0,0.0,3.0,0,1.0,True,False,False,0.6371331560361009,False,2024-03-24,45.277387833333336,83.32042891333334,127.08188111333332,0.3743119266055046,0.07522935779816514,0.003669724770642202,53.556500999541285,cause_corridor,545,398.02417305165864,1009.1693189698613,0.39401728559480614,2603.0,45.89610072325947,62.733461065740734,13.612448662681171,9.476556070278571,0.8059571936326484,1.0678806392325255,0.4578676400128927,122.0,0.5550011879306248,0.8385093167701864,122,2.6707680337728594,exact,5.363540072368284,0.4578676400128927,616.3361174615551,0.4578676400128927,18021.49485030173,3.7339268995981456,45.89610072325947,13.612448662681171,62.733461065740734,2879.2212477919134,True
FKID002910,2024-03-25 07:52:58.577000+05:30,32.21089145,False,vehicle_breakdown,Mysore Road,,,High,False,unplanned,7.0,0.0,3.0,0,1.0,True,False,False,0.5496202524908471,False,2024-03-24,39.252889374999995,73.28310351666671,112.13437321499998,0.28440366972477066,0.04128440366972477,0.0,46.24575718883791,cause_corridor,218,93.52033161076346,1009.1693189698613,0.09257886757650939,608.0,79.72986088335894,66.06635460277778,3.6115085404060565,2.470656445569038,1.2731905822776288,1.0397592251259962,0.3541816263062332,122.0,0.4390761293826155,0.8198757763975155,122,2.1129152806324973,exact,0.334349370913685,0.0,141.76214521342663,0.3541816263062332,3670.9432310306133,0.22873057590138535,79.72986088335894,3.6115085404060565,66.06635460277778,5267.461261550133,True
FKID002920,2024-03-25 09:20:20.226000+05:30,133.745803,False,vehicle_breakdown,Hosur Road,,,High,False,unplanned,9.0,0.0,3.0,0,1.0,True,False,False,0.6266071497223413,False,2024-03-24,47.869475791666666,82.18205816000005,114.4275412525,0.375,0.03125,0.0,52.34648550859376,cause_corridor,64,28.336916838205724,1009.1693189698613,0.02805165065506327,263.0,97.49869570431261,74.52016693499999,1.174827214671072,0.7832338847648183,0.0,1.0000288714896672,0.34925227383064533,122.0,0.43571598275803547,0.8146997929606625,122,2.096745635613936,exact,0.03295584260601393,0.34925227383064533,56.238362912088064,0.34925227383064533,1356.4733545969605,0.021971003316630763,97.49869570431261,1.174827214671072,74.52016693499999,7265.619079830142,True
FKID002918,2024-03-25 09:57:37.575000+05:30,9.313865683333335,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,9.0,0.0,3.0,0,1.0,True,False,False,0.636984254478025,False,2024-03-24,45.277387833333336,83.32042891333334,127.08188111333332,0.3743119266055046,0.07522935779816514,0.003669724770642202,53.556500999541285,cause_corridor,545,398.02417305165864,1009.1693189698613,0.39401728559480614,2603.0,45.89610072325947,62.733461065740734,13.612448662681171,9.476556070278571,0.8059571936326484,1.0678806392325255,0.4657590702602158,122.0,0.5563248820554594,0.8509316770186335,122,2.6771378939316866,exact,5.363540072368284,0.4657590702602158,616.3361174615551,0.4657590702602158,18021.49485030173,3.7339268995981456,45.89610072325947,13.612448662681171,62.733461065740734,2879.2212477919134,True
FKID002922,2024-03-25 12:31:37.036000+05:30,18.826966283333334,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,12.0,0.0,3.0,0,1.0,True,False,False,0.6367608528851624,False,2024-03-24,45.277387833333336,83.32042891333334,127.08188111333332,0.3743119266055046,0.07522935779816514,0.003669724770642202,53.556500999541285,cause_corridor,545,398.02417305165864,1009.1693189698613,0.39401728559480614,2603.0,45.89610072325947,62.733461065740734,13.612448662681171,9.476556070278571,0.8059571936326484,1.0678806392325255,0.46038853372924265,122.0,0.5499100566812613,0.8509316770186335,122,2.6462685716235246,exact,5.363540072368284,0.46038853372924265,616.3361174615551,0.46038853372924265,18021.49485030173,3.7339268995981456,45.89610072325947,13.612448662681171,62.733461065740734,2879.2212477919134,True
FKID002935,2024-03-25 17:14:20.768000+05:30,12.157235616666666,False,vehicle_breakdown,Bellary Road 1,,,High,False,unplanned,17.0,0.0,3.0,0,1.0,True,False,False,0.6486256562817672,False,2024-03-24,37.064194825,86.78634966666667,132.50958680833332,0.38095238095238093,0.05555555555555555,0.007936507936507936,52.16501931838625,cause_corridor,126,80.47731595612427,1009.1693189698613,0.07966715524303639,523.0,81.17908484498552,64.48708777962963,2.410747547601897,1.6621045052935934,1.311095772500259,1.0521671226308953,0.27162308304015553,122.0,0.4004344431999457,0.6894409937888198,122,1.9269643629190434,exact,0.19205739912656958,0.27162308304015553,89.35241677820767,0.27162308304015553,2982.8269175908713,0.1324151376533749,81.17908484498552,2.410747547601897,64.48708777962963,5235.002770268583,True
FKID002937,2024-03-25 23:08:51.282000+05:30,162.0998554,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,23.0,0.0,3.0,0,1.0,True,False,False,0.635941209249059,False,2024-03-24,45.277387833333336,83.32042891333334,127.08188111333332,0.3743119266055046,0.07522935779816514,0.003669724770642202,53.556500999541285,cause_corridor,545,398.02417305165864,1009.1693189698613,0.39401728559480614,2603.0,45.89610072325947,62.733461065740734,13.612448662681171,9.476556070278571,0.8059571936326484,1.0678806392325255,0.3816393317495301,122.0,0.4879000780640125,0.7950310559006211,122,2.3478651226446217,exact,5.363540072368284,0.3816393317495301,616.3361174615551,0.3816393317495301,18021.49485030173,3.7339268995981456,45.89610072325947,13.612448662681171,62.733461065740734,2879.2212477919134,True
FKID002938,2024-03-26 00:27:53.865000+05:30,9.947234283333334,False,vehicle_breakdown,Varthur Road,,,High,False,unplanned,0.0,1.0,3.0,0,1.0,True,False,False,0.633627803745264,False,2024-03-25,51.966616675,103.54524056000002,141.00641980833333,0.35,0.2,0.0,60.689541789166675,cause_corridor,20,8.071299303202855,1006.3832939321356,0.008012143294235127,61.0,116.23492295741613,233.42316562083337,0.3982426770410592,0.26549533897116034,0.0,0.9999974817537756,0.2750713188501207,122.0,0.4129586260733802,0.6770186335403726,122,1.987233039806408,exact,0.003190777394332768,0.2750713188501207,20.695324541418547,0.2750713188501207,419.43811695873734,0.0021271866997884642,116.23492295741613,0.3982426770410592,233.42316562083337,27131.92367241375,True
