planned_event_id,planned_cause,retrieved_event_id,retrieved_cause,retrieved_corridor,gower_score,hybrid_score,final_score,rank
FKID004449,procession,FKID002602,procession,Non-corridor,0.8911,0.9822,0.9458,8
FKID004449,procession,FKID001569,procession,Non-corridor,0.874,0.9911,0.9442,9
FKID004449,procession,FKID000361,procession,Non-corridor,0.9226,0.9561,0.9427,10
FKID004467,procession,FKID004750,procession,Non-corridor,0.9607,0.9694,0.9659,1
FKID004467,procession,FKID007215,procession,Non-corridor,0.9133,0.9737,0.9495,2
FKID004467,procession,FKID005353,procession,Non-corridor,0.9177,0.965,0.9461,3
FKID004467,procession,FKID004184,procession,Non-corridor,0.934,0.9476,0.9422,4
FKID004467,procession,FKID002254,procession,Non-corridor,0.8818,0.9636,0.9309,5
FKID004467,procession,FKID000468,procession,Non-corridor,0.8734,0.9504,0.9196,6
FKID004467,procession,FKID007787,procession,Non-corridor,0.8655,0.9545,0.9189,7
FKID004467,procession,FKID004509,procession,Non-corridor,0.8764,0.9458,0.9181,8
FKID004467,procession,FKID006315,procession,Non-corridor,0.7858,0.9372,0.8766,9
FKID004467,procession,FKID001167,procession,Non-corridor,0.7858,0.9372,0.8766,10
FKID004471,procession,FKID004418,procession,Non-corridor,0.9851,0.9911,0.9887,1
FKID004471,procession,FKID004738,procession,Non-corridor,0.9802,0.9868,0.9842,2
FKID004471,procession,FKID004901,procession,Non-corridor,0.9807,0.9826,0.9818,3
FKID004471,procession,FKID004753,procession,Non-corridor,0.9739,0.9824,0.979,4
FKID004471,procession,FKID004902,procession,Non-corridor,0.973,0.9826,0.9788,5
FKID004471,procession,FKID004747,procession,Non-corridor,0.9706,0.9781,0.9751,6
FKID004471,procession,FKID004127,procession,Non-corridor,0.9622,0.9826,0.9744,7
FKID004471,procession,FKID005127,procession,Non-corridor,0.965,0.9737,0.9702,8
FKID004471,procession,FKID005354,procession,Non-corridor,0.9606,0.9737,0.9685,9
FKID004471,procession,FKID005956,procession,Non-corridor,0.93,0.987,0.9642,10
FKID004485,procession,FKID004801,procession,Magadi Road,0.9307,0.9913,0.9671,1
FKID004485,procession,FKID004671,procession,Magadi Road,0.8792,0.9913,0.9465,2
FKID004485,procession,FKID002292,procession,Magadi Road,0.8403,0.9593,0.9117,3
FKID004485,procession,FKID007161,procession,Magadi Road,0.8339,0.9563,0.9074,4
FKID004485,procession,FKID001980,procession,Magadi Road,0.7931,0.9547,0.8901,5
FKID004485,procession,FKID004703,procession,Magadi Road,0.8193,0.9328,0.8874,6
FKID004485,procession,FKID007249,procession,Magadi Road,0.8221,0.8411,0.8335,7
FKID004485,procession,FKID007248,procession,Magadi Road,0.827,0.8368,0.8329,8
FKID004485,procession,FKID007213,procession,Magadi Road,0.8355,0.8237,0.8284,9
FKID004485,procession,FKID006703,procession,Hosur Road,0.8639,0.7368,0.7876,10
FKID004486,public_event,FKID001064,public_event,Bellary Road 1,0.8889,0.85,0.8656,1
FKID004486,public_event,FKID005754,public_event,Bellary Road 1,0.8889,0.85,0.8656,2
FKID004486,public_event,FKID006283,public_event,Hosur Road,0.8889,0.75,0.8056,3
FKID004486,public_event,FKID003704,public_event,Mysore Road,0.8889,0.75,0.8056,4
FKID004486,public_event,FKID008054,public_event,ORR West 1,0.8889,0.75,0.8056,5
FKID004486,public_event,FKID001578,public_event,Old Madras Road,0.8889,0.75,0.8056,6
FKID004486,public_event,FKID008131,public_event,Hennur Main Road,0.8889,0.75,0.8056,7
FKID004486,public_event,FKID001573,public_event,Old Madras Road,0.8889,0.75,0.8056,8
FKID004486,public_event,FKID002483,public_event,Old Madras Road,0.8889,0.75,0.8056,9
FKID004486,public_event,FKID003763,public_event,ORR West 1,0.8889,0.75,0.8056,10
FKID004488,procession,FKID005659,procession,Hennur Main Road,0.9972,1.0,0.9989,1
FKID004488,procession,FKID002282,procession,Hennur Main Road,0.9234,0.9735,0.9535,2
FKID004488,procession,FKID002071,procession,Mysore Road,0.8501,0.7279,0.7768,3
FKID004488,procession,FKID002212,procession,Bannerghata Road,0.8181,0.7455,0.7745,4
FKID004488,procession,FKID001047,procession,Hosur Road,0.8409,0.7281,0.7732,5
FKID004488,procession,FKID004703,procession,Magadi Road,0.8188,0.737,0.7697,6
FKID004488,procession,FKID007191,procession,Airport New South Road,0.8188,0.737,0.7697,7
FKID004488,procession,FKID002292,procession,Magadi Road,0.7898,0.7366,0.7578,8
FKID004488,procession,FKID001980,procession,Magadi Road,0.7532,0.7324,0.7407,9
FKID004488,procession,FKID004567,vehicle_breakdown,Hennur Main Road,0.8704,0.65,0.7381,10
FKID004505,procession,FKID006838,procession,Non-corridor,0.9529,0.9957,0.9786,1
FKID004505,procession,FKID004738,procession,Non-corridor,0.9444,1.0,0.9778,2
FKID004505,procession,FKID005271,procession,Non-corridor,0.9383,0.9957,0.9727,3
FKID004505,procession,FKID005956,procession,Non-corridor,0.9657,0.9737,0.9705,4
FKID004505,procession,FKID004418,procession,Non-corridor,0.93,0.987,0.9642,5
FKID004505,procession,FKID004471,procession,Non-corridor,0.9247,0.9868,0.9619,6
FKID004505,procession,FKID004753,procession,Non-corridor,0.9188,0.9783,0.9545,7
FKID004505,procession,FKID004127,procession,Non-corridor,0.9239,0.9694,0.9512,8
FKID004505,procession,FKID004747,procession,Non-corridor,0.9155,0.9739,0.9505,9
FKID004505,procession,FKID005127,procession,Non-corridor,0.9099,0.9696,0.9457,10
FKID004509,procession,FKID000468,procession,Non-corridor,0.9768,0.9955,0.988,1
FKID004509,procession,FKID007787,procession,Non-corridor,0.9439,0.9913,0.9723,2
FKID004509,procession,FKID002254,procession,Non-corridor,0.9205,0.9822,0.9575,3
FKID004509,procession,FKID001167,procession,Non-corridor,0.8935,0.9913,0.9522,4
FKID004509,procession,FKID006315,procession,Non-corridor,0.8935,0.9913,0.9522,5
FKID004509,procession,FKID004467,procession,Non-corridor,0.8764,0.9458,0.9181,6
FKID004509,procession,FKID003180,procession,Non-corridor,0.8659,0.9387,0.9096,7
FKID004509,procession,FKID004750,procession,Non-corridor,0.8564,0.9326,0.9021,8
FKID004509,procession,FKID005353,procession,Non-corridor,0.8235,0.9283,0.8863,9
FKID004509,procession,FKID007215,procession,Non-corridor,0.8102,0.937,0.8863,10
FKID004527,public_event,FKID005167,public_event,Non-corridor,0.9617,0.9868,0.9767,1
FKID004527,public_event,FKID005291,public_event,Non-corridor,0.915,0.9781,0.9528,2
FKID004527,public_event,FKID004906,public_event,Non-corridor,0.8508,0.9957,0.9377,3
FKID004527,public_event,FKID006105,public_event,Non-corridor,0.8314,0.9783,0.9195,4
FKID004527,public_event,FKID004609,public_event,Non-corridor,0.8089,0.9913,0.9183,5
FKID004527,public_event,FKID006650,public_event,Non-corridor,0.7618,0.9868,0.8968,6
FKID004527,public_event,FKID006547,public_event,Non-corridor,0.7859,0.965,0.8934,7
FKID004527,public_event,FKID006581,public_event,Non-corridor,0.7652,0.9607,0.8825,8
FKID004527,public_event,FKID004885,public_event,Non-corridor,0.7386,0.9739,0.8798,9
FKID004527,public_event,FKID004884,public_event,Non-corridor,0.738,0.9739,0.8796,10
FKID004535,protest,FKID004161,protest,Non-corridor,0.9535,0.9783,0.9684,1
FKID004535,protest,FKID002639,protest,Non-corridor,0.855,0.9593,0.9176,2
FKID004535,protest,FKID004165,protest,Non-corridor,0.8095,0.9739,0.9081,3
FKID004535,protest,FKID001198,protest,Non-corridor,0.7787,0.8049,0.7944,4
FKID004535,protest,FKID000378,protest,Non-corridor,0.7439,0.8093,0.7831,5
FKID004535,protest,FKID000922,protest,Non-corridor,0.7177,0.8047,0.7699,6
FKID004535,protest,FKID000921,protest,Non-corridor,0.7177,0.8047,0.7699,7
FKID004535,protest,FKID000920,protest,Non-corridor,0.7153,0.8047,0.769,8
FKID004535,protest,FKID006306,vehicle_breakdown,Non-corridor,0.8851,0.65,0.744,9
FKID004535,protest,FKID006137,vehicle_breakdown,Non-corridor,0.8851,0.65,0.744,10
FKID004609,public_event,FKID004906,public_event,Non-corridor,0.921,0.9957,0.9658,1
FKID004609,public_event,FKID004885,public_event,Non-corridor,0.9297,0.9826,0.9615,2
FKID004609,public_event,FKID004884,public_event,Non-corridor,0.9292,0.9826,0.9612,3
FKID004609,public_event,FKID004887,public_event,Non-corridor,0.9292,0.9826,0.9612,4
FKID004609,public_event,FKID006650,public_event,Non-corridor,0.9336,0.9781,0.9603,5
FKID004609,public_event,FKID006581,public_event,Non-corridor,0.937,0.952,0.946,6
FKID004609,public_event,FKID006547,public_event,Non-corridor,0.9206,0.9563,0.9421,7
FKID004609,public_event,FKID006105,public_event,Non-corridor,0.8921,0.9696,0.9386,8
FKID004609,public_event,FKID004527,public_event,Non-corridor,0.8089,0.9913,0.9183,9
FKID004609,public_event,FKID005291,public_event,Non-corridor,0.835,0.9694,0.9156,10
FKID004629,public_event,FKID004386,public_event,Magadi Road,0.9593,0.9955,0.981,1
FKID004629,public_event,FKID005273,public_event,Magadi Road,0.9592,0.9955,0.981,2
FKID004629,public_event,FKID006248,public_event,Bellary Road 2,0.788,0.75,0.7652,3
FKID004629,public_event,FKID006638,public_event,Bellary Road 2,0.8386,0.715,0.7644,4
FKID004629,public_event,FKID006633,public_event,Bellary Road 2,0.8386,0.715,0.7644,5
FKID004629,public_event,FKID006666,public_event,Mysore Road,0.8203,0.715,0.7571,6
FKID004629,public_event,FKID007012,public_event,West of Chord Road,0.7843,0.7324,0.7532,7
FKID004629,public_event,FKID007013,public_event,West of Chord Road,0.784,0.7324,0.753,8
FKID004629,public_event,FKID006635,public_event,Bellary Road 2,0.7958,0.715,0.7473,9
FKID004629,public_event,FKID005804,water_logging,Magadi Road,0.8829,0.6457,0.7405,10
FKID004632,public_event,FKID001801,public_event,Non-corridor,1.0,1.0,1.0,1
FKID004632,public_event,FKID004426,public_event,Non-corridor,1.0,1.0,1.0,2
FKID004632,public_event,FKID000437,public_event,Non-corridor,0.9667,1.0,0.9867,3
FKID004632,public_event,FKID001734,public_event,Non-corridor,0.9667,1.0,0.9867,4
FKID004632,public_event,FKID000737,public_event,Non-corridor,0.9667,1.0,0.9867,5
FKID004632,public_event,FKID000433,public_event,Non-corridor,0.9667,1.0,0.9867,6
FKID004632,public_event,FKID004771,public_event,Non-corridor,0.9667,1.0,0.9867,7
FKID004632,public_event,FKID001481,public_event,Non-corridor,0.9667,1.0,0.9867,8
FKID004632,public_event,FKID000994,public_event,Non-corridor,0.9667,1.0,0.9867,9
FKID004632,public_event,FKID007173,public_event,Non-corridor,0.9667,1.0,0.9867,10
FKID004641,public_event,FKID005136,public_event,Non-corridor,0.8977,0.9913,0.9539,1
FKID004641,public_event,FKID001691,public_event,Non-corridor,0.8453,0.9868,0.9302,2
FKID004641,public_event,FKID003127,public_event,Non-corridor,0.8174,0.9822,0.9163,3
FKID004641,public_event,FKID004632,public_event,Non-corridor,0.8047,0.9739,0.9062,4
FKID004641,public_event,FKID004426,public_event,Non-corridor,0.8047,0.9739,0.9062,5
FKID004641,public_event,FKID001801,public_event,Non-corridor,0.8047,0.9739,0.9062,6
FKID004641,public_event,FKID007991,public_event,Non-corridor,0.7847,0.9739,0.8982,7
FKID004641,public_event,FKID000433,public_event,Non-corridor,0.7714,0.9739,0.8929,8
FKID004641,public_event,FKID000437,public_event,Non-corridor,0.7714,0.9739,0.8929,9
FKID004641,public_event,FKID001734,public_event,Non-corridor,0.7714,0.9739,0.8929,10
FKID004671,procession,FKID004801,procession,Magadi Road,0.921,0.9826,0.958,1
FKID004671,procession,FKID004485,procession,Magadi Road,0.8792,0.9913,0.9465,2
FKID004671,procession,FKID007161,procession,Magadi Road,0.9354,0.9476,0.9427,3
FKID004671,procession,FKID001980,procession,Magadi Road,0.9043,0.9547,0.9345,4
FKID004671,procession,FKID002292,procession,Magadi Road,0.8677,0.9506,0.9174,5
FKID004671,procession,FKID004703,procession,Magadi Road,0.8096,0.9241,0.8783,6
FKID004671,procession,FKID007249,procession,Magadi Road,0.7754,0.8324,0.8096,7
FKID004671,procession,FKID007248,procession,Magadi Road,0.7803,0.8281,0.809,8
FKID004671,procession,FKID007213,procession,Magadi Road,0.7518,0.815,0.7897,9
FKID004671,procession,FKID006972,vehicle_breakdown,Magadi Road,0.8754,0.6455,0.7374,10
FKID004700,public_event,FKID007012,public_event,West of Chord Road,0.948,0.9824,0.9686,1
FKID004700,public_event,FKID007013,public_event,West of Chord Road,0.9477,0.9824,0.9685,2
FKID004700,public_event,FKID006248,public_event,Bellary Road 2,0.8546,0.7239,0.7762,3
FKID004700,public_event,FKID006633,public_event,Bellary Road 2,0.772,0.7411,0.7535,4
FKID004700,public_event,FKID006638,public_event,Bellary Road 2,0.772,0.7411,0.7535,5
FKID004700,public_event,FKID006666,public_event,Mysore Road,0.7538,0.7411,0.7462,6
FKID004700,public_event,FKID004889,vehicle_breakdown,West of Chord Road,0.8825,0.65,0.743,7
FKID004700,public_event,FKID004629,public_event,Magadi Road,0.7644,0.7239,0.7401,8
FKID004700,public_event,FKID006635,public_event,Bellary Road 2,0.7351,0.7411,0.7387,9
FKID004700,public_event,FKID003577,public_event,Mysore Road,0.767,0.7138,0.7351,10
FKID004703,procession,FKID002292,procession,Magadi Road,0.942,0.9735,0.9609,1
FKID004703,procession,FKID001980,procession,Magadi Road,0.9054,0.9694,0.9438,2
FKID004703,procession,FKID004801,procession,Magadi Road,0.8804,0.9415,0.9171,3
FKID004703,procession,FKID004485,procession,Magadi Road,0.8193,0.9328,0.8874,4
FKID004703,procession,FKID007161,procession,Magadi Road,0.8126,0.9326,0.8846,5
FKID004703,procession,FKID004671,procession,Magadi Road,0.8096,0.9241,0.8783,6
FKID004703,procession,FKID007191,procession,Airport New South Road,0.8889,0.75,0.8056,7
FKID004703,procession,FKID002212,procession,Bannerghata Road,0.8591,0.7324,0.7831,8
FKID004703,procession,FKID002282,procession,Hennur Main Road,0.8453,0.7366,0.7801,9
FKID004703,procession,FKID001047,procession,Hosur Road,0.8369,0.7411,0.7794,10
FKID004707,public_event,FKID000737,public_event,Non-corridor,1.0,1.0,1.0,1
FKID004707,public_event,FKID000437,public_event,Non-corridor,1.0,1.0,1.0,2
FKID004707,public_event,FKID001481,public_event,Non-corridor,1.0,1.0,1.0,3
FKID004707,public_event,FKID008130,public_event,Non-corridor,1.0,1.0,1.0,4
FKID004707,public_event,FKID000433,public_event,Non-corridor,1.0,1.0,1.0,5
FKID004707,public_event,FKID007173,public_event,Non-corridor,1.0,1.0,1.0,6
FKID004707,public_event,FKID005805,public_event,Non-corridor,1.0,1.0,1.0,7
FKID004707,public_event,FKID005806,public_event,Non-corridor,1.0,1.0,1.0,8
FKID004707,public_event,FKID001734,public_event,Non-corridor,1.0,1.0,1.0,9
FKID004707,public_event,FKID003755,public_event,Non-corridor,1.0,1.0,1.0,10
FKID004711,public_event,FKID005136,public_event,Non-corridor,0.8841,0.9457,0.921,1
FKID004711,public_event,FKID004641,public_event,Non-corridor,0.7818,0.937,0.8749,2
FKID004711,public_event,FKID001691,public_event,Non-corridor,0.7037,0.9502,0.8516,3
FKID004711,public_event,FKID001801,public_event,Non-corridor,0.6896,0.937,0.838,4
FKID004711,public_event,FKID004632,public_event,Non-corridor,0.6896,0.937,0.838,5
FKID004711,public_event,FKID004426,public_event,Non-corridor,0.6896,0.937,0.838,6
FKID004711,public_event,FKID003127,public_event,Non-corridor,0.6766,0.9374,0.8331,7
FKID004711,public_event,FKID001481,public_event,Non-corridor,0.6563,0.937,0.8247,8
FKID004711,public_event,FKID005806,public_event,Non-corridor,0.6563,0.937,0.8247,9
FKID004711,public_event,FKID007173,public_event,Non-corridor,0.6563,0.937,0.8247,10
FKID004721,vip_movement,FKID005292,vip_movement,Non-corridor,0.915,0.9781,0.9528,1
FKID004721,vip_movement,FKID004165,protest,Non-corridor,0.8889,0.65,0.7456,2
FKID004721,vip_movement,FKID005248,procession,Non-corridor,0.8889,0.65,0.7456,3
FKID004721,vip_movement,FKID004527,public_event,Non-corridor,0.8889,0.65,0.7456,4
FKID004721,vip_movement,FKID005925,pot_holes,Non-corridor,0.8655,0.6457,0.7336,5
FKID004721,vip_movement,FKID004381,construction,Non-corridor,0.8556,0.65,0.7322,6
FKID004721,vip_movement,FKID006119,others,Non-corridor,0.8696,0.6326,0.7274,7
FKID004721,vip_movement,FKID004941,vehicle_breakdown,Non-corridor,0.8696,0.6326,0.7274,8
FKID004721,vip_movement,FKID002051,vip_movement,Non-corridor,0.6305,0.7915,0.7271,9
FKID004721,vip_movement,FKID001641,vip_movement,Non-corridor,0.6305,0.7915,0.7271,10
FKID004738,procession,FKID004418,procession,Non-corridor,0.9855,0.987,0.9864,1
FKID004738,procession,FKID004471,procession,Non-corridor,0.9802,0.9868,0.9842,2
FKID004738,procession,FKID004505,procession,Non-corridor,0.9444,1.0,0.9778,3
FKID004738,procession,FKID004753,procession,Non-corridor,0.9744,0.9783,0.9767,4
FKID004738,procession,FKID004747,procession,Non-corridor,0.971,0.9739,0.9728,5
FKID004738,procession,FKID005127,procession,Non-corridor,0.9655,0.9696,0.9679,6
FKID004738,procession,FKID005354,procession,Non-corridor,0.961,0.9696,0.9661,7
FKID004738,procession,FKID004901,procession,Non-corridor,0.9609,0.9694,0.966,8
FKID004738,procession,FKID004902,procession,Non-corridor,0.9533,0.9694,0.9629,9
FKID004738,procession,FKID004127,procession,Non-corridor,0.9424,0.9694,0.9586,10
FKID004747,procession,FKID005127,procession,Non-corridor,0.9944,0.9957,0.9952,1
FKID004747,procession,FKID004753,procession,Non-corridor,0.9937,0.9957,0.9949,2
FKID004747,procession,FKID005354,procession,Non-corridor,0.99,0.9957,0.9934,3
FKID004747,procession,FKID004901,procession,Non-corridor,0.9899,0.9955,0.9932,4
FKID004747,procession,FKID004902,procession,Non-corridor,0.9822,0.9955,0.9902,5
FKID004747,procession,FKID004418,procession,Non-corridor,0.9855,0.987,0.9864,6
FKID004747,procession,FKID004127,procession,Non-corridor,0.9714,0.9955,0.9858,7
FKID004747,procession,FKID004471,procession,Non-corridor,0.9706,0.9781,0.9751,8
FKID004747,procession,FKID004738,procession,Non-corridor,0.971,0.9739,0.9728,9
FKID004747,procession,FKID005956,procession,Non-corridor,0.9295,0.9911,0.9665,10
FKID004750,procession,FKID005353,procession,Non-corridor,0.9566,0.9957,0.98,1
FKID004750,procession,FKID004184,procession,Non-corridor,0.9729,0.9783,0.9761,2
FKID004750,procession,FKID007215,procession,Non-corridor,0.9425,0.9957,0.9744,3
FKID004750,procession,FKID004467,procession,Non-corridor,0.9607,0.9694,0.9659,4
FKID004750,procession,FKID000468,procession,Non-corridor,0.8534,0.9372,0.9037,5
FKID004750,procession,FKID004509,procession,Non-corridor,0.8564,0.9326,0.9021,6
FKID004750,procession,FKID002254,procession,Non-corridor,0.8426,0.933,0.8968,7
FKID004750,procession,FKID007787,procession,Non-corridor,0.8266,0.9239,0.885,8
FKID004750,procession,FKID001167,procession,Non-corridor,0.7851,0.9413,0.8788,9
FKID004750,procession,FKID006315,procession,Non-corridor,0.7851,0.9413,0.8788,10
FKID004753,procession,FKID004747,procession,Non-corridor,0.9937,0.9957,0.9949,1
FKID004753,procession,FKID004418,procession,Non-corridor,0.9889,0.9913,0.9903,2
FKID004753,procession,FKID005127,procession,Non-corridor,0.9881,0.9913,0.99,3
FKID004753,procession,FKID005354,procession,Non-corridor,0.9837,0.9913,0.9882,4
FKID004753,procession,FKID004901,procession,Non-corridor,0.9836,0.9911,0.9881,5
FKID004753,procession,FKID004902,procession,Non-corridor,0.9789,0.9911,0.9862,6
FKID004753,procession,FKID004127,procession,Non-corridor,0.9651,0.9911,0.9807,7
FKID004753,procession,FKID004471,procession,Non-corridor,0.9739,0.9824,0.979,8
FKID004753,procession,FKID004738,procession,Non-corridor,0.9744,0.9783,0.9767,9
FKID004753,procession,FKID005956,procession,Non-corridor,0.9329,0.9955,0.9704,10
FKID004771,public_event,FKID000737,public_event,Non-corridor,1.0,1.0,1.0,1
FKID004771,public_event,FKID000437,public_event,Non-corridor,1.0,1.0,1.0,2
FKID004771,public_event,FKID001481,public_event,Non-corridor,1.0,1.0,1.0,3
FKID004771,public_event,FKID008130,public_event,Non-corridor,1.0,1.0,1.0,4
FKID004771,public_event,FKID000433,public_event,Non-corridor,1.0,1.0,1.0,5
FKID004771,public_event,FKID007173,public_event,Non-corridor,1.0,1.0,1.0,6
FKID004771,public_event,FKID005805,public_event,Non-corridor,1.0,1.0,1.0,7
FKID004771,public_event,FKID005806,public_event,Non-corridor,1.0,1.0,1.0,8
FKID004771,public_event,FKID001734,public_event,Non-corridor,1.0,1.0,1.0,9
FKID004771,public_event,FKID003755,public_event,Non-corridor,1.0,1.0,1.0,10
FKID004792,public_event,FKID006283,public_event,Hosur Road,0.8507,0.737,0.7824,1
FKID004792,public_event,FKID001578,public_event,Old Madras Road,0.8507,0.737,0.7824,2
FKID004792,public_event,FKID001581,public_event,Old Madras Road,0.8507,0.737,0.7824,3
FKID004792,public_event,FKID001573,public_event,Old Madras Road,0.8507,0.737,0.7824,4
FKID004792,public_event,FKID003704,public_event,Mysore Road,0.8507,0.737,0.7824,5
FKID004792,public_event,FKID003763,public_event,ORR West 1,0.8507,0.737,0.7824,6
FKID004792,public_event,FKID004486,public_event,Bellary Road 1,0.8507,0.737,0.7824,7
FKID004792,public_event,FKID008054,public_event,ORR West 1,0.8507,0.737,0.7824,8
FKID004792,public_event,FKID008131,public_event,Hennur Main Road,0.8507,0.737,0.7824,9
FKID004792,public_event,FKID002483,public_event,Old Madras Road,0.8507,0.737,0.7824,10
FKID004801,procession,FKID004485,procession,Magadi Road,0.9307,0.9913,0.9671,1
FKID004801,procession,FKID004671,procession,Magadi Road,0.921,0.9826,0.958,2
FKID004801,procession,FKID007161,procession,Magadi Road,0.8979,0.965,0.9382,3
FKID004801,procession,FKID002292,procession,Magadi Road,0.8918,0.9593,0.9323,4
FKID004801,procession,FKID004703,procession,Magadi Road,0.8804,0.9415,0.9171,5
FKID004801,procession,FKID001980,procession,Magadi Road,0.835,0.946,0.9016,6
FKID004801,procession,FKID007248,procession,Magadi Road,0.8511,0.8455,0.8477,7
FKID004801,procession,FKID007249,procession,Magadi Road,0.8447,0.8411,0.8426,8
FKID004801,procession,FKID007213,procession,Magadi Road,0.8226,0.8324,0.8285,9
FKID004801,procession,FKID006703,procession,Hosur Road,0.8139,0.7455,0.7728,10
FKID004884,public_event,FKID004887,public_event,Non-corridor,1.0,1.0,1.0,1
FKID004884,public_event,FKID004885,public_event,Non-corridor,0.9994,1.0,0.9998,2
FKID004884,public_event,FKID004609,public_event,Non-corridor,0.9292,0.9826,0.9612,3
FKID004884,public_event,FKID006650,public_event,Non-corridor,0.9287,0.9607,0.9479,4
FKID004884,public_event,FKID004906,public_event,Non-corridor,0.8502,0.9783,0.927,5
FKID004884,public_event,FKID006105,public_event,Non-corridor,0.8502,0.9522,0.9114,6
FKID004884,public_event,FKID006581,public_event,Non-corridor,0.8754,0.9346,0.9109,7
FKID004884,public_event,FKID006547,public_event,Non-corridor,0.8643,0.9389,0.9091,8
FKID004884,public_event,FKID002440,public_event,Non-corridor,0.7895,0.9506,0.8862,9
FKID004884,public_event,FKID004527,public_event,Non-corridor,0.738,0.9739,0.8796,10
FKID004885,public_event,FKID004887,public_event,Non-corridor,0.9994,1.0,0.9998,1
FKID004885,public_event,FKID004884,public_event,Non-corridor,0.9994,1.0,0.9998,2
FKID004885,public_event,FKID004609,public_event,Non-corridor,0.9297,0.9826,0.9615,3
FKID004885,public_event,FKID006650,public_event,Non-corridor,0.9281,0.9607,0.9477,4
FKID004885,public_event,FKID004906,public_event,Non-corridor,0.8507,0.9783,0.9272,5
FKID004885,public_event,FKID006105,public_event,Non-corridor,0.8496,0.9522,0.9112,6
FKID004885,public_event,FKID006581,public_event,Non-corridor,0.876,0.9346,0.9111,7
FKID004885,public_event,FKID006547,public_event,Non-corridor,0.8649,0.9389,0.9093,8
FKID004885,public_event,FKID002440,public_event,Non-corridor,0.789,0.9506,0.8859,9
FKID004885,public_event,FKID004527,public_event,Non-corridor,0.7386,0.9739,0.8798,10
FKID004887,public_event,FKID004884,public_event,Non-corridor,1.0,1.0,1.0,1
FKID004887,public_event,FKID004885,public_event,Non-corridor,0.9994,1.0,0.9998,2
FKID004887,public_event,FKID004609,public_event,Non-corridor,0.9292,0.9826,0.9612,3
FKID004887,public_event,FKID006650,public_event,Non-corridor,0.9287,0.9607,0.9479,4
FKID004887,public_event,FKID004906,public_event,Non-corridor,0.8502,0.9783,0.927,5
FKID004887,public_event,FKID006105,public_event,Non-corridor,0.8502,0.9522,0.9114,6
FKID004887,public_event,FKID006581,public_event,Non-corridor,0.8754,0.9346,0.9109,7
FKID004887,public_event,FKID006547,public_event,Non-corridor,0.8643,0.9389,0.9091,8
FKID004887,public_event,FKID002440,public_event,Non-corridor,0.7895,0.9506,0.8862,9
FKID004887,public_event,FKID004527,public_event,Non-corridor,0.738,0.9739,0.8796,10
FKID004901,procession,FKID004902,procession,Non-corridor,0.9923,1.0,0.9969,1
FKID004901,procession,FKID004747,procession,Non-corridor,0.9899,0.9955,0.9932,2
FKID004901,procession,FKID004127,procession,Non-corridor,0.9815,1.0,0.9926,3
FKID004901,procession,FKID005127,procession,Non-corridor,0.9843,0.9911,0.9884,4
FKID004901,procession,FKID004753,procession,Non-corridor,0.9836,0.9911,0.9881,5
FKID004901,procession,FKID005354,procession,Non-corridor,0.9799,0.9911,0.9866,6
FKID004901,procession,FKID004471,procession,Non-corridor,0.9807,0.9826,0.9818,7
FKID004901,procession,FKID004418,procession,Non-corridor,0.9754,0.9824,0.9796,8
FKID004901,procession,FKID005956,procession,Non-corridor,0.9396,0.9957,0.9732,9
FKID004901,procession,FKID004738,procession,Non-corridor,0.9609,0.9694,0.966,10
FKID004902,procession,FKID004901,procession,Non-corridor,0.9923,1.0,0.9969,1
FKID004902,procession,FKID004747,procession,Non-corridor,0.9822,0.9955,0.9902,2
FKID004902,procession,FKID004127,procession,Non-corridor,0.9738,1.0,0.9895,3
FKID004902,procession,FKID004753,procession,Non-corridor,0.9789,0.9911,0.9862,4
FKID004902,procession,FKID005127,procession,Non-corridor,0.9767,0.9911,0.9853,5
FKID004902,procession,FKID005354,procession,Non-corridor,0.9722,0.9911,0.9836,6
FKID004902,procession,FKID004471,procession,Non-corridor,0.973,0.9826,0.9788,7
FKID004902,procession,FKID004418,procession,Non-corridor,0.9678,0.9824,0.9765,8
FKID004902,procession,FKID005956,procession,Non-corridor,0.932,0.9957,0.9702,9
FKID004902,procession,FKID004738,procession,Non-corridor,0.9533,0.9694,0.9629,10
FKID004906,public_event,FKID004609,public_event,Non-corridor,0.921,0.9957,0.9658,1
FKID004906,public_event,FKID006105,public_event,Non-corridor,0.9339,0.9739,0.9579,2
FKID004906,public_event,FKID005167,public_event,Non-corridor,0.8593,0.9911,0.9384,3
FKID004906,public_event,FKID004527,public_event,Non-corridor,0.8508,0.9957,0.9377,4
FKID004906,public_event,FKID006650,public_event,Non-corridor,0.8642,0.9824,0.9351,5
FKID004906,public_event,FKID006547,public_event,Non-corridor,0.8883,0.9607,0.9317,6
FKID004906,public_event,FKID002440,public_event,Non-corridor,0.8909,0.9549,0.9293,7
FKID004906,public_event,FKID004885,public_event,Non-corridor,0.8507,0.9783,0.9272,8
FKID004906,public_event,FKID004887,public_event,Non-corridor,0.8502,0.9783,0.927,9
FKID004906,public_event,FKID004884,public_event,Non-corridor,0.8502,0.9783,0.927,10
FKID005098,public_event,FKID005099,public_event,Non-corridor,0.9999,1.0,0.9999,1
FKID005098,public_event,FKID002440,public_event,Non-corridor,0.9711,0.9909,0.983,2
FKID005098,public_event,FKID002445,public_event,Non-corridor,0.9119,0.9739,0.9491,3
