event_id,event_cause,corridor_fill,start_local,log_duration_actual,duration_min_actual,mu_seq_logspace,posterior_mean,posterior_sd,obs_sd,predictive_sd,sigma_seq_logspace,predictive_scale_source,obs_variance_source,predictive_scale_valid,predictive_scale_is_parameter_only,resid_seq_logspace,resid_std_seq,absresid_seq_logspace,in_50pct_interval,in_80pct_interval,in_95pct_interval,in_95pct_interval_param_only,predictive_interval_lower,predictive_interval_upper,interval_width_95,pred_p80_min,pred_p95_min,crps_seq,prior_level,n_earlier_stratum,source,evaluation_method
FKID003443,vehicle_breakdown,Non-corridor,2024-03-31 08:43:05.185000+05:30,3.5349,33.29,3.7199,3.7199,0.0888,0.9563,0.9604,0.9604,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.185,-0.1926,0.185,True,True,True,False,1.8375,5.6022,3.7647,91.59,199.24,0.23861,stratum,115,layer6_posterior_scoring,sequential_loo
FKID003444,vehicle_breakdown,Tumkur Road,2024-03-31 09:24:47.986000+05:30,4.4732,86.64,3.3425,3.3425,0.1593,0.9767,0.9896,0.9896,posterior_sd_plus_obs_sd,local_feedback,True,False,1.1308,1.1426,1.1308,False,True,True,False,1.4028,5.2822,3.8794,64.06,143.07,0.697198,stratum,36,layer6_posterior_scoring,sequential_loo
FKID003446,pot_holes,Non-corridor,2024-03-31 09:48:43.684000+05:30,8.2881,3975.11,6.6479,6.6479,0.5935,3.271,3.3244,3.3244,posterior_sd_plus_obs_sd,local_feedback,True,False,1.6401,0.4934,1.6401,True,True,True,False,0.1321,13.1638,13.0317,12654.38,182794.68,1.093322,stratum,28,layer6_posterior_scoring,sequential_loo
FKID003445,vehicle_breakdown,Non-corridor,2024-03-31 09:49:14.260000+05:30,1.6214,4.06,3.7183,3.7183,0.088,0.9523,0.9563,0.9563,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.0969,-2.1927,2.0969,False,False,False,False,1.8439,5.5927,3.7489,91.13,197.61,1.566921,stratum,116,layer6_posterior_scoring,sequential_loo
FKID003454,pot_holes,Non-corridor,2024-03-31 10:14:47.007000+05:30,8.6682,5814.19,6.6948,6.6948,0.5777,3.2329,3.2841,3.2841,posterior_sd_plus_obs_sd,local_feedback,True,False,1.9734,0.6009,1.9734,True,True,True,False,0.258,13.1316,12.8736,12818.89,179265.11,1.226816,stratum,29,layer6_posterior_scoring,sequential_loo
FKID003452,others,Non-corridor,2024-03-31 11:43:46.075000+05:30,4.6316,101.68,5.9261,5.9261,0.5142,2.7095,2.7578,2.7578,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.2945,-0.4694,1.2945,True,True,True,False,0.5207,11.3314,10.8107,3815.58,34970.26,0.882539,stratum,27,layer6_posterior_scoring,sequential_loo
FKID003451,vehicle_breakdown,Non-corridor,2024-03-31 12:10:30.789000+05:30,2.2792,8.77,3.7005,3.7005,0.089,0.9677,0.9717,0.9717,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.4214,-1.4627,1.4214,False,False,True,False,1.7959,5.6051,3.8092,90.69,199.12,0.935091,stratum,117,layer6_posterior_scoring,sequential_loo
FKID003456,tree_fall,Non-corridor,2024-03-31 12:32:26.554000+05:30,9.0391,8425.19,6.8194,6.8194,0.29,2.4947,2.5115,2.5115,posterior_sd_plus_obs_sd,local_feedback,True,False,2.2197,0.8838,2.2197,False,True,True,False,1.8969,11.7419,9.845,7578.04,56978.87,1.322333,stratum,73,layer6_posterior_scoring,sequential_loo
FKID003458,vehicle_breakdown,Old Airport Road,2024-03-31 12:33:21.342000+05:30,4.8181,122.72,3.6955,3.6955,0.4493,1.3008,1.3762,1.3762,posterior_sd_plus_obs_sd,local_feedback,True,False,1.1226,0.8157,1.1226,False,True,True,False,0.9981,6.3928,5.3947,127.21,386.26,0.667942,stratum,7,layer6_posterior_scoring,sequential_loo
FKID003459,vehicle_breakdown,Non-corridor,2024-03-31 12:39:39.878000+05:30,4.5213,90.96,3.6886,3.6886,0.0891,0.9723,0.9764,0.9764,posterior_sd_plus_obs_sd,local_feedback,True,False,0.8328,0.8529,0.8328,False,True,True,False,1.7749,5.6023,3.8275,89.95,198.26,0.49552,stratum,118,layer6_posterior_scoring,sequential_loo
FKID003465,construction,Non-corridor,2024-03-31 17:04:48.050000+05:30,5.805,330.97,6.2717,6.2717,0.5702,3.0112,3.0647,3.0647,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4667,-0.1523,0.4667,True,True,True,True,0.2649,12.2785,12.0136,6980.52,81852.81,0.7445,stratum,27,layer6_posterior_scoring,sequential_loo
FKID003468,vehicle_breakdown,Bellary Road 1,2024-04-01 00:47:43.540000+05:30,3.2285,24.24,3.3378,3.3378,0.1688,0.8202,0.8374,0.8374,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.1094,-0.1306,0.1094,True,True,True,True,1.6966,4.9791,3.2825,55.97,110.63,0.20138,stratum,23,layer6_posterior_scoring,sequential_loo
FKID003469,vehicle_breakdown,ORR North 2,2024-04-01 02:24:47.820000+05:30,3.7518,41.6,3.6967,3.6967,0.2474,0.8895,0.9233,0.9233,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0552,0.0598,0.0552,True,True,True,True,1.8871,5.5062,3.6192,86.68,183.06,0.217077,stratum,12,layer6_posterior_scoring,sequential_loo
FKID003476,vehicle_breakdown,Mysore Road,2024-04-01 03:49:42.475000+05:30,2.949,18.09,3.5668,3.5668,0.1197,0.8095,0.8183,0.8183,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.6177,-0.7549,0.6177,False,True,True,False,1.9629,5.1706,3.2077,69.49,135.01,0.368906,stratum,45,layer6_posterior_scoring,sequential_loo
FKID003484,others,IRR(Thanisandra road),2024-04-01 07:14:47.858000+05:30,4.1909,65.08,6.7859,6.7859,2.9461,0.001,2.9461,2.9461,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.595,-0.8808,2.595,False,True,True,True,1.0116,12.5602,11.5486,10564.89,112618.35,1.545675,cause,0,layer6_posterior_scoring,sequential_loo
FKID003485,construction,Non-corridor,2024-04-01 07:26:08.827000+05:30,7.9946,2963.88,6.2554,6.2554,0.5507,2.9582,3.009,3.009,posterior_sd_plus_obs_sd,local_feedback,True,False,1.7392,0.578,1.7392,True,True,True,False,0.3578,12.153,11.7953,6553.12,73479.45,1.093415,stratum,28,layer6_posterior_scoring,sequential_loo
FKID003486,vehicle_breakdown,Magadi Road,2024-04-01 08:36:18.897000+05:30,2.788,15.25,3.7575,3.7575,0.1405,0.667,0.6816,0.6816,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.9695,-1.4224,0.9695,False,False,True,False,2.4216,5.0935,2.6718,75.03,130.45,0.632523,stratum,22,layer6_posterior_scoring,sequential_loo
FKID003490,vehicle_breakdown,Non-corridor,2024-04-01 08:53:13.620000+05:30,4.8899,131.94,3.6955,3.6955,0.0886,0.9712,0.9752,0.9752,posterior_sd_plus_obs_sd,local_feedback,True,False,1.1944,1.2247,1.1944,False,True,True,False,1.7841,5.607,3.8229,90.5,199.27,0.748177,stratum,119,layer6_posterior_scoring,sequential_loo
FKID003493,others,Tumkur Road,2024-04-01 10:55:38.906000+05:30,4.5388,92.58,7.0088,7.0088,0.9468,2.476,2.6508,2.6508,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.47,-0.9318,2.47,False,True,True,False,1.8132,12.2044,10.3912,10297.84,86595.15,1.47659,stratum,5,layer6_posterior_scoring,sequential_loo
FKID003502,others,Bellary Road 2,2024-04-01 12:25:05.070000+05:30,9.591,14632.12,4.3463,4.3463,0.001,2.2519,2.2519,2.2519,posterior_sd_plus_obs_sd,pooled_stratum,True,False,5.2447,2.329,5.2447,False,False,False,False,-0.0674,8.76,8.8274,512.65,3133.83,3.989387,stratum,1,layer6_posterior_scoring,sequential_loo
FKID003497,accident,Bellary Road 2,2024-04-01 14:13:56.797000+05:30,4.7185,111.0,3.4828,3.4828,0.5334,0.2936,0.6089,0.6089,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.2357,2.0293,1.2357,False,False,False,False,2.2894,4.6763,2.3869,53.34,87.62,0.901688,stratum,0,layer6_posterior_scoring,sequential_loo
FKID003501,others,Bellary Road 1,2024-04-01 23:42:43.713000+05:30,7.8,2439.67,5.6532,5.6532,0.7748,2.5193,2.6357,2.6357,posterior_sd_plus_obs_sd,local_feedback,True,False,2.1469,0.8145,2.1469,False,True,True,False,0.4871,10.8192,10.332,2620.34,21774.49,1.277425,stratum,10,layer6_posterior_scoring,sequential_loo
FKID003499,vehicle_breakdown,ORR North 2,2024-04-01 23:58:41.937000+05:30,4.336,75.41,3.7015,3.7015,0.2296,0.8547,0.885,0.885,posterior_sd_plus_obs_sd,local_feedback,True,False,0.6346,0.717,0.6346,False,True,True,False,1.9669,5.436,3.4691,84.31,172.67,0.380947,stratum,13,layer6_posterior_scoring,sequential_loo
FKID003500,vehicle_breakdown,Non-corridor,2024-04-02 00:23:03.655000+05:30,4.2412,68.49,3.7054,3.7054,0.0884,0.9732,0.9772,0.9772,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5358,0.5483,0.5358,True,True,True,False,1.79,5.6208,3.8308,91.56,201.92,0.342728,stratum,120,layer6_posterior_scoring,sequential_loo
FKID003511,vehicle_breakdown,ORR East 1,2024-04-02 01:13:56.956000+05:30,4.9838,145.03,3.3479,3.3479,0.2922,1.1596,1.1958,1.1958,posterior_sd_plus_obs_sd,local_feedback,True,False,1.6358,1.368,1.6358,False,False,True,False,1.0041,5.6918,4.6877,76.82,202.35,1.055245,stratum,15,layer6_posterior_scoring,sequential_loo
FKID003507,others,Non-corridor,2024-04-02 02:29:08.727000+05:30,5.4672,235.79,5.8804,5.8804,0.4983,2.6711,2.7171,2.7171,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4132,-0.1521,0.4132,True,True,True,True,0.5548,11.206,10.6512,3522.55,31247.33,0.660006,stratum,28,layer6_posterior_scoring,sequential_loo
FKID003505,vehicle_breakdown,Old Airport Road,2024-04-02 02:30:57.436000+05:30,4.3286,74.84,3.8212,3.8212,0.4138,1.2618,1.3279,1.3279,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5074,0.3821,0.5074,True,True,True,True,1.2185,6.4239,5.2054,138.6,404.61,0.386756,stratum,8,layer6_posterior_scoring,sequential_loo
FKID003510,construction,ORR East 1,2024-04-02 03:19:04.635000+05:30,7.3637,1576.69,5.5556,5.5556,5.003,0.001,5.003,5.003,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.8081,0.3614,1.8081,True,True,True,True,-4.2503,15.3615,19.6118,17434.46,969795.14,1.427066,stratum,0,layer6_posterior_scoring,sequential_loo
FKID003518,vehicle_breakdown,Old Airport Road,2024-04-02 05:55:28.394000+05:30,2.7237,14.24,3.8801,3.8801,0.3751,1.1961,1.2535,1.2535,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.1564,-0.9226,1.1564,False,True,True,False,1.4233,6.337,4.9137,138.09,379.68,0.69075,stratum,9,layer6_posterior_scoring,sequential_loo
FKID003531,vehicle_breakdown,ORR North 1,2024-04-02 07:40:08.003000+05:30,3.6604,37.88,3.9127,3.9127,0.1943,0.7736,0.7976,0.7976,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2524,-0.3164,0.2524,True,True,True,True,2.3494,5.4761,3.1267,96.91,184.81,0.218,stratum,15,layer6_posterior_scoring,sequential_loo
FKID003539,construction,Non-corridor,2024-04-02 10:00:02.783000+05:30,7.2736,1440.72,6.3136,6.3136,0.5353,2.9241,2.9727,2.9727,posterior_sd_plus_obs_sd,local_feedback,True,False,0.96,0.3229,0.96,True,True,True,True,0.4872,12.1401,11.6529,6736.76,73366.03,0.817311,stratum,29,layer6_posterior_scoring,sequential_loo
FKID003538,others,ORR North 2,2024-04-02 10:30:50.267000+05:30,3.447,30.41,10.3338,10.3338,0.001,3.4434,3.4434,3.4434,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-6.8868,-2.0,6.8868,False,False,False,False,3.5847,17.0828,13.4981,557814.91,8865039.62,5.002527,stratum,1,layer6_posterior_scoring,sequential_loo
FKID003535,vehicle_breakdown,Bellary Road 1,2024-04-02 10:43:16.714000+05:30,4.9223,136.32,3.333,3.333,0.162,0.8032,0.8193,0.8193,posterior_sd_plus_obs_sd,local_feedback,True,False,1.5893,1.9397,1.5893,False,False,True,False,1.7271,4.9389,3.2118,54.85,106.85,1.143333,stratum,24,layer6_posterior_scoring,sequential_loo
FKID003540,water_logging,Bannerghata Road,2024-04-02 11:13:22.781000+05:30,7.7896,2414.28,7.7889,7.7889,1.5027,3.8521,4.1348,4.1348,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0007,0.0002,0.0007,True,True,True,True,-0.3153,15.8931,16.2085,78341.05,2169604.51,0.966285,cause,3,layer6_posterior_scoring,sequential_loo
FKID003542,vehicle_breakdown,Mysore Road,2024-04-02 11:42:04.412000+05:30,3.7269,40.55,3.5536,3.5536,0.1179,0.8057,0.8143,0.8143,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1734,0.2129,0.1734,True,True,True,True,1.9576,5.1496,3.192,68.33,132.35,0.204966,stratum,46,layer6_posterior_scoring,sequential_loo
FKID003544,vehicle_breakdown,Bannerghata Road,2024-04-02 12:08:45.177000+05:30,3.6571,37.75,3.8816,3.8816,0.2547,0.784,0.8244,0.8244,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2245,-0.2723,0.2245,True,True,True,True,2.2658,5.4974,3.2316,96.07,187.23,0.216896,stratum,8,layer6_posterior_scoring,sequential_loo
FKID003545,vehicle_breakdown,Bellary Road 1,2024-04-02 12:19:30.630000+05:30,4.3857,79.3,3.3959,3.3959,0.1672,0.8469,0.8633,0.8633,posterior_sd_plus_obs_sd,local_feedback,True,False,0.9898,1.1466,0.9898,False,True,True,False,1.7039,5.088,3.3841,60.71,122.46,0.610739,stratum,25,layer6_posterior_scoring,sequential_loo
FKID003552,vehicle_breakdown,Mysore Road,2024-04-02 13:02:27.344000+05:30,3.5887,35.19,3.5572,3.5572,0.1154,0.7975,0.8058,0.8058,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0315,0.0391,0.0315,True,True,True,True,1.9778,5.1366,3.1587,68.09,130.98,0.188802,stratum,47,layer6_posterior_scoring,sequential_loo
FKID003554,vehicle_breakdown,Mysore Road,2024-04-02 14:28:07.976000+05:30,4.2745,70.84,3.5579,3.5579,0.1131,0.7891,0.7972,0.7972,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7166,0.8989,0.7166,False,True,True,False,1.9953,5.1204,3.1251,67.64,129.21,0.427301,stratum,48,layer6_posterior_scoring,sequential_loo
FKID003562,vehicle_breakdown,Mysore Road,2024-04-03 00:31:52.706000+05:30,3.6687,38.2,3.5723,3.5723,0.1117,0.7876,0.7955,0.7955,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0964,0.1212,0.0964,True,True,True,True,2.0132,5.1314,3.1182,68.53,130.73,0.190551,stratum,49,layer6_posterior_scoring,sequential_loo
FKID003565,vehicle_breakdown,Varthur Road,2024-04-03 01:21:57.701000+05:30,3.8682,46.86,3.7492,3.7492,0.4006,0.8871,0.9734,0.9734,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1191,0.1223,0.1191,True,True,True,True,1.8413,5.657,3.8157,95.39,209.66,0.233278,stratum,4,layer6_posterior_scoring,sequential_loo
FKID003567,vehicle_breakdown,Non-corridor,2024-04-03 01:54:24.222000+05:30,4.1803,64.39,3.7098,3.7098,0.0878,0.9704,0.9744,0.9744,posterior_sd_plus_obs_sd,local_feedback,True,False,0.4705,0.4829,0.4705,True,True,True,False,1.8,5.6195,3.8195,91.74,201.85,0.31663,stratum,121,layer6_posterior_scoring,sequential_loo
FKID003564,others,Bellary Road 2,2024-04-03 02:15:04.081000+05:30,5.4891,241.05,7.0424,7.0424,1.3437,2.6224,2.9466,2.9466,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.5533,-0.5271,1.5533,True,True,True,True,1.2671,12.8177,11.5505,13660.0,145666.15,1.007892,stratum,2,layer6_posterior_scoring,sequential_loo
FKID003569,tree_fall,Tumkur Road,2024-04-03 02:24:32.794000+05:30,6.4397,625.24,8.0609,8.0609,1.0438,2.3057,2.5309,2.5309,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.6212,-0.6406,1.6212,True,True,True,True,3.1003,13.0215,9.9212,26661.44,203602.28,0.992149,cause,4,layer6_posterior_scoring,sequential_loo
FKID003577,public_event,Mysore Road,2024-04-03 04:22:09.622000+05:30,0.4739,0.61,5.2631,5.2631,2.5811,0.001,2.5811,2.5811,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-4.7892,-1.8555,4.7892,False,False,True,True,0.2042,10.3221,10.1179,1693.96,13474.6,3.396961,cause,0,layer6_posterior_scoring,sequential_loo
FKID003576,vehicle_breakdown,Bellary Road 1,2024-04-03 04:27:39.308000+05:30,2.7893,15.27,3.4331,3.4331,0.1651,0.8524,0.8682,0.8682,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.6438,-0.7416,0.6438,False,True,True,False,1.7315,5.1348,3.4033,63.32,128.18,0.385085,stratum,26,layer6_posterior_scoring,sequential_loo
FKID003578,others,Hosur Road,2024-04-03 04:42:54.639000+05:30,9.9754,21489.39,5.8027,5.8027,0.001,2.0863,2.0863,2.0863,posterior_sd_plus_obs_sd,pooled_stratum,True,False,4.1727,2.0,4.1727,False,False,False,False,1.7134,9.8919,8.1785,1916.12,10242.54,3.031029,stratum,1,layer6_posterior_scoring,sequential_loo
FKID003580,vehicle_breakdown,Old Madras Road,2024-04-03 05:33:42.292000+05:30,4.0819,58.26,3.5262,3.5262,0.2094,0.6791,0.7106,0.7106,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5558,0.7821,0.5558,False,True,True,False,2.1333,4.919,2.7857,60.82,108.41,0.331156,stratum,10,layer6_posterior_scoring,sequential_loo
FKID003581,vehicle_breakdown,Old Madras Road,2024-04-03 05:57:18.234000+05:30,3.5817,34.93,3.5747,3.5747,0.1965,0.6664,0.6948,0.6948,posterior_sd_plus_obs_sd,local_feedback,True,False,0.007,0.01,0.007,True,True,True,True,2.213,4.9365,2.7235,63.04,110.89,0.162393,stratum,11,layer6_posterior_scoring,sequential_loo
FKID003587,vehicle_breakdown,Tumkur Road,2024-04-03 07:27:01.824000+05:30,4.0994,59.31,3.3718,3.3718,0.1578,0.981,0.9936,0.9936,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7276,0.7323,0.7276,False,True,True,False,1.4243,5.3193,3.895,66.23,148.33,0.435758,stratum,37,layer6_posterior_scoring,sequential_loo
FKID003592,vehicle_breakdown,ORR East 1,2024-04-03 08:50:01.908000+05:30,4.7103,110.09,3.4467,3.4467,0.2911,1.1927,1.2277,1.2277,posterior_sd_plus_obs_sd,local_feedback,True,False,1.2636,1.0292,1.2636,False,True,True,False,1.0405,5.853,4.8125,87.23,235.53,0.764367,stratum,16,layer6_posterior_scoring,sequential_loo
FKID003594,vehicle_breakdown,Mysore Road,2024-04-03 09:01:30.763000+05:30,4.7593,115.66,3.5742,3.5742,0.1095,0.7798,0.7874,0.7874,posterior_sd_plus_obs_sd,local_feedback,True,False,1.185,1.5049,1.185,False,False,True,False,2.0308,5.1176,3.0867,68.2,129.25,0.786408,stratum,50,layer6_posterior_scoring,sequential_loo
FKID003595,vehicle_breakdown,Non-corridor,2024-04-03 09:08:44.805000+05:30,2.5461,11.76,3.7136,3.7136,0.0872,0.9674,0.9713,0.9713,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.1675,-1.202,1.1675,False,True,True,False,1.8099,5.6173,3.8074,91.86,201.59,0.728056,stratum,122,layer6_posterior_scoring,sequential_loo
FKID003596,vehicle_breakdown,Mysore Road,2024-04-03 10:29:48.351000+05:30,3.7589,41.9,3.5971,3.5971,0.1098,0.7894,0.797,0.797,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1618,0.203,0.1618,True,True,True,True,2.0351,5.1591,3.1241,70.37,134.37,0.199299,stratum,51,layer6_posterior_scoring,sequential_loo
FKID003599,others,Non-corridor,2024-04-03 10:38:10.357000+05:30,3.9075,48.77,5.8658,5.8658,0.4817,2.6256,2.6694,2.6694,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.9583,-0.7336,1.9583,False,True,True,False,0.6338,11.0978,10.464,3334.58,28467.33,1.172567,stratum,29,layer6_posterior_scoring,sequential_loo
FKID003600,vehicle_breakdown,Non-corridor,2024-04-03 10:43:42.275000+05:30,4.1372,61.63,3.7042,3.7042,0.087,0.9691,0.973,0.973,posterior_sd_plus_obs_sd,local_feedback,True,False,0.433,0.4451,0.433,True,True,True,False,1.7971,5.6113,3.8142,91.12,200.27,0.303029,stratum,123,layer6_posterior_scoring,sequential_loo
FKID003604,vehicle_breakdown,Bellary Road 1,2024-04-03 11:20:02.058000+05:30,5.1139,165.32,3.4097,3.4097,0.1607,0.845,0.8602,0.8602,posterior_sd_plus_obs_sd,local_feedback,True,False,1.7042,1.9812,1.7042,False,False,False,False,1.7238,5.0957,3.3719,61.41,123.54,1.234235,stratum,27,layer6_posterior_scoring,sequential_loo
FKID003607,vehicle_breakdown,Tumkur Road,2024-04-03 12:04:08.261000+05:30,3.628,36.64,3.3901,3.3901,0.1549,0.9751,0.9874,0.9874,posterior_sd_plus_obs_sd,local_feedback,True,False,0.2379,0.241,0.2379,True,True,True,True,1.4549,5.3253,3.8705,67.11,149.53,0.253506,stratum,38,layer6_posterior_scoring,sequential_loo
FKID003612,water_logging,ORR North 1,2024-04-03 12:14:43.770000+05:30,8.3742,4332.94,6.3791,6.3791,0.6448,1.1773,1.3423,1.3423,posterior_sd_plus_obs_sd,local_feedback,True,False,1.9952,1.4864,1.9952,False,False,True,False,3.7481,9.01,5.2619,1822.98,5360.3,1.319012,cause,3,layer6_posterior_scoring,sequential_loo
FKID003617,water_logging,Non-corridor,2024-04-03 12:17:28.920000+05:30,5.3067,200.69,6.7907,6.7907,0.3394,2.4815,2.5046,2.5046,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.484,-0.5925,1.484,True,True,True,False,1.8817,11.6997,9.8179,7320.81,54740.15,0.926164,stratum,52,layer6_posterior_scoring,sequential_loo
FKID003616,water_logging,Bellary Road 1,2024-04-03 12:22:50.391000+05:30,5.1237,166.96,6.8534,6.8534,0.8016,2.3068,2.4421,2.4421,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.7297,-0.7083,1.7297,False,True,True,False,2.0669,11.64,9.5731,7395.5,52592.12,1.040001,cause,7,layer6_posterior_scoring,sequential_loo
FKID003618,tree_fall,ORR North 1,2024-04-03 12:36:03.851000+05:30,4.5242,91.22,4.4649,4.4649,0.6483,0.9505,1.1506,1.1506,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0593,0.0515,0.0593,True,True,True,True,2.2097,6.72,4.5103,227.88,575.74,0.270103,cause,2,layer6_posterior_scoring,sequential_loo
FKID003622,tree_fall,ORR North 1,2024-04-03 12:37:47.556000+05:30,7.287,1460.2,4.4522,4.4522,0.4444,0.7825,0.8999,0.8999,posterior_sd_plus_obs_sd,local_feedback,True,False,2.8349,3.1502,2.8349,False,False,False,False,2.6884,6.216,3.5276,182.01,376.04,2.327548,cause,3,layer6_posterior_scoring,sequential_loo
FKID003621,water_logging,Non-corridor,2024-04-03 12:39:54.594000+05:30,6.9149,1006.17,6.7625,6.7625,0.3342,2.4654,2.4879,2.4879,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1524,0.0613,0.1524,True,True,True,True,1.8861,11.6389,9.7527,7018.2,51781.09,0.585142,stratum,53,layer6_posterior_scoring,sequential_loo
FKID003620,tree_fall,Non-corridor,2024-04-03 12:41:23.135000+05:30,6.8317,925.74,6.849,6.849,0.2876,2.491,2.5075,2.5075,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.0173,-0.0069,0.0173,True,True,True,True,1.9342,11.7638,9.8296,7779.75,58310.16,0.586048,stratum,74,layer6_posterior_scoring,sequential_loo
FKID003624,water_logging,Bellary Road 1,2024-04-03 12:42:10.845000+05:30,3.8724,47.06,6.6354,6.6354,0.7268,2.2004,2.3174,2.3174,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.763,-1.1923,2.763,False,True,True,False,2.0933,11.1775,9.0841,5353.82,34444.93,1.719714,cause,8,layer6_posterior_scoring,sequential_loo
FKID003625,water_logging,Tumkur Road,2024-04-03 12:48:03.945000+05:30,5.6756,290.65,6.4472,6.4472,0.9167,1.4515,1.7168,1.7168,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.7717,-0.4495,0.7717,True,True,True,True,3.0823,9.8122,6.7298,2675.13,10625.61,0.537296,cause,2,layer6_posterior_scoring,sequential_loo
FKID003634,water_logging,Varthur Road,2024-04-03 12:50:53.423000+05:30,8.3752,4336.98,7.3032,7.3032,0.001,2.1398,2.1398,2.1398,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.072,0.501,1.072,True,True,True,False,3.1092,11.4971,8.3879,8990.54,50148.5,0.709933,cause,1,layer6_posterior_scoring,sequential_loo
FKID003628,others,Non-corridor,2024-04-03 12:50:58.087000+05:30,6.9039,995.14,5.8017,5.8017,0.4701,2.6048,2.6468,2.6468,posterior_sd_plus_obs_sd,local_feedback,True,False,1.1022,0.4164,1.1022,True,True,True,False,0.6139,10.9895,10.3756,3068.61,25726.78,0.79906,stratum,30,layer6_posterior_scoring,sequential_loo
FKID003629,water_logging,Non-corridor,2024-04-03 12:52:49.883000+05:30,8.9979,8085.18,6.7639,6.7639,0.3282,2.4427,2.4646,2.4646,posterior_sd_plus_obs_sd,local_feedback,True,False,2.234,0.9064,2.234,False,True,True,False,1.9333,11.5946,9.6612,6891.53,49902.2,1.332719,stratum,54,layer6_posterior_scoring,sequential_loo
FKID003631,water_logging,Mysore Road,2024-04-03 12:54:11.255000+05:30,3.7497,41.51,8.1497,8.1497,0.5453,2.4011,2.4623,2.4623,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.4,-1.787,4.4,False,False,True,False,3.3236,12.9758,9.6522,27501.03,198748.71,3.083471,cause,18,layer6_posterior_scoring,sequential_loo
FKID003633,tree_fall,Non-corridor,2024-04-03 12:56:06.765000+05:30,6.8153,910.69,6.8488,6.8488,0.2838,2.4743,2.4906,2.4906,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.0335,-0.0134,0.0335,True,True,True,True,1.9673,11.7303,9.763,7667.66,56691.36,0.582211,stratum,75,layer6_posterior_scoring,sequential_loo
FKID003635,water_logging,Bellary Road 2,2024-04-03 13:04:34.496000+05:30,7.9273,2770.83,9.7805,9.7805,0.1412,0.2,0.2448,0.2448,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.8533,-7.5693,1.8533,False,False,False,False,9.3007,10.2604,0.9598,21732.38,26455.8,1.715141,stratum,2,layer6_posterior_scoring,sequential_loo
FKID003637,tree_fall,Tumkur Road,2024-04-03 13:12:22.344000+05:30,5.5884,266.31,7.8014,7.8014,0.9157,2.2064,2.3889,2.3889,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.213,-0.9264,2.213,False,True,True,False,3.1192,12.4836,9.3644,18249.3,124337.82,1.322292,cause,5,layer6_posterior_scoring,sequential_loo
FKID003640,water_logging,Non-corridor,2024-04-03 13:13:26.029000+05:30,3.462,30.88,6.8034,6.8034,0.3249,2.4399,2.4614,2.4614,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.3413,-1.3575,3.3413,False,False,True,False,1.979,11.6278,9.6488,7149.68,51639.05,2.150732,stratum,55,layer6_posterior_scoring,sequential_loo
