event_id,quantile_crossing_flag,clamp_flag,fallback_blend_flag,tail_risk_flag,duration_sanity_flag,duration_guard_reason,duration_reliability
FKID000085,0,0,0,0,1,sanitized_ok,0.5489496974546849
FKID000080,0,1,0,0,0,p95_clamped,0.808619232324428
FKID000084,0,0,0,0,1,sanitized_ok,0.6794653565802911
FKID000100,0,0,0,1,0,tail_risk_high,0.6978672407270993
FKID000088,0,0,0,0,1,sanitized_ok,0.7919187432868133
FKID000099,0,0,0,1,0,tail_risk_high,0.6923175249763522
FKID000095,0,1,0,0,0,p95_clamped,0.8043575047012484
FKID000110,0,0,0,1,0,tail_risk_high,0.7272362136563153
FKID000109,0,0,0,1,0,tail_risk_high,0.7325241304766893
FKID000113,0,1,0,0,0,p95_clamped,0.7890514955017386
FKID000122,0,1,0,0,0,p95_clamped,0.7697515945278026
FKID000142,0,0,0,0,1,sanitized_ok,0.7672427793251978
FKID000143,0,0,0,0,1,sanitized_ok,0.7772756061352208
FKID000144,0,0,0,1,0,tail_risk_high,0.6998293151178685
FKID000157,0,0,0,0,1,sanitized_ok,0.8141764239234268
FKID000163,0,1,0,0,0,p95_clamped,0.7700570243849598
FKID000161,0,1,0,0,0,p95_clamped,0.8081831716064295
FKID000172,0,0,0,0,1,sanitized_ok,0.8031671736314775
FKID000197,0,0,0,0,1,sanitized_ok,0.8042519165071516
FKID000186,0,0,0,0,1,sanitized_ok,0.7755661033136801
FKID000185,0,0,0,0,1,sanitized_ok,0.8131547900833551
FKID000187,0,0,0,0,1,sanitized_ok,0.8185370525100757
FKID000189,0,0,0,0,1,sanitized_ok,0.7951576394957549
FKID000192,0,1,0,0,0,p95_clamped,0.7993725309078465
FKID000201,0,1,0,0,0,p95_clamped,0.7672908481304964
FKID000205,0,0,0,0,1,sanitized_ok,0.821861639611316
FKID000208,0,0,0,0,1,sanitized_ok,0.8194355029970872
FKID000216,0,0,0,1,0,tail_risk_high,0.6931466786608266
FKID000218,0,1,0,0,0,p95_clamped,0.8087882993330054
FKID000226,0,0,0,0,1,sanitized_ok,0.8025653733201412
FKID000243,0,1,0,0,0,p95_clamped,0.7332890036024764
FKID000244,0,1,0,0,0,p95_clamped,0.8039705102210123
FKID000246,0,1,0,0,0,p95_clamped,0.8039705102210123
FKID000250,0,0,0,0,1,sanitized_ok,0.8212171215607358
FKID000254,0,0,0,0,1,sanitized_ok,0.8078349944127029
FKID000257,0,1,0,0,0,p95_clamped,0.8017887904518728
FKID000255,0,1,0,0,0,p95_clamped,0.765125055601716
FKID000267,0,0,0,0,1,sanitized_ok,0.8174817593905522
FKID000283,0,0,0,0,1,sanitized_ok,0.7766221271716358
FKID000299,0,0,0,0,1,sanitized_ok,0.7791805790752354
FKID000328,0,0,0,0,1,sanitized_ok,0.7352605406550506
FKID000337,0,0,0,0,1,sanitized_ok,0.661225106687265
FKID000349,0,0,0,0,1,sanitized_ok,0.7070609036570021
FKID000348,0,1,0,0,0,p95_clamped,0.7340227718841669
FKID000355,0,1,0,0,0,p95_clamped,0.5223976971383021
FKID000412,0,0,0,0,1,sanitized_ok,0.756624522511207
FKID000393,0,1,0,1,0,p95_clamped|tail_risk_high,0.641275959790349
FKID000399,0,0,0,0,1,sanitized_ok,0.7379317489843578
FKID000404,0,0,0,0,1,sanitized_ok,0.7377883545291343
FKID000410,0,0,0,0,1,sanitized_ok,0.7379317489843578
FKID000413,0,0,0,0,1,sanitized_ok,0.7677041611621593
FKID000420,0,0,0,0,1,sanitized_ok,0.7543339164345314
FKID000421,0,1,0,0,0,p95_clamped,0.521309030106708
FKID000427,0,1,0,1,0,p95_clamped|tail_risk_high,0.3932111523549723
FKID000426,0,1,0,0,0,p95_clamped,0.5389086105146649
FKID000425,0,1,0,0,0,p95_clamped,0.5281676434921974
FKID000430,0,1,0,0,0,p95_clamped,0.7976162602521062
FKID000441,0,0,0,0,1,sanitized_ok,0.6214065551194323
FKID000443,0,1,0,0,0,p95_clamped,0.6972369192462913
FKID000453,0,0,0,0,1,sanitized_ok,0.45639665528554374
FKID000456,0,1,0,0,0,p95_clamped,0.5269428229977366
FKID000457,0,1,0,0,0,p95_clamped,0.7022552473533036
FKID000477,0,1,0,0,0,p95_clamped,0.5269428229977366
FKID000480,0,1,0,0,0,p95_clamped,0.5269428229977366
FKID000485,0,0,0,0,1,sanitized_ok,0.428318116932252
FKID000492,0,1,0,0,0,p95_clamped,0.7769853861006171
FKID000494,0,0,0,1,0,tail_risk_high,0.6437645559881945
FKID000493,0,0,0,1,0,tail_risk_high,0.6437645559881945
FKID000513,0,1,0,0,0,p95_clamped,0.5067280797519224
FKID000515,0,1,0,0,0,p95_clamped,0.7225496100923334
FKID000525,0,1,0,0,0,p95_clamped,0.7196637926890248
FKID000527,0,0,0,1,0,tail_risk_high,0.686017961220273
FKID000530,0,0,0,0,1,sanitized_ok,0.43065308060705443
FKID000528,0,0,0,1,0,tail_risk_high,0.48538326582992514
FKID000529,0,0,0,1,0,tail_risk_high,0.686017961220273
FKID000531,0,0,0,0,1,sanitized_ok,0.7305131743797969
FKID000544,0,0,0,0,1,sanitized_ok,0.7632991155742829
FKID000542,0,0,0,1,0,tail_risk_high,0.4877407025530712
FKID000539,0,0,0,0,1,sanitized_ok,0.7929815066213795
FKID000541,0,0,0,0,1,sanitized_ok,0.7257550215088078
FKID000543,0,0,0,1,0,tail_risk_high,0.6492623195959188
FKID000553,0,0,0,0,1,sanitized_ok,0.7517206297327204
FKID000557,0,1,0,0,0,p95_clamped,0.757318180386316
FKID000559,0,0,0,0,1,sanitized_ok,0.45544182501519387
FKID000564,0,0,0,0,1,sanitized_ok,0.684636863054434
FKID000567,0,0,0,0,1,sanitized_ok,0.7741708608174754
FKID000568,0,0,0,0,1,sanitized_ok,0.7815066921058681
FKID000582,0,0,0,0,1,sanitized_ok,0.801098304498234
FKID000597,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.7719892079870204
FKID000612,0,0,0,0,1,sanitized_ok,0.809345925104073
FKID000615,0,1,0,0,0,p95_clamped,0.801557655632153
FKID000631,0,0,0,0,1,sanitized_ok,0.7513897687546526
FKID000633,0,0,0,0,1,sanitized_ok,0.7061721254413281
FKID000634,0,0,0,0,1,sanitized_ok,0.7393007183576896
FKID000655,0,1,0,0,0,p95_clamped,0.7362724911676621
FKID000668,0,0,0,0,1,sanitized_ok,0.7377137096317072
FKID000673,0,0,0,0,1,sanitized_ok,0.7377137096317072
FKID000674,0,1,0,0,0,p95_clamped,0.7357138439230235
FKID000697,0,0,0,0,1,sanitized_ok,0.768584664221819
FKID000700,0,0,0,0,1,sanitized_ok,0.7583236297590825
FKID000706,0,1,0,0,0,p95_clamped,0.7188502396406837
FKID000714,0,1,0,0,0,p95_clamped,0.7322352518535641
FKID000712,0,0,0,0,1,sanitized_ok,0.7342491867042422
FKID000717,0,1,0,0,0,p95_clamped,0.7623144546870958
FKID000720,0,0,0,0,1,sanitized_ok,0.7369975306151006
FKID000721,0,0,0,0,1,sanitized_ok,0.7369975306151006
FKID000725,0,0,0,0,1,sanitized_ok,0.8045946686250492
FKID000744,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.7653086153140404
FKID000755,0,0,0,0,1,sanitized_ok,0.762895816035931
FKID000763,0,0,0,0,1,sanitized_ok,0.7894486316235672
FKID000766,0,0,0,0,1,sanitized_ok,0.7889084501574091
FKID000778,0,0,0,0,1,sanitized_ok,0.77475000424064
FKID000781,0,0,0,0,1,sanitized_ok,0.7418407266172689
FKID000775,0,1,0,0,0,p95_clamped,0.7819900579663918
FKID000791,0,0,0,0,1,sanitized_ok,0.7408370813934338
FKID000798,0,1,0,0,0,p95_clamped,0.7767272395677779
FKID000807,0,1,0,0,0,p95_clamped,0.7086328081467688
FKID000808,0,1,0,0,0,p95_clamped,0.715509600944826
FKID000826,0,0,0,0,1,sanitized_ok,0.715201691535438
FKID000829,0,1,0,0,0,p95_clamped,0.7378410485876876
FKID000830,0,1,0,1,0,p95_clamped|tail_risk_high,0.6515687469387852
FKID000841,0,0,0,0,1,sanitized_ok,0.7067086584948696
FKID000846,0,0,0,0,1,sanitized_ok,0.5174134323095886
FKID000845,0,0,0,0,1,sanitized_ok,0.8002840713230313
FKID000843,0,0,0,0,1,sanitized_ok,0.7810630094709073
FKID000970,0,0,0,0,1,sanitized_ok,0.7513584140012286
FKID000844,0,0,0,0,1,sanitized_ok,0.8002840713230313
FKID000869,0,0,0,0,1,sanitized_ok,0.803421159463898
FKID000887,0,0,0,0,1,sanitized_ok,0.7045306224107246
FKID000890,0,0,0,0,1,sanitized_ok,0.5149112276528943
FKID000895,0,1,0,0,0,p95_clamped,0.7262631691245955
FKID000896,0,0,0,0,1,sanitized_ok,0.7322128911459612
FKID000907,0,1,0,0,0,p95_clamped,0.8088117208828611
FKID000909,0,1,0,0,0,p95_clamped,0.7310848874584358
FKID000914,0,0,0,0,1,sanitized_ok,0.8060210436611043
FKID000915,0,0,0,0,1,sanitized_ok,0.8049690249070218
FKID001282,0,1,0,0,0,p95_clamped,0.7922945267400389
FKID000931,0,0,0,0,1,sanitized_ok,0.5233695317158391
FKID000968,0,0,0,1,0,tail_risk_high,0.48778948735892125
FKID000988,0,1,0,0,0,p95_clamped,0.6990138945400098
FKID000990,0,0,0,0,1,sanitized_ok,0.7244434883977162
FKID000998,0,1,0,1,0,p95_clamped|tail_risk_high,0.6272874663192114
FKID000999,0,0,0,0,1,sanitized_ok,0.7605794342885798
FKID001011,0,0,0,0,1,sanitized_ok,0.7319922617866931
FKID001010,0,0,0,0,1,sanitized_ok,0.8118712651740447
FKID001014,0,1,0,0,0,p95_clamped,0.7060501240542325
FKID001012,0,1,0,0,0,p95_clamped,0.8121086353174737
FKID001009,0,0,0,0,1,sanitized_ok,0.804008483885591
FKID001013,0,0,0,0,1,sanitized_ok,0.8147467679277864
FKID001025,0,0,0,0,1,sanitized_ok,0.7591893864695873
FKID001027,0,0,0,0,1,sanitized_ok,0.7708615702352412
FKID001035,0,0,0,0,1,sanitized_ok,0.8205990488369173
FKID001057,0,0,0,0,1,sanitized_ok,0.8086810296009206
FKID001058,0,0,0,0,1,sanitized_ok,0.6908936304877289
FKID001068,0,0,0,0,1,sanitized_ok,0.7915968991652009
FKID001079,0,0,0,0,1,sanitized_ok,0.8104704478525669
FKID001080,0,0,0,0,1,sanitized_ok,0.8092357128282488
FKID001091,0,0,0,0,1,sanitized_ok,0.820400197727931
FKID001095,0,0,0,0,1,sanitized_ok,0.7343036525699331
FKID001099,0,0,0,0,1,sanitized_ok,0.7802788781642406
FKID001106,0,0,0,0,1,sanitized_ok,0.7635386761170068
FKID001107,0,1,0,0,0,p95_clamped,0.7369080293403507
FKID001118,0,0,0,1,0,tail_risk_high,0.6820649854742962
FKID001132,0,0,0,0,1,sanitized_ok,0.8148319108845297
FKID001145,0,0,0,0,1,sanitized_ok,0.7835265032844178
FKID001159,0,0,0,0,1,sanitized_ok,0.804295132323369
FKID001162,0,0,0,0,1,sanitized_ok,0.7827797357335851
FKID001170,0,0,0,0,1,sanitized_ok,0.787847507218993
FKID001178,0,1,0,0,0,p95_clamped,0.7711145394560273
FKID001195,0,0,0,0,1,sanitized_ok,0.5112624558741317
FKID001198,0,1,0,0,0,p95_clamped,0.73651883086404
FKID001197,0,0,0,0,1,sanitized_ok,0.7915960641540916
FKID001223,0,0,0,0,1,sanitized_ok,0.8193932306298192
FKID001225,0,0,0,0,1,sanitized_ok,0.796715434394351
FKID001240,0,0,0,0,1,sanitized_ok,0.7979586723069081
FKID001256,0,0,0,0,1,sanitized_ok,0.4812843527361721
FKID001254,0,0,0,0,1,sanitized_ok,0.798232648838247
FKID001255,0,0,0,0,1,sanitized_ok,0.8165913812103279
FKID001265,0,0,0,0,1,sanitized_ok,0.803651862900338
FKID001266,0,0,0,0,1,sanitized_ok,0.7691623597016591
FKID001267,0,0,0,0,1,sanitized_ok,0.7332045186549386
FKID001272,0,0,0,0,1,sanitized_ok,0.8069533920178329
FKID001274,0,0,0,0,1,sanitized_ok,0.7950823985905815
FKID001324,0,1,0,0,0,p95_clamped,0.7442953465205201
FKID001329,0,0,0,0,1,sanitized_ok,0.8036793892360895
FKID001331,0,0,0,0,1,sanitized_ok,0.7937812922842963
FKID001356,0,1,0,0,0,p95_clamped,0.6913206203946823
FKID001355,0,1,0,0,0,p95_clamped,0.7933247001101065
FKID001375,0,1,0,0,0,p95_clamped,0.7710570954579936
FKID001373,0,0,0,0,1,sanitized_ok,0.7650232040773632
FKID001371,0,0,0,0,1,sanitized_ok,0.804213512273
FKID001374,0,1,0,0,0,p95_clamped,0.7979560889753149
FKID001380,0,1,0,0,0,p95_clamped,0.7929133027236607
FKID001388,0,0,0,0,1,sanitized_ok,0.8080237558895514
FKID001387,0,1,0,0,0,p95_clamped,0.7509311380793617
FKID001400,0,0,0,0,1,sanitized_ok,0.7127210994621717
FKID001405,0,0,0,0,1,sanitized_ok,0.7737417648541739
FKID001404,0,1,0,0,0,p95_clamped,0.7716452329611323
FKID001415,0,1,0,0,0,p95_clamped,0.7808748375393088
FKID001414,0,0,0,0,1,sanitized_ok,0.8064215291630704
FKID001426,0,0,0,0,1,sanitized_ok,0.812923085587475
FKID001425,0,1,0,0,0,p95_clamped,0.6980807223851144
FKID001424,0,0,0,0,1,sanitized_ok,0.7842584092547438
FKID001434,0,0,0,0,1,sanitized_ok,0.77530339933933
FKID001432,0,0,0,0,1,sanitized_ok,0.8130178545372581
FKID001437,0,0,0,0,1,sanitized_ok,0.8107060380860573
FKID001466,0,0,0,0,1,sanitized_ok,0.8048543415350724
FKID001468,0,0,0,0,1,sanitized_ok,0.7826993395413563
FKID001469,0,0,0,0,1,sanitized_ok,0.7741672326466332
FKID001470,0,0,0,0,1,sanitized_ok,0.7719968019901844
FKID001489,0,0,0,1,0,tail_risk_high,0.44879133513190256
FKID001496,0,0,0,0,1,sanitized_ok,0.7268237177365036
FKID001503,0,0,0,0,1,sanitized_ok,0.7654971479152054
FKID001504,0,1,0,0,0,p95_clamped,0.6895702208777282
FKID001512,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.6888664596168081
FKID001507,0,0,0,0,1,sanitized_ok,0.7738596962983558
FKID001525,0,0,0,0,1,sanitized_ok,0.7122234653162227
FKID001520,0,1,0,0,0,p95_clamped,0.7924033649394351
FKID001523,1,0,0,0,0,raw_quantile_crossing,0.7428114682634612
FKID001530,0,0,0,0,1,sanitized_ok,0.8019060333684618
FKID001540,0,0,0,0,1,sanitized_ok,0.5200041692963975
FKID001543,0,0,0,0,1,sanitized_ok,0.8151025229866523
FKID001548,0,0,0,0,1,sanitized_ok,0.8047534291286894
FKID001547,0,0,0,0,1,sanitized_ok,0.8102284843261227
FKID001560,0,0,0,0,1,sanitized_ok,0.7862978746987525
FKID001559,0,0,0,0,1,sanitized_ok,0.7862978746987525
FKID001564,0,0,0,0,1,sanitized_ok,0.7871097859675898
FKID001567,0,0,0,0,1,sanitized_ok,0.7240860318677615
FKID001566,0,0,0,0,1,sanitized_ok,0.8119579153014025
FKID001571,0,0,0,0,1,sanitized_ok,0.805997561874024
FKID001583,0,0,0,1,0,tail_risk_high,0.6907556172688963
FKID001604,0,0,0,0,1,sanitized_ok,0.8064743301554533
FKID001606,0,0,0,0,1,sanitized_ok,0.7682562394911581
FKID001630,0,1,0,0,0,p95_clamped,0.7905983338071614
FKID001695,0,0,0,0,1,sanitized_ok,0.7919447721259444
FKID001704,0,0,0,1,0,tail_risk_high,0.7214631155237384
FKID001705,0,1,0,0,0,p95_clamped,0.46212059686209855
FKID001713,0,0,0,0,1,sanitized_ok,0.7867995825877764
FKID001716,0,0,0,0,1,sanitized_ok,0.7873587457883281
FKID001723,0,0,0,0,1,sanitized_ok,0.6952807711284943
FKID001730,0,0,0,0,1,sanitized_ok,0.7939070209839467
FKID001726,0,0,0,0,1,sanitized_ok,0.7372782198197215
FKID001733,0,0,0,0,1,sanitized_ok,0.4488137083403238
FKID001750,0,0,0,0,1,sanitized_ok,0.7963404909774967
FKID001770,0,1,0,0,0,p95_clamped,0.7709294438396777
FKID001774,0,0,0,0,1,sanitized_ok,0.8048931940694469
FKID001778,0,0,0,0,1,sanitized_ok,0.5201909030439292
FKID001788,0,0,0,0,1,sanitized_ok,0.7326892854568342
FKID001796,0,0,0,0,1,sanitized_ok,0.799180663186606
FKID001809,0,0,0,0,1,sanitized_ok,0.8047643925520862
FKID001821,0,0,0,1,0,tail_risk_high,0.4387144055569838
FKID001826,0,1,0,0,0,p95_clamped,0.7897169534496266
FKID001839,0,0,0,0,1,sanitized_ok,0.7202775790066979
FKID001840,0,1,0,0,0,p95_clamped,0.4767591441882618
FKID001844,0,0,0,0,1,sanitized_ok,0.7841553332924353
FKID001865,0,1,0,0,0,p95_clamped,0.7762359619957289
FKID001870,0,0,0,0,1,sanitized_ok,0.7897031503562364
FKID002022,0,0,0,0,1,sanitized_ok,0.7876486492400545
FKID002025,0,0,0,0,1,sanitized_ok,0.7957429721086274
FKID002038,0,1,0,0,0,p95_clamped,0.7936753804291077
FKID002041,0,0,0,0,1,sanitized_ok,0.7967083137953489
FKID002052,0,0,0,0,1,sanitized_ok,0.7814653486585721
FKID002053,0,0,0,0,1,sanitized_ok,0.4900117275113811
FKID002071,0,0,0,0,1,sanitized_ok,0.8011177329648822
FKID002070,0,0,0,0,1,sanitized_ok,0.7766167850425462
FKID002105,0,0,0,0,1,sanitized_ok,0.7540554701709097
FKID002106,0,0,0,0,1,sanitized_ok,0.7198028402466354
FKID002108,0,0,0,0,1,sanitized_ok,0.5167417006128239
FKID002107,0,0,0,0,1,sanitized_ok,0.5167417006128239
FKID002127,0,1,0,0,0,p95_clamped,0.7663353718979244
FKID002137,0,0,0,1,0,tail_risk_high,0.7242789607334413
FKID002134,0,0,0,0,1,sanitized_ok,0.8055465737670885
FKID002136,0,0,0,0,1,sanitized_ok,0.7529477892034981
FKID002145,0,0,0,0,1,sanitized_ok,0.8216530039112037
FKID002156,0,0,0,0,1,sanitized_ok,0.807048730875583
FKID002175,0,0,0,0,1,sanitized_ok,0.806454064206933
FKID002192,0,1,0,0,0,p95_clamped,0.7235318409725079
FKID002190,0,1,0,0,0,p95_clamped,0.7995514943682442
FKID002191,0,0,0,0,1,sanitized_ok,0.7259956516354968
FKID002207,0,0,0,0,1,sanitized_ok,0.804064053365978
FKID002205,0,0,0,0,1,sanitized_ok,0.7885427694012048
FKID002223,0,0,0,0,1,sanitized_ok,0.7900660570368968
FKID002225,0,1,0,0,0,p95_clamped,0.4781261794155616
FKID002226,0,0,0,0,1,sanitized_ok,0.8064871225254708
FKID002236,0,0,0,0,1,sanitized_ok,0.7991272929353832
FKID002235,0,0,0,0,1,sanitized_ok,0.7838961741160184
FKID002244,0,0,0,0,1,sanitized_ok,0.8048565580814118
FKID002245,0,1,0,0,0,p95_clamped,0.7104031806259903
FKID002249,0,0,0,0,1,sanitized_ok,0.802653501208038
FKID002254,0,1,0,0,0,p95_clamped,0.7496329187394367
FKID002261,0,0,0,0,1,sanitized_ok,0.8034520202398748
FKID002263,0,0,0,1,0,tail_risk_high,0.7230174685060299
FKID002264,0,0,0,0,1,sanitized_ok,0.8034520202398748
FKID002270,0,0,0,0,1,sanitized_ok,0.8077100089503811
FKID002278,0,0,0,0,1,sanitized_ok,0.8169877214650884
FKID002276,0,0,0,0,1,sanitized_ok,0.8169165223765221
FKID002286,0,1,0,0,0,p95_clamped,0.801673015357558
FKID002304,0,0,0,0,1,sanitized_ok,0.8165741959188839
FKID002311,0,1,0,0,0,p95_clamped,0.8088949342206428
FKID002330,0,0,0,0,1,sanitized_ok,0.6174890378555016
FKID002334,0,0,0,0,1,sanitized_ok,0.7708659150794994
FKID002348,0,0,0,0,1,sanitized_ok,0.7179876065518279
FKID002349,0,0,0,0,1,sanitized_ok,0.8130774784546191
FKID002353,0,1,0,0,0,p95_clamped,0.7192093086240055
FKID002367,0,0,0,0,1,sanitized_ok,0.8046407711297556
FKID002368,0,0,0,0,1,sanitized_ok,0.7854177188403578
FKID002380,0,1,0,0,0,p95_clamped,0.7174900751481744
FKID002401,0,0,0,0,1,sanitized_ok,0.8074364063796939
FKID002414,0,0,0,0,1,sanitized_ok,0.8072932021705954
FKID002418,0,0,0,1,0,tail_risk_high,0.6414138562359907
FKID002420,0,0,0,0,1,sanitized_ok,0.7998250919927542
FKID002434,0,1,0,0,0,p95_clamped,0.8131167521134424
FKID002437,0,0,0,0,1,sanitized_ok,0.8093341108247307
FKID002442,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.690966316562217
FKID002447,0,1,0,0,0,p95_clamped,0.794110607182179
FKID002444,0,0,0,0,1,sanitized_ok,0.8179632636881254
FKID002446,0,0,0,0,1,sanitized_ok,0.8073137695089869
FKID002453,0,0,0,0,1,sanitized_ok,0.7670342685725053
FKID002466,0,0,0,0,1,sanitized_ok,0.8055532065825867
FKID002455,0,0,0,0,1,sanitized_ok,0.8189771375574831
FKID002467,0,0,0,0,1,sanitized_ok,0.8115934714266142
FKID002476,0,0,0,0,1,sanitized_ok,0.8040390494304913
FKID002477,0,0,0,0,1,sanitized_ok,0.8098813059557481
FKID002495,0,1,0,0,0,p95_clamped,0.7784793356942791
FKID002505,0,0,0,0,1,sanitized_ok,0.8022332445829168
FKID002581,0,0,0,0,1,sanitized_ok,0.7573063892206556
FKID002506,0,0,0,0,1,sanitized_ok,0.7993775677105411
FKID002521,0,0,0,0,1,sanitized_ok,0.8008063642928076
FKID002528,0,0,0,0,1,sanitized_ok,0.8064122564975919
FKID002532,0,0,0,0,1,sanitized_ok,0.7211200423952628
FKID002533,0,1,0,0,0,p95_clamped,0.7881924674635845
FKID002544,0,0,0,0,1,sanitized_ok,0.7606802813182321
FKID002535,0,1,0,0,0,p95_clamped,0.7292820923112536
FKID002534,0,1,0,0,0,p95_clamped,0.7292820923112536
FKID002545,0,1,0,0,0,p95_clamped,0.7290661179325647
FKID002542,0,0,0,0,1,sanitized_ok,0.8018075023929023
FKID002556,0,0,0,0,1,sanitized_ok,0.8086674232820303
FKID002550,0,1,0,0,0,p95_clamped,0.6920556722011696
FKID002560,0,1,0,0,0,p95_clamped,0.7050818916369286
FKID002569,0,0,0,0,1,sanitized_ok,0.8021890309046713
FKID002573,0,0,0,0,1,sanitized_ok,0.8101612906442899
FKID002585,0,0,0,0,1,sanitized_ok,0.7295045271866054
FKID002598,0,1,0,0,0,p95_clamped,0.787301356432696
FKID002592,0,1,0,0,0,p95_clamped,0.7744668811393635
FKID002599,0,0,0,0,1,sanitized_ok,0.8005620807744704
FKID002614,0,0,0,0,1,sanitized_ok,0.8035983965682509
FKID002619,0,1,0,0,0,p95_clamped,0.7966826347099132
FKID002693,0,1,0,0,0,p95_clamped,0.7818762811322856
FKID002626,0,0,0,0,1,sanitized_ok,0.8096574043809968
FKID002627,0,0,0,0,1,sanitized_ok,0.7878679392752876
FKID002630,0,0,0,0,1,sanitized_ok,0.789929232980518
FKID002634,0,0,0,0,1,sanitized_ok,0.7988702126730365
FKID002643,0,0,0,0,1,sanitized_ok,0.8034350311985915
FKID002651,0,0,0,0,1,sanitized_ok,0.7991170963569462
FKID002656,0,1,0,0,0,p95_clamped,0.7836058210389628
FKID002660,0,0,0,0,1,sanitized_ok,0.7994490807313702
FKID002665,0,1,0,0,0,p95_clamped,0.5184711821196358
FKID002699,0,0,0,0,1,sanitized_ok,0.7866583441901266
FKID002703,0,1,0,0,0,p95_clamped,0.7775120566700898
FKID002709,0,0,0,0,1,sanitized_ok,0.7874134488274778
FKID002712,0,0,0,0,1,sanitized_ok,0.782371551275029
FKID002711,0,0,0,0,1,sanitized_ok,0.7789476871905902
FKID002710,0,0,0,0,1,sanitized_ok,0.7890939152027145
FKID002713,0,0,0,0,1,sanitized_ok,0.7052119428413767
FKID002736,0,0,0,0,1,sanitized_ok,0.7907296413159106
FKID002758,0,1,0,0,0,p95_clamped,0.7906731344001247
FKID002767,0,1,0,0,0,p95_clamped,0.7780241977852006
FKID002765,0,0,0,0,1,sanitized_ok,0.7879316718350396
FKID002768,0,0,0,0,1,sanitized_ok,0.8053497931819824
FKID002786,0,0,0,1,0,tail_risk_high,0.7621659394625606
FKID002805,0,1,0,0,0,p95_clamped,0.7144507079451482
FKID002795,0,0,0,0,1,sanitized_ok,0.8106413533447121
FKID002797,0,0,0,0,1,sanitized_ok,0.7966023927823503
FKID002814,0,0,0,0,1,sanitized_ok,0.7550316790294389
FKID002823,0,0,0,0,1,sanitized_ok,0.8020218744716174
FKID002846,0,0,0,0,1,sanitized_ok,0.7938744408997572
FKID002849,0,0,0,0,1,sanitized_ok,0.7836392453007951
FKID002848,0,0,0,0,1,sanitized_ok,0.7909712637098626
FKID002851,0,0,0,0,1,sanitized_ok,0.7885022501937718
FKID002857,0,0,0,0,1,sanitized_ok,0.7960402495474428
FKID002877,0,0,0,0,1,sanitized_ok,0.7814020840074765
FKID002861,0,0,0,0,1,sanitized_ok,0.7999025793063222
FKID002883,0,0,0,1,0,tail_risk_high,0.7157932416403139
FKID002890,0,1,0,0,0,p95_clamped,0.792777508914704
FKID002893,0,0,0,0,1,sanitized_ok,0.7935744240155851
FKID002897,0,1,0,0,0,p95_clamped,0.7442854516162415
FKID002904,0,0,0,0,1,sanitized_ok,0.7907573467442698
FKID002910,0,0,0,0,1,sanitized_ok,0.8057796276521106
FKID002920,0,0,0,0,1,sanitized_ok,0.8069195447083866
FKID002918,0,0,0,0,1,sanitized_ok,0.7918536166950958
FKID002922,0,0,0,0,1,sanitized_ok,0.7876426293939072
FKID002935,0,0,0,0,1,sanitized_ok,0.7741613172353086
FKID002937,0,0,0,0,1,sanitized_ok,0.7261562268830858
FKID002938,0,0,0,0,1,sanitized_ok,0.7358269443591712
FKID002947,0,0,0,0,1,sanitized_ok,0.8068889319210131
FKID002950,0,0,0,0,1,sanitized_ok,0.8035563115762218
FKID002962,0,0,0,0,1,sanitized_ok,0.7961142321272427
FKID002963,0,0,0,0,1,sanitized_ok,0.7961142321272427
FKID002972,0,1,0,0,0,p95_clamped,0.7418933427262425
FKID002977,0,0,0,0,1,sanitized_ok,0.7931930663207029
FKID002986,0,0,0,0,1,sanitized_ok,0.5189287558723245
FKID002982,0,0,0,0,1,sanitized_ok,0.7886005828074193
FKID002987,0,1,0,0,0,p95_clamped,0.7847999467919657
FKID002990,0,0,0,0,1,sanitized_ok,0.8014488543810644
FKID002988,0,0,0,0,1,sanitized_ok,0.7978279190554906
FKID002994,0,0,0,0,1,sanitized_ok,0.7808804770915889
FKID002993,0,1,0,0,0,p95_clamped,0.7138972074547637
FKID002995,0,1,0,0,0,p95_clamped,0.7138972074547637
FKID002991,0,1,0,0,0,p95_clamped,0.7847841285820459
FKID002997,0,1,0,0,0,p95_clamped,0.7302270081996893
FKID003004,0,1,0,0,0,p95_clamped,0.7302270081996893
FKID003000,1,0,0,0,0,raw_quantile_crossing,0.7328576919748467
FKID003003,1,0,0,0,0,raw_quantile_crossing,0.7328576919748467
FKID003006,0,0,0,0,1,sanitized_ok,0.7699654669361856
FKID003008,0,0,0,0,1,sanitized_ok,0.7586996807330433
FKID003011,0,0,0,0,1,sanitized_ok,0.7586996807330433
FKID002999,0,0,0,0,1,sanitized_ok,0.7443963056877693
FKID003012,0,0,0,0,1,sanitized_ok,0.6827739845026627
FKID003015,0,0,0,0,1,sanitized_ok,0.6827739845026627
FKID003014,0,0,0,0,1,sanitized_ok,0.7586996807330433
FKID003013,0,1,0,0,0,p95_clamped,0.7891927145763071
FKID003017,0,1,0,0,0,p95_clamped,0.7302270081996893
FKID003022,0,0,0,0,1,sanitized_ok,0.7957697678366741
FKID003029,0,0,0,0,1,sanitized_ok,0.43348010148986726
