grid_time_utc,zone,horizon_h,prob_bin_hawkes,D_hat_norm,SSC_norm,ERI_base,ERI,ERI_ci_lo,ERI_ci_hi,SSC_adjustment,local_activity_contribution,spillover_contribution,Y_bin_actual,Y_count_actual,count_forecast,ci_note
2024-01-15T22:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,2.2655,
2024-01-15T23:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,1,1,1.7738,
2024-01-16T00:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,1,1,1.6416,
2024-01-16T01:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,0,0,1.2997,
2024-01-16T02:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,0,0,1.315,
2024-01-16T03:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,0,0,1.1264,
2024-01-16T04:00:00+00:00,East Zone 2,9,0.541491,1.0,0.528167,0.541491,0.827488,0.130521,1.524456,0.285997,0.541491,0.285997,0,0,0.8608,
2024-01-16T05:00:00+00:00,East Zone 2,9,0.541491,1.0,0.528167,0.541491,0.827488,0.130521,1.524456,0.285997,0.541491,0.285997,0,0,0.725,
2024-01-16T06:00:00+00:00,East Zone 2,9,0.313814,1.0,0.528167,0.313814,0.47956,0.0,1.176527,0.165746,0.313814,0.165746,0,0,0.3383,
2024-01-16T07:00:00+00:00,East Zone 2,9,0.238372,1.0,0.528167,0.238372,0.364272,0.0,1.06124,0.1259,0.238372,0.1259,0,0,0.2455,
2024-01-16T08:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,0,0,0.1977,
2024-01-16T09:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,0,0,0.2017,
2024-01-16T10:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,0,0,0.2124,
2024-01-16T11:00:00+00:00,East Zone 2,9,0.313814,1.0,0.528167,0.313814,0.47956,0.0,1.176527,0.165746,0.313814,0.165746,0,0,0.371,
2024-01-16T12:00:00+00:00,East Zone 2,9,0.541491,1.0,0.528167,0.541491,0.827488,0.130521,1.524456,0.285997,0.541491,0.285997,0,0,0.709,
2024-01-16T13:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,0,0,1.2699,
2024-01-16T14:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,1,1,1.4392,
2024-01-16T15:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,1.6977,
2024-01-16T16:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,1.653,
2024-01-16T17:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,1.8222,
2024-01-16T18:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,1.9656,
2024-01-16T19:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,2.0541,
2024-01-16T20:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,2.0862,
2024-01-16T21:00:00+00:00,East Zone 2,9,0.714286,1.0,0.528167,0.714286,1.091548,0.394581,1.788515,0.377262,0.714286,0.377262,1,2,1.867,
2024-01-16T22:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,1.9391,
2024-01-16T23:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,1.9186,
2024-01-17T00:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,0,0,1.826,
2024-01-17T01:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,0,0,1.4927,
2024-01-17T02:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,0,0,1.3172,
2024-01-17T03:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,0,0,1.0982,
2024-01-17T04:00:00+00:00,East Zone 2,9,0.459283,1.0,0.528167,0.459283,0.701861,0.004894,1.398828,0.242578,0.459283,0.242578,0,0,0.6927,
2024-01-17T05:00:00+00:00,East Zone 2,9,0.378238,1.0,0.528167,0.378238,0.578011,0.0,1.274978,0.199773,0.378238,0.199773,0,0,0.517,
2024-01-17T06:00:00+00:00,East Zone 2,9,0.27572,1.0,0.528167,0.27572,0.421346,0.0,1.118313,0.145626,0.27572,0.145626,0,0,0.3039,
2024-01-17T07:00:00+00:00,East Zone 2,9,0.238372,1.0,0.528167,0.238372,0.364272,0.0,1.06124,0.1259,0.238372,0.1259,0,0,0.2516,
2024-01-17T08:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,0,0,0.2029,
2024-01-17T09:00:00+00:00,East Zone 2,9,0.238372,1.0,0.528167,0.238372,0.364272,0.0,1.06124,0.1259,0.238372,0.1259,0,0,0.254,
2024-01-17T10:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,0,0,0.2179,
2024-01-17T11:00:00+00:00,East Zone 2,9,0.378238,1.0,0.528167,0.378238,0.578011,0.0,1.274978,0.199773,0.378238,0.199773,1,2,0.4583,
2024-01-17T12:00:00+00:00,East Zone 2,9,0.541491,1.0,0.528167,0.541491,0.827488,0.130521,1.524456,0.285997,0.541491,0.285997,1,3,0.7263,
2024-01-17T13:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,1,3,1.3008,
2024-01-17T14:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,1,3,1.4741,
2024-01-17T15:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,3,1.7388,
2024-01-17T16:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,3,1.6931,
2024-01-17T17:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,3,1.8663,
2024-01-17T18:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,3,2.0087,
2024-01-17T19:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,3,2.1037,
2024-01-17T20:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,2.5003,
2024-01-17T21:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,0,0,2.5446,
2024-01-17T22:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,0,0,2.3957,
2024-01-17T23:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,0,0,2.2097,
2024-01-18T00:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,1,1,1.4824,
2024-01-18T01:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,1,1,1.2181,
2024-01-18T02:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,1,1,1.0742,
2024-01-18T03:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,1,1,1.0968,
2024-01-18T04:00:00+00:00,East Zone 2,9,0.459283,1.0,0.528167,0.459283,0.701861,0.004894,1.398828,0.242578,0.459283,0.242578,1,1,0.7108,
2024-01-18T05:00:00+00:00,East Zone 2,9,0.459283,1.0,0.528167,0.459283,0.701861,0.004894,1.398828,0.242578,0.459283,0.242578,1,1,0.6456,
2024-01-18T06:00:00+00:00,East Zone 2,9,0.313814,1.0,0.528167,0.313814,0.47956,0.0,1.176527,0.165746,0.313814,0.165746,1,1,0.3552,
2024-01-18T07:00:00+00:00,East Zone 2,9,0.238372,1.0,0.528167,0.238372,0.364272,0.0,1.06124,0.1259,0.238372,0.1259,1,1,0.258,
2024-01-18T08:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,1,1,0.2077,
2024-01-18T09:00:00+00:00,East Zone 2,9,0.238372,1.0,0.528167,0.238372,0.364272,0.0,1.06124,0.1259,0.238372,0.1259,0,0,0.2794,
2024-01-18T10:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,1,1,0.2304,
2024-01-18T11:00:00+00:00,East Zone 2,9,0.378238,1.0,0.528167,0.378238,0.578011,0.0,1.274978,0.199773,0.378238,0.199773,1,1,0.4847,
2024-01-18T12:00:00+00:00,East Zone 2,9,0.541491,1.0,0.528167,0.541491,0.827488,0.130521,1.524456,0.285997,0.541491,0.285997,1,2,0.7677,
2024-01-18T13:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,1,2,1.3352,
2024-01-18T14:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,1,2,1.513,
2024-01-18T15:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,1.7846,
2024-01-18T16:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,1.7376,
2024-01-18T17:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,1.9154,
2024-01-18T18:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,2,2.0615,
2024-01-18T19:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,2.3105,
2024-01-18T20:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,2.2381,
2024-01-18T21:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,2.3935,
2024-01-18T22:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,2.2614,
2024-01-18T23:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,2.0431,
2024-01-19T00:00:00+00:00,East Zone 2,9,0.779896,1.0,0.528167,0.779896,1.191811,0.494844,1.888778,0.411915,0.779896,0.411915,1,1,1.8896,
2024-01-19T01:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,1,1,1.2511,
2024-01-19T02:00:00+00:00,East Zone 2,9,0.630621,1.0,0.528167,0.630621,0.963694,0.266727,1.660661,0.333073,0.630621,0.333073,1,1,1.1022,
2024-01-19T03:00:00+00:00,East Zone 2,9,0.541491,1.0,0.528167,0.541491,0.827488,0.130521,1.524456,0.285997,0.541491,0.285997,1,1,0.9622,
2024-01-19T04:00:00+00:00,East Zone 2,9,0.558491,1.0,0.528167,0.558491,0.853467,0.1565,1.550435,0.294976,0.558491,0.294976,1,1,0.8892,
2024-01-19T05:00:00+00:00,East Zone 2,9,0.459283,1.0,0.528167,0.459283,0.701861,0.004894,1.398828,0.242578,0.459283,0.242578,1,1,0.6617,
2024-01-19T06:00:00+00:00,East Zone 2,9,0.378238,1.0,0.528167,0.378238,0.578011,0.0,1.274978,0.199773,0.378238,0.199773,0,0,0.4712,
2024-01-19T07:00:00+00:00,East Zone 2,9,0.313814,1.0,0.528167,0.313814,0.47956,0.0,1.176527,0.165746,0.313814,0.165746,0,0,0.3589,
2024-01-19T08:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,0,0,0.2192,
2024-01-19T09:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,0,0,0.2234,
2024-01-19T10:00:00+00:00,East Zone 2,9,0.194514,1.0,0.528167,0.194514,0.29725,0.0,0.994217,0.102736,0.194514,0.102736,0,0,0.2288,
2024-01-19T11:00:00+00:00,East Zone 2,9,0.313814,1.0,0.528167,0.313814,0.47956,0.0,1.176527,0.165746,0.313814,0.165746,0,0,0.3997,
2024-01-19T12:00:00+00:00,East Zone 2,9,0.541491,1.0,0.528167,0.541491,0.827488,0.130521,1.524456,0.285997,0.541491,0.285997,0,0,0.7637,
2024-01-19T13:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,0,0,1.3679,
2024-01-19T14:00:00+00:00,East Zone 2,9,0.748571,1.0,0.528167,0.748571,1.143941,0.446974,1.840909,0.39537,0.748571,0.39537,0,0,1.5503,
2024-01-01T00:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,1,1,1.9339,
2024-01-01T01:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,1,1,1.7192,
2024-01-01T02:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,0,0,1.782,
2024-01-01T03:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,0,0,1.5806,
2024-01-01T04:00:00+00:00,North Zone 1,9,0.714286,0.057135,0.513666,0.040811,0.061774,0.021918,0.10163,0.020963,0.040811,0.020963,0,0,1.2916,
2024-01-01T05:00:00+00:00,North Zone 1,9,0.541491,0.057135,0.513666,0.030938,0.04683,0.006974,0.086686,0.015892,0.030938,0.015892,1,1,0.8869,
2024-01-01T06:00:00+00:00,North Zone 1,9,0.378238,0.057135,0.513666,0.021611,0.032711,0.0,0.072568,0.011101,0.021611,0.011101,1,1,0.4885,
2024-01-01T07:00:00+00:00,North Zone 1,9,0.378238,0.057135,0.513666,0.021611,0.032711,0.0,0.072568,0.011101,0.021611,0.011101,1,1,0.4684,
2024-01-01T08:00:00+00:00,North Zone 1,9,0.27572,0.057135,0.513666,0.015753,0.023845,0.0,0.063701,0.008092,0.015753,0.008092,1,1,0.337,
2024-01-01T09:00:00+00:00,North Zone 1,9,0.212121,0.057135,0.513666,0.01212,0.018345,0.0,0.058201,0.006225,0.01212,0.006225,1,1,0.264,
2024-01-01T10:00:00+00:00,North Zone 1,9,0.212121,0.057135,0.513666,0.01212,0.018345,0.0,0.058201,0.006225,0.01212,0.006225,1,1,0.2778,
2024-01-01T11:00:00+00:00,North Zone 1,9,0.378238,0.057135,0.513666,0.021611,0.032711,0.0,0.072568,0.011101,0.021611,0.011101,1,3,0.5362,
2024-01-01T12:00:00+00:00,North Zone 1,9,0.541491,0.057135,0.513666,0.030938,0.04683,0.006974,0.086686,0.015892,0.030938,0.015892,1,3,0.85,
2024-01-01T13:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,1,3,1.5861,
2024-01-01T14:00:00+00:00,North Zone 1,9,0.880952,0.057135,0.513666,0.050333,0.076188,0.036332,0.116044,0.025855,0.050333,0.025855,1,2,2.218,
2024-01-01T15:00:00+00:00,North Zone 1,9,0.880952,0.057135,0.513666,0.050333,0.076188,0.036332,0.116044,0.025855,0.050333,0.025855,1,2,2.471,
2024-01-01T16:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,1,2,2.329,
2024-01-01T17:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,1,2,2.5658,
2024-01-01T18:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,1,2,2.5755,
2024-01-01T19:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,1,2,2.6927,
2024-01-01T20:00:00+00:00,North Zone 1,9,0.936709,0.057135,0.513666,0.053519,0.08101,0.041154,0.120866,0.027491,0.053519,0.027491,0,0,3.4904,
2024-01-01T21:00:00+00:00,North Zone 1,9,0.936709,0.057135,0.513666,0.053519,0.08101,0.041154,0.120866,0.027491,0.053519,0.027491,0,0,3.198,
2024-01-01T22:00:00+00:00,North Zone 1,9,0.927711,0.057135,0.513666,0.053005,0.080232,0.040376,0.120088,0.027227,0.053005,0.027227,0,0,3.0035,
2024-01-01T23:00:00+00:00,North Zone 1,9,0.927711,0.057135,0.513666,0.053005,0.080232,0.040376,0.120088,0.027227,0.053005,0.027227,0,0,2.7734,
2024-01-02T00:00:00+00:00,North Zone 1,9,0.810905,0.057135,0.513666,0.046331,0.07013,0.030274,0.109986,0.023799,0.046331,0.023799,0,0,2.0646,
2024-01-02T01:00:00+00:00,North Zone 1,9,0.810905,0.057135,0.513666,0.046331,0.07013,0.030274,0.109986,0.023799,0.046331,0.023799,0,0,1.8364,
2024-01-02T02:00:00+00:00,North Zone 1,9,0.810905,0.057135,0.513666,0.046331,0.07013,0.030274,0.109986,0.023799,0.046331,0.023799,0,0,1.6196,
2024-01-02T03:00:00+00:00,North Zone 1,9,0.810905,0.057135,0.513666,0.046331,0.07013,0.030274,0.109986,0.023799,0.046331,0.023799,0,0,1.6492,
2024-01-02T04:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,0,0,1.4152,
2024-01-02T05:00:00+00:00,North Zone 1,9,0.541491,0.057135,0.513666,0.030938,0.04683,0.006974,0.086686,0.015892,0.030938,0.015892,0,0,0.8899,
2024-01-02T06:00:00+00:00,North Zone 1,9,0.428571,0.057135,0.513666,0.024487,0.037064,0.0,0.076921,0.012578,0.024487,0.012578,0,0,0.5676,
2024-01-02T07:00:00+00:00,North Zone 1,9,0.313814,0.057135,0.513666,0.01793,0.02714,0.0,0.066996,0.00921,0.01793,0.00921,0,0,0.3974,
2024-01-02T08:00:00+00:00,North Zone 1,9,0.27572,0.057135,0.513666,0.015753,0.023845,0.0,0.063701,0.008092,0.015753,0.008092,0,0,0.3455,
2024-01-02T09:00:00+00:00,North Zone 1,9,0.27572,0.057135,0.513666,0.015753,0.023845,0.0,0.063701,0.008092,0.015753,0.008092,0,0,0.3526,
2024-01-02T10:00:00+00:00,North Zone 1,9,0.238372,0.057135,0.513666,0.013619,0.020615,0.0,0.060471,0.006996,0.013619,0.006996,0,0,0.3205,
2024-01-02T11:00:00+00:00,North Zone 1,9,0.459283,0.057135,0.513666,0.026241,0.039721,0.0,0.079577,0.013479,0.026241,0.013479,0,0,0.6683,
2024-01-02T12:00:00+00:00,North Zone 1,9,0.630621,0.057135,0.513666,0.036031,0.054538,0.014682,0.094395,0.018508,0.036031,0.018508,0,0,1.016,
2024-01-02T13:00:00+00:00,North Zone 1,9,0.785714,0.057135,0.513666,0.044892,0.067951,0.028095,0.107808,0.023059,0.044892,0.023059,0,0,1.64,
2024-01-02T14:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,0,0,1.8439,
2024-01-02T15:00:00+00:00,North Zone 1,9,0.810905,0.057135,0.513666,0.046331,0.07013,0.030274,0.109986,0.023799,0.046331,0.023799,0,0,2.1707,
2024-01-02T16:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,0,0,2.2254,
2024-01-02T17:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,0,0,2.4532,
2024-01-02T18:00:00+00:00,North Zone 1,9,0.839506,0.057135,0.513666,0.047965,0.072604,0.032747,0.11246,0.024638,0.047965,0.024638,1,1,2.596,
2024-01-02T19:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,1,1,2.7606,
2024-01-02T20:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,1,1,2.5572,
2024-01-02T21:00:00+00:00,North Zone 1,9,0.194514,0.057135,0.513666,0.011114,0.016822,0.0,0.056678,0.005709,0.011114,0.005709,1,1,0.6242,
2024-01-02T22:00:00+00:00,North Zone 1,9,0.194514,0.057135,0.513666,0.011114,0.016822,0.0,0.056678,0.005709,0.011114,0.005709,1,1,0.5923,
2024-01-02T23:00:00+00:00,North Zone 1,9,0.194514,0.057135,0.513666,0.011114,0.016822,0.0,0.056678,0.005709,0.011114,0.005709,1,1,0.5476,
2024-01-03T00:00:00+00:00,North Zone 1,9,0.810905,0.057135,0.513666,0.046331,0.07013,0.030274,0.109986,0.023799,0.046331,0.023799,1,1,2.1207,
2024-01-03T01:00:00+00:00,North Zone 1,9,0.748571,0.057135,0.513666,0.04277,0.064739,0.024883,0.104595,0.021969,0.04277,0.021969,1,1,1.7364,
2024-01-03T02:00:00+00:00,North Zone 1,9,0.144231,0.057135,0.513666,0.008241,0.012474,0.0,0.05233,0.004233,0.008241,0.004233,1,1,0.2948,
2024-01-03T03:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,0,0,1.7742,
2024-01-03T04:00:00+00:00,North Zone 1,9,0.558491,0.057135,0.513666,0.03191,0.0483,0.008444,0.088157,0.016391,0.03191,0.016391,0,0,1.1253,
2024-01-03T05:00:00+00:00,North Zone 1,9,0.630621,0.057135,0.513666,0.036031,0.054538,0.014682,0.094395,0.018508,0.036031,0.018508,0,0,1.1555,
2024-01-03T06:00:00+00:00,North Zone 1,9,0.459283,0.057135,0.513666,0.026241,0.039721,0.0,0.079577,0.013479,0.026241,0.013479,0,0,0.6802,
2024-01-03T07:00:00+00:00,North Zone 1,9,0.378238,0.057135,0.513666,0.021611,0.032711,0.0,0.072568,0.011101,0.021611,0.011101,0,0,0.4927,
2024-01-03T08:00:00+00:00,North Zone 1,9,0.238372,0.057135,0.513666,0.013619,0.020615,0.0,0.060471,0.006996,0.013619,0.006996,0,0,0.3064,
2024-01-03T09:00:00+00:00,North Zone 1,9,0.238372,0.057135,0.513666,0.013619,0.020615,0.0,0.060471,0.006996,0.013619,0.006996,0,0,0.3129,
2024-01-03T10:00:00+00:00,North Zone 1,9,0.238372,0.057135,0.513666,0.013619,0.020615,0.0,0.060471,0.006996,0.013619,0.006996,0,0,0.3287,
2024-01-03T11:00:00+00:00,North Zone 1,9,0.378238,0.057135,0.513666,0.021611,0.032711,0.0,0.072568,0.011101,0.021611,0.011101,0,0,0.564,
2024-01-03T12:00:00+00:00,North Zone 1,9,0.541491,0.057135,0.513666,0.030938,0.04683,0.006974,0.086686,0.015892,0.030938,0.015892,0,0,0.8937,
2024-01-03T13:00:00+00:00,North Zone 1,9,0.839506,0.057135,0.513666,0.047965,0.072604,0.032747,0.11246,0.024638,0.047965,0.024638,1,1,1.7997,
2024-01-03T14:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,1,2,1.8919,
2024-01-03T15:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,1,3,2.1403,
2024-01-03T16:00:00+00:00,North Zone 1,9,0.785714,0.057135,0.513666,0.044892,0.067951,0.028095,0.107808,0.023059,0.044892,0.023059,1,3,2.0989,
2024-01-03T17:00:00+00:00,North Zone 1,9,0.785714,0.057135,0.513666,0.044892,0.067951,0.028095,0.107808,0.023059,0.044892,0.023059,1,3,2.3134,
2024-01-03T18:00:00+00:00,North Zone 1,9,0.779896,0.057135,0.513666,0.04456,0.067448,0.027592,0.107304,0.022889,0.04456,0.022889,1,4,2.4713,
2024-01-03T19:00:00+00:00,North Zone 1,9,0.810905,0.057135,0.513666,0.046331,0.07013,0.030274,0.109986,0.023799,0.046331,0.023799,1,4,2.6867,
2024-01-03T20:00:00+00:00,North Zone 1,9,0.853835,0.057135,0.513666,0.048784,0.073843,0.033987,0.113699,0.025059,0.048784,0.025059,1,4,2.8697,
2024-01-03T21:00:00+00:00,North Zone 1,9,0.890675,0.057135,0.513666,0.050889,0.077029,0.037173,0.116885,0.02614,0.050889,0.02614,1,4,2.9414,
2024-01-03T22:00:00+00:00,North Zone 1,9,0.936709,0.057135,0.513666,0.053519,0.08101,0.041154,0.120866,0.027491,0.053519,0.027491,1,3,3.1246,
2024-01-03T23:00:00+00:00,North Zone 1,9,0.936709,0.057135,0.513666,0.053519,0.08101,0.041154,0.120866,0.027491,0.053519,0.027491,1,2,2.9023,
2024-01-04T00:00:00+00:00,North Zone 1,9,0.936709,0.057135,0.513666,0.053519,0.08101,0.041154,0.120866,0.027491,0.053519,0.027491,1,1,2.7533,
2024-01-04T01:00:00+00:00,North Zone 1,9,0.927711,0.057135,0.513666,0.053005,0.080232,0.040376,0.120088,0.027227,0.053005,0.027227,1,1,2.3836,
